time;x;y;fx;fy;;;;;;;;;;
63;120;-120;0;74;;;;;;;;;;
126;120;-120;0;74;;;;;;;;;;
189;120;-120;0;84;;;;;;;;;;
252;120;-120;0;84;;;;;;;;;;
315;120;-120;0;84;;;;;;;;;;
378;120;-120;0;84;;;;;;;;;;
441;120;-120;0;58;;;;;;;;;;
504;120;-120;0;58;;;;;;;;;;
567;120;-120;0;58;;;;;;;;;;
630;120;-120;0;58;;;;;;;;;;
693;120;-120;0;58;;;;;;;;;;
756;120;-120;0;58;;;;;;;;;;
819;120;-120;0;80;;;;;;;;;;
882;120;-120;0;80;;;;;;;;;;
945;120;-120;0;80;;;;;;;;;;
1008;120;-120;0;80;;;;;;;;;;
1071;120;-120;0;80;;;;;;;;;;
1134;120;-120;0;88;;;;;;;;;;
1197;120;-120;0;88;;;;;;;;;;
1260;120;-120;0;88;;;;;;;;;;
1323;120;-120;0;88;;;;;;;;;;
1386;120;-120;0;88;;;;;;;;;;
1449;120;-120;0;73;;;;;;;;;;
1512;120;-120;0;73;;;;;;;;;;
1575;120;-120;0;73;;;;;;;;;;
1638;120;-120;0;73;;;;;;;;;;
1701;120;-120;0;77;;;;;;;;;;
1764;120;-120;0;77;;;;;;;;;;
1827;120;-120;0;77;;;;;;;;;;
1890;120;-120;0;77;;;;;;;;;;
1953;120;-120;0;77;;;;;;;;;;
2016;120;-120;0;103;;;;;;;;;;
2079;120;-120;0;103;;;;;;;;;;
2142;120;-120;0;103;;;;;;;;;;
2205;120;-120;0;103;;;;;;;;;;
2268;120;-120;0;103;;;;;;;;;;
2331;120;-119;0;134;;;;;;;;;;
2394;120;-118;0;134;;;;;;;;;;
2457;120;-114;0;134;;;;;;;;;;
2520;120;-112;0;134;;;;;;;;;;
2583;120;-111;0;134;;;;;;;;;;
2646;120;-109;0;94;;;;;;;;;;
2709;120;-109;0;94;;;;;;;;;;
2772;120;-109;0;94;;;;;;;;;;
2835;120;-109;0;94;;;;;;;;;;
2898;120;-109;0;94;;;;;;;;;;
2961;120;-109;0;102;;;;;;;;;;
3024;120;-109;0;102;;;;;;;;;;
3087;120;-109;0;102;;;;;;;;;;
3150;120;-109;0;102;;;;;;;;;;
3213;120;-109;0;102;;;;;;;;;;
3276;120;-107;0;204;;;;;;;;;;
3339;120;-103;0;204;;;;;;;;;;
3402;120;-100;0;204;;;;;;;;;;
3465;120;-94;0;204;;;;;;;;;;
3528;120;-90;0;204;;;;;;;;;;
3591;120;-87;0;242;;;;;;;;;;
3654;120;-83;0;242;;;;;;;;;;
3717;120;-76;0;242;;;;;;;;;;
3780;120;-72;0;242;;;;;;;;;;
3843;120;-69;0;242;;;;;;;;;;
3906;120;-66;0;139;;;;;;;;;;
3969;120;-62;0;139;;;;;;;;;;
4032;120;-60;0;139;;;;;;;;;;
