x;y
-129;-112
-125;-112
-124;-112
-122;-112
-120;-112
-119;-112
-112;-112
-105;-112
-98;-112
-94;-112
-90;-112
-87;-112
-79;-112
-72;-112
-69;-112
-65;-112
-58;-112
-54;-112
-47;-112
-39;-112
-36;-112
-32;-112
-25;-112
-18;-112
-14;-112
-7;-112
-3;-112
0;-112
3;-112
7;-112
14;-112
21;-112
29;-112
32;-112
36;-112
40;-112
47;-112
51;-112
58;-112
65;-112
69;-112
73;-112
76;-112
84;-112
89;-112
93;-112
98;-112
107;-112
114;-112
116;-112
120;-112
122;-112
124;-112
124;-112
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
