x;y
-122;116
-122;113
-122;108
-122;106
-122;101
-122;97
-122;94
-122;91
-122;87
-122;84
-122;78
-122;75
-122;7
-122;67
-122;64
-122;61
-122;58
-122;55
-122;48
-122;45
-122;38
-122;31
-122;28
-122;25
-122;18
-122;11
-122;8
-122;5
-122;
-125;
-128;
-133;
-138;
-140;
-143;
-148;
-150;
-155;
-161;
-163;
-166;
-168;
-172;
-174;
-178;
-182;
-184;
-185;
-187;
-191;
-192;
-196;
-198;
-199;
-201;
-203;
-204;
-208;
-209;
-213;
-216;
-218;
-220;
-221;
-223;
-223;
-223;
-223;
-225;
-227;
-229;
-233;
-235;
-235;
