x;y
120;123
119;123
117;123
115;123
111;123
109;123
107;123
105;123
100;123
98;123
95;123
93;123
87;123
84;123
82;123
79;123
72;123
69;123
65;123
61;123
54;123
50;123
46;123
42;123
34;123
30;123
26;123
22;123
15;123
11;123
7;123
3;123
-4;123
-8;123
-12;123
-15;123
-24;123
-28;123
-33;123
-37;123
-46;123
-50;123
-55;123
-59;123
-68;123
-72;123
-76;123
-80;123
-87;123
-91;123
-95;123
-98;123
-103;122
-105;120
-108;118
-110;117
-115;113
-118;113
-120;113
-122;113
-126;113
-126;113
-126;113
-126;113
