time;x;y;fx;fy;;;;;;;;;;
62;120;-120;0;0;;;;;;;;;;
126;120;-120;0;0;;;;;;;;;;
190;120;-120;0;0;;;;;;;;;;
254;120;-120;0;0;;;;;;;;;;
318;120;-120;0;0;;;;;;;;;;
382;120;-120;0;0;;;;;;;;;;
446;120;-120;0;0;;;;;;;;;;
510;120;-120;0;0;;;;;;;;;;
574;120;-120;0;0;;;;;;;;;;
638;120;-120;0;0;;;;;;;;;;
702;120;-120;0;0;;;;;;;;;;
766;120;-120;0;0;;;;;;;;;;
830;120;-120;0;0;;;;;;;;;;
894;120;-120;0;0;;;;;;;;;;
958;120;-120;0;0;;;;;;;;;;
1022;120;-120;0;0;;;;;;;;;;
1086;120;-120;0;0;;;;;;;;;;
1150;120;-120;0;0;;;;;;;;;;
1214;120;-120;0;0;;;;;;;;;;
1278;120;-120;0;0;;;;;;;;;;
1342;120;-120;0;0;;;;;;;;;;
1406;120;-120;0;0;;;;;;;;;;
1470;120;-120;0;0;;;;;;;;;;
1534;120;-120;0;0;;;;;;;;;;
1598;120;-120;0;0;;;;;;;;;;
1662;120;-120;0;0;;;;;;;;;;
1726;120;-120;0;0;;;;;;;;;;
1790;120;-120;0;0;;;;;;;;;;
1854;120;-120;0;0;;;;;;;;;;
1918;120;-120;0;0;;;;;;;;;;
1982;120;-120;0;0;;;;;;;;;;
2046;120;-120;0;0;;;;;;;;;;
2110;120;-120;0;0;;;;;;;;;;
2174;120;-120;0;0;;;;;;;;;;
2238;120;-120;0;0;;;;;;;;;;
2302;120;-120;0;0;;;;;;;;;;
2366;120;-120;0;0;;;;;;;;;;
2430;120;-120;0;0;;;;;;;;;;
2494;120;-120;0;0;;;;;;;;;;
2558;120;-120;0;0;;;;;;;;;;
2622;120;-120;0;0;;;;;;;;;;
2686;120;-120;0;63;;;;;;;;;;
2750;120;-120;0;63;;;;;;;;;;
2814;120;-120;0;63;;;;;;;;;;
2878;120;-120;0;63;;;;;;;;;;
2942;120;-120;0;63;;;;;;;;;;
3006;120;-118;0;179;;;;;;;;;;
3070;120;-116;0;179;;;;;;;;;;
3134;120;-113;0;179;;;;;;;;;;
3198;120;-108;0;179;;;;;;;;;;
3262;120;-105;0;179;;;;;;;;;;
3326;120;-102;0;216;;;;;;;;;;
3390;120;-99;0;216;;;;;;;;;;
3454;120;-93;0;216;;;;;;;;;;
3518;120;-89;0;216;;;;;;;;;;
3582;120;-86;0;216;;;;;;;;;;
3646;120;-83;0;136;;;;;;;;;;
3710;120;-79;0;136;;;;;;;;;;
3774;120;-77;0;136;;;;;;;;;;
3838;120;-75;0;136;;;;;;;;;;
3902;120;-73;0;136;;;;;;;;;;
3966;120;-69;0;167;;;;;;;;;;
4030;120;-66;0;167;;;;;;;;;;
4094;120;-64;0;167;;;;;;;;;;
4158;120;-61;0;167;;;;;;;;;;
4222;120;-56;0;158;;;;;;;;;;
4286;120;-54;0;158;;;;;;;;;;
4350;120;-52;0;158;;;;;;;;;;
4414;120;-48;0;158;;;;;;;;;;
4478;120;-46;0;158;;;;;;;;;;
4542;120;-42;0;149;;;;;;;;;;
4606;120;-40;0;149;;;;;;;;;;
4670;120;-37;0;149;;;;;;;;;;
4734;120;-35;0;149;;;;;;;;;;
4798;120;-33;0;149;;;;;;;;;;
4862;120;-31;0;149;;;;;;;;;;
4926;120;-27;0;154;;;;;;;;;;
4990;120;-25;0;154;;;;;;;;;;
5054;120;-23;0;154;;;;;;;;;;
5118;120;-21;0;154;;;;;;;;;;
5182;120;-16;0;161;;;;;;;;;;
5246;120;-14;0;161;;;;;;;;;;
5310;120;-11;0;161;;;;;;;;;;
5374;120;-6;0;161;;;;;;;;;;
5438;120;-4;0;161;;;;;;;;;;
5502;120;-1;0;174;;;;;;;;;;
5566;120;0;0;174;;;;;;;;;;
5630;120;5;0;174;;;;;;;;;;
5694;120;8;0;174;;;;;;;;;;
5758;120;10;0;174;;;;;;;;;;
5822;120;13;0;126;;;;;;;;;;
5886;120;16;0;126;;;;;;;;;;
5950;120;18;0;126;;;;;;;;;;
6014;120;19;0;126;;;;;;;;;;
6078;120;21;0;126;;;;;;;;;;
6142;120;25;0;145;;;;;;;;;;
6206;120;27;0;145;;;;;;;;;;
6270;120;29;0;145;;;;;;;;;;
6334;120;31;0;145;;;;;;;;;;
6398;120;35;0;184;;;;;;;;;;
6462;120;38;0;184;;;;;;;;;;
6526;120;40;0;184;;;;;;;;;;
6590;120;43;0;184;;;;;;;;;;
6654;120;48;0;184;;;;;;;;;;
6718;120;50;0;184;;;;;;;;;;
6782;120;53;0;155;;;;;;;;;;
6846;120;55;0;155;;;;;;;;;;
6910;120;59;0;155;;;;;;;;;;
6974;120;61;0;155;;;;;;;;;;
7038;120;63;0;155;;;;;;;;;;
7102;120;67;0;154;;;;;;;;;;
7166;120;69;0;154;;;;;;;;;;
7230;120;72;0;154;;;;;;;;;;
7294;120;74;0;154;;;;;;;;;;
7358;120;78;0;147;;;;;;;;;;
7422;120;80;0;147;;;;;;;;;;
7486;120;82;0;147;;;;;;;;;;
7550;120;86;0;147;;;;;;;;;;
7614;120;88;0;147;;;;;;;;;;
7678;120;90;0;147;;;;;;;;;;
7742;120;92;0;132;;;;;;;;;;
7806;120;95;0;132;;;;;;;;;;
7870;120;97;0;132;;;;;;;;;;
7934;120;99;0;132;;;;;;;;;;
7998;120;101;0;132;;;;;;;;;;
8062;120;104;0;128;;;;;;;;;;
8126;120;106;0;128;;;;;;;;;;
8190;120;107;0;128;;;;;;;;;;
8254;120;111;0;128;;;;;;;;;;
8318;120;113;0;128;;;;;;;;;;
8382;120;114;0;113;;;;;;;;;;
8446;120;117;0;113;;;;;;;;;;
8510;120;119;0;113;;;;;;;;;;
8574;120;120;0;113;;;;;;;;;;
8638;120;122;0;113;;;;;;;;;;
8702;120;123;0;0;;;;;;;;;;
8766;120;123;0;0;;;;;;;;;;
8830;120;123;0;0;;;;;;;;;;
8894;120;123;0;0;;;;;;;;;;
8958;120;123;0;0;;;;;;;;;;
9022;120;123;0;0;;;;;;;;;;
9086;120;123;0;0;;;;;;;;;;
9150;120;123;0;0;;;;;;;;;;
9214;120;123;0;0;;;;;;;;;;
9278;120;123;0;0;;;;;;;;;;
9342;120;123;0;0;;;;;;;;;;
9406;120;123;0;0;;;;;;;;;;
9470;120;123;0;0;;;;;;;;;;
9534;120;123;0;0;;;;;;;;;;
9598;120;123;0;0;;;;;;;;;;
9662;120;123;0;0;;;;;;;;;;
9726;120;123;0;0;;;;;;;;;;
9790;120;123;0;0;;;;;;;;;;
9854;120;123;0;0;;;;;;;;;;
9918;120;123;0;0;;;;;;;;;;
9982;120;123;0;0;;;;;;;;;;
10046;120;123;0;0;;;;;;;;;;
10110;120;123;0;0;;;;;;;;;;
10174;120;123;0;0;;;;;;;;;;
10238;120;123;0;0;;;;;;;;;;
10302;120;123;0;0;;;;;;;;;;
10366;120;123;0;0;;;;;;;;;;
10430;120;123;0;-28;;;;;;;;;;
10494;120;123;0;-28;;;;;;;;;;
10558;120;123;0;-28;;;;;;;;;;
10622;120;123;0;-28;;;;;;;;;;
10686;120;123;0;-28;;;;;;;;;;
10750;120;123;0;-66;;;;;;;;;;
10814;120;123;0;-66;;;;;;;;;;
10878;120;123;0;-66;;;;;;;;;;
10942;120;123;0;-66;;;;;;;;;;
11006;120;123;-39;-66;;;;;;;;;;
11070;120;123;-39;-90;;;;;;;;;;
11134;120;123;-39;-90;;;;;;;;;;
11198;120;123;-39;-90;;;;;;;;;;
11262;120;123;-39;-90;;;;;;;;;;
11326;120;123;-51;-90;;;;;;;;;;
11390;120;123;-51;-110;;;;;;;;;;
11454;120;123;-51;-110;;;;;;;;;;
11518;120;123;-51;-110;;;;;;;;;;
11582;120;123;-51;-110;;;;;;;;;;
11646;120;123;-62;-110;;;;;;;;;;
11710;120;122;-62;-159;;;;;;;;;;
11774;120;117;-62;-159;;;;;;;;;;
11838;120;114;-62;-159;;;;;;;;;;
11902;120;112;-62;-159;;;;;;;;;;
11966;120;109;-95;-159;;;;;;;;;;
12030;120;108;-95;-84;;;;;;;;;;
12094;120;108;-95;-84;;;;;;;;;;
12158;120;108;-95;-84;;;;;;;;;;
12222;120;108;-95;-84;;;;;;;;;;
12286;120;108;-86;-84;;;;;;;;;;
12350;120;106;-86;-139;;;;;;;;;;
12414;120;104;-86;-139;;;;;;;;;;
12478;120;102;-86;-139;;;;;;;;;;
12542;119;98;-125;-139;;;;;;;;;;
12606;117;97;-125;-49;;;;;;;;;;
12670;116;97;-125;-49;;;;;;;;;;
12734;114;97;-125;-49;;;;;;;;;;
12798;112;97;-125;-49;;;;;;;;;;
12862;109;97;-166;-49;;;;;;;;;;
12926;106;97;-166;-94;;;;;;;;;;
12990;104;97;-166;-94;;;;;;;;;;
13054;102;97;-166;-94;;;;;;;;;;
13118;97;97;-166;-94;;;;;;;;;;
13182;94;97;-123;-94;;;;;;;;;;
13246;93;97;-123;-94;;;;;;;;;;
13310;91;94;-123;-184;;;;;;;;;;
13374;88;89;-123;-184;;;;;;;;;;
13438;86;87;-123;-184;;;;;;;;;;
13502;84;84;-123;-184;;;;;;;;;;
13566;84;82;-98;-184;;;;;;;;;;
13630;84;77;-98;-151;;;;;;;;;;
13694;84;75;-98;-151;;;;;;;;;;
13758;84;73;-98;-151;;;;;;;;;;
13822;83;69;-127;-151;;;;;;;;;;
13886;81;68;-127;-109;;;;;;;;;;
13950;79;68;-127;-109;;;;;;;;;;
14014;78;68;-127;-109;;;;;;;;;;
14078;76;68;-127;-109;;;;;;;;;;
14142;72;68;-119;-109;;;;;;;;;;
14206;71;67;-119;-163;;;;;;;;;;
14270;69;64;-119;-163;;;;;;;;;;
14334;66;60;-119;-163;;;;;;;;;;
14398;65;57;-119;-163;;;;;;;;;;
14462;64;55;-100;-163;;;;;;;;;;
14526;64;53;-100;-126;;;;;;;;;;
14590;64;51;-100;-126;;;;;;;;;;
14654;64;48;-100;-126;;;;;;;;;;
14718;64;46;-100;-126;;;;;;;;;;
14782;63;44;-144;-126;;;;;;;;;;
14846;59;43;-144;-86;;;;;;;;;;
14910;57;43;-144;-86;;;;;;;;;;
14974;55;43;-144;-86;;;;;;;;;;
15038;53;43;-144;-86;;;;;;;;;;
15102;49;43;-143;-157;;;;;;;;;;
15166;47;41;-143;-157;;;;;;;;;;
15230;45;39;-143;-157;;;;;;;;;;
15294;43;37;-143;-157;;;;;;;;;;
15358;39;32;-114;-157;;;;;;;;;;
15422;37;30;-114;-157;;;;;;;;;;
15486;36;28;-114;-135;;;;;;;;;;
15550;33;25;-114;-135;;;;;;;;;;
15614;31;23;-114;-135;;;;;;;;;;
15678;30;21;-114;-135;;;;;;;;;;
15742;28;19;-119;-135;;;;;;;;;;
15806;27;17;-119;-113;;;;;;;;;;
15870;24;14;-119;-113;;;;;;;;;;
15934;22;13;-119;-113;;;;;;;;;;
15998;21;11;-119;-113;;;;;;;;;;
16062;19;10;-127;-113;;;;;;;;;;
16126;16;6;-127;-133;;;;;;;;;;
16190;14;5;-127;-133;;;;;;;;;;
16254;12;3;-127;-133;;;;;;;;;;
16318;9;0;-131;-133;;;;;;;;;;
16382;7;-1;-131;-116;;;;;;;;;;
16446;5;-3;-131;-116;;;;;;;;;;
16510;4;-4;-131;-116;;;;;;;;;;
16574;0;-7;-131;-116;;;;;;;;;;
16638;-1;-9;-145;-116;;;;;;;;;;
16702;-3;-10;-145;-110;;;;;;;;;;
16766;-5;-10;-145;-110;;;;;;;;;;
16830;-7;-10;-145;-110;;;;;;;;;;
16894;-11;-10;-145;-110;;;;;;;;;;
16958;-13;-10;-134;-110;;;;;;;;;;
17022;-14;-10;-134;-146;;;;;;;;;;
17086;-18;-14;-134;-146;;;;;;;;;;
17150;-20;-16;-134;-146;;;;;;;;;;
17214;-21;-18;-134;-146;;;;;;;;;;
