x;y
-120;-124
-117;-124
-115;-124
-112;-124
-108;-124
-105;-124
-105;-124
-105;-124
-105;-124
-105;-124
-105;-124
-105;-124
-105;-124
-105;-124
-108;-124
-111;-123
-113;-122
-115;-120
-118;-119
-119;-116
-119;-115
-119;-115
-119;-115
-119;-115
-119;-115
-119;-115
-119;-115
-119;-115
-119;-115
-119;-115
-119;-115
-119;-115
-119;-115
-119;-115
-119;-115
-119;-115
-119;-115
-119;-115
-119;-115
-117;-115
-113;-115
-110;-115
-103;-115
-100;-115
-99;-115
-99;-115
-99;-115
-99;-115
-99;-115
-97;-115
-93;-115
-89;-115
-86;-115
-85;-115
-85;-115
-85;-115
-85;-115
-85;-115
-83;-115
-79;-115
-75;-115
-72;-115
-68;-115
-63;-115
-54;-115
-49;-115
-44;-115
-41;-115
-34;-115
-31;-115
-28;-115
-24;-115
-18;-115
-15;-115
-11;-115
-8;-115
-1;-115
1;-115
4;-115
11;-115
14;-115
17;-115
20;-115
22;-115
27;-115
30;-115
32;-115
35;-115
40;-115
42;-115
45;-115
47;-115
49;-115
53;-115
55;-115
57;-115
59;-115
63;-115
65;-115
67;-115
69;-115
73;-115
75;-115
76;-115
78;-115
81;-115
83;-115
84;-115
86;-115
89;-115
90;-115
91;-115
91;-115
91;-115
91;-115
91;-115
92;-115
95;-115
97;-115
98;-115
102;-115
103;-115
105;-115
108;-115
110;-115
112;-115
112;-115
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
