x;y
-124;112
-124;110
-124;109
-124;107
-124;105
-124;102
-124;99
-124;96
-124;93
-124;88
-124;85
-124;85
-124;85
-124;85
-124;85
-124;85
-124;83
-124;78
-124;75
-124;73
-124;68
-124;65
-124;63
-124;60
-124;58
-124;53
-124;51
-124;49
-124;45
-124;43
-124;41
-124;39
-124;35
-124;33
-124;31
-124;26
-124;24
-124;21
-124;18
-124;13
-124;11
-124;8
-124;6
-124;1
-124;-1
-124;-4
-124;-6
-124;-9
-124;-12
-124;-17
-124;-20
-124;-23
-124;-28
-124;-30
-124;-33
-124;-35
-124;-40
-124;-43
-124;-45
-124;-50
-124;-52
-124;-54
-124;-56
-124;-61
-124;-63
-124;-65
-124;-67
-124;-69
-124;-72
-124;-74
-124;-76
-124;-79
-124;-81
-124;-83
-124;-85
-124;-85
-124;-85
-124;-85
-124;-85
-124;-85
-124;-88
-124;-90
-124;-92
-124;-94
-124;-98
-124;-99
-124;-101
-124;-103
-124;-106
-124;-107
-124;-107
-124;-107
-124;-107
-124;-107
-124;-107
-124;-107
-124;-107
-124;-107
-124;-107
-124;-109
-124;-111
-124;-112
-124;-114
-124;-117
