x;y
120;120
120;119
120;117
120;114
120;113
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;110
120;108
120;107
120;105
117;101
116;100
114;100
112;100
111;100
107;100
106;100
104;98
103;96
100;91
98;89
96;87
95;86
91;82
89;80
88;79
86;77
83;74
82;72
80;71
80;69
80;66
80;64
80;61
80;60
80;58
80;58
80;58
80;58
79;58
77;58
75;58
71;58
69;58
67;58
65;58
62;57
58;53
56;51
54;49
52;48
49;44
48;43
46;41
45;40
41;37
39;37
38;37
36;37
33;37
31;37
29;35
27;33
24;29
23;27
21;25
18;22
17;20
15;19
14;17
14;14
14;13
14;11
14;8
14;7
14;5
14;4
14;2
14;0
12;-1
10;-3
6;-4
4;-4
2;-4
0;-4
0;-4
0;-6
0;-7
0;-9
0;-12
0;-12
-3;-13
-5;-13
-6;-13
-10;-13
-11;-13
-13;-14
-15;-16
-18;-20
-20;-21
-21;-23
-23;-24
-26;-27
-27;-29
-29;-30
-30;-32
-33;-35
-35;-36
-36;-38
-38;-39
-41;-42
-42;-42
-44;-42
-47;-42
-47;-42
-47;-42
-47;-44
-47;-46
-47;-49
-48;-51
-50;-52
-53;-52
-53;-52
-56;-52
-56;-52
-56;-53
-56;-56
-56;-58
-56;-60
-57;-61
-60;-63
-61;-63
-63;-63
-65;-63
-65;-63
-65;-64
-65;-66
-65;-69
-65;-70
-67;-72
-68;-72
-70;-72
-73;-72
-74;-72
-74;-72
-74;-73
-74;-76
-74;-78
-74;-80
-77;-83
-79;-84
-80;-84
-82;-84
-83;-84
-87;-84
-88;-84
-90;-86
-93;-89
-93;-90
-93;-92
-93;-93
-93;-95
-93;-95
-93;-95
-93;-95
-93;-95
-93;-95
-93;-98
-93;-99
-93;-102
-93;-102
-93;-104
-93;-104
-94;-104
-97;-104
-98;-104
-100;-104
-102;-104
-102;-104
-102;-104
-102;-104
-102;-104
-102;-104
-104;-104
-105;-104
-107;-104
-109;-105
-111;-109
-111;-111
-111;-113
-111;-117
-111;-117
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
