time;x;y;fx;fy;;;;;;;;;;
63;120;-120;36;0;;;;;;;;;;
126;120;-120;36;0;;;;;;;;;;
189;120;-120;36;0;;;;;;;;;;
252;120;-120;36;0;;;;;;;;;;
315;120;-120;36;0;;;;;;;;;;
378;120;-120;32;0;;;;;;;;;;
441;120;-120;32;0;;;;;;;;;;
504;120;-120;32;0;;;;;;;;;;
567;120;-120;32;0;;;;;;;;;;
630;120;-120;32;0;;;;;;;;;;
693;120;-120;0;0;;;;;;;;;;
756;120;-120;0;0;;;;;;;;;;
819;120;-120;0;0;;;;;;;;;;
882;120;-120;0;0;;;;;;;;;;
945;120;-119;0;172;;;;;;;;;;
1008;120;-114;0;172;;;;;;;;;;
1071;120;-112;0;172;;;;;;;;;;
1134;120;-109;0;172;;;;;;;;;;
1197;120;-107;0;172;;;;;;;;;;
1260;120;-102;0;180;;;;;;;;;;
1323;120;-99;0;180;;;;;;;;;;
1386;120;-97;0;180;;;;;;;;;;
1449;120;-94;0;180;;;;;;;;;;
1512;120;-89;0;180;;;;;;;;;;
1575;120;-87;0;143;;;;;;;;;;
1638;120;-85;0;143;;;;;;;;;;
1701;120;-83;0;143;;;;;;;;;;
1764;120;-79;0;143;;;;;;;;;;
1827;120;-77;0;143;;;;;;;;;;
1890;120;-75;0;168;;;;;;;;;;
1953;120;-72;0;168;;;;;;;;;;
2016;120;-67;0;168;;;;;;;;;;
2079;120;-65;0;168;;;;;;;;;;
2142;120;-62;0;168;;;;;;;;;;
2205;120;-57;0;162;;;;;;;;;;
2268;120;-55;0;162;;;;;;;;;;
2331;120;-52;0;162;;;;;;;;;;
2394;120;-50;0;162;;;;;;;;;;
2457;120;-45;0;162;;;;;;;;;;
2520;120;-42;0;162;;;;;;;;;;
2583;120;-40;0;162;;;;;;;;;;
2646;120;-37;0;162;;;;;;;;;;
2709;120;-32;0;162;;;;;;;;;;
2772;120;-30;0;167;;;;;;;;;;
2835;120;-27;0;167;;;;;;;;;;
2898;120;-25;0;167;;;;;;;;;;
2961;120;-23;0;167;;;;;;;;;;
3024;120;-18;0;167;;;;;;;;;;
3087;120;-15;0;158;;;;;;;;;;
3150;120;-13;0;158;;;;;;;;;;
3213;120;-9;0;158;;;;;;;;;;
3276;120;-7;0;158;;;;;;;;;;
3339;120;-5;0;158;;;;;;;;;;
3402;120;-2;0;165;;;;;;;;;;
3465;120;2;0;165;;;;;;;;;;
3528;120;4;0;165;;;;;;;;;;
3591;120;7;0;165;;;;;;;;;;
3654;120;9;0;165;;;;;;;;;;
3717;120;14;0;173;;;;;;;;;;
3780;120;17;0;173;;;;;;;;;;
3843;120;19;0;173;;;;;;;;;;
3906;120;21;0;173;;;;;;;;;;
3969;120;26;0;173;;;;;;;;;;
4032;120;29;0;173;;;;;;;;;;
4095;120;31;0;150;;;;;;;;;;
4158;120;33;0;150;;;;;;;;;;
4221;120;37;0;150;;;;;;;;;;
4284;120;39;0;150;;;;;;;;;;
4347;120;41;0;150;;;;;;;;;;
4410;120;44;0;187;;;;;;;;;;
4473;120;49;0;187;;;;;;;;;;
4536;120;51;0;187;;;;;;;;;;
4599;120;54;0;187;;;;;;;;;;
4662;120;56;0;187;;;;;;;;;;
4725;120;60;0;128;;;;;;;;;;
4788;120;62;0;128;;;;;;;;;;
4851;120;64;0;128;;;;;;;;;;
4914;120;66;0;128;;;;;;;;;;
4977;120;69;0;128;;;;;;;;;;
5040;120;71;0;121;;;;;;;;;;
5103;120;72;0;121;;;;;;;;;;
5166;120;74;0;121;;;;;;;;;;
5229;120;77;0;121;;;;;;;;;;
5292;120;79;0;121;;;;;;;;;;
5355;120;81;0;120;;;;;;;;;;
5418;120;82;0;120;;;;;;;;;;
5481;120;86;0;120;;;;;;;;;;
5544;120;88;0;120;;;;;;;;;;
5607;120;89;0;120;;;;;;;;;;
5670;120;91;0;68;;;;;;;;;;
5733;120;91;0;68;;;;;;;;;;
5796;120;91;0;68;;;;;;;;;;
5859;120;91;0;68;;;;;;;;;;
5922;120;91;0;68;;;;;;;;;;
5985;120;93;0;160;;;;;;;;;;
6048;120;96;0;160;;;;;;;;;;
6111;120;98;0;160;;;;;;;;;;
6174;120;101;0;160;;;;;;;;;;
6237;120;106;0;160;;;;;;;;;;
6300;120;109;0;201;;;;;;;;;;
6363;120;112;0;201;;;;;;;;;;
6426;120;115;0;201;;;;;;;;;;
6489;120;118;0;201;;;;;;;;;;
6552;120;125;0;201;;;;;;;;;;
6615;120;126;0;0;;;;;;;;;;
6678;120;126;0;0;;;;;;;;;;
6741;120;126;0;-71;;;;;;;;;;
6804;120;126;0;-71;;;;;;;;;;
6867;120;126;0;-71;;;;;;;;;;
6930;120;126;0;-71;;;;;;;;;;
6993;120;126;0;-71;;;;;;;;;;
7056;120;124;0;-154;;;;;;;;;;
7119;120;121;0;-154;;;;;;;;;;
7182;120;119;0;-154;;;;;;;;;;
7245;120;117;0;-154;;;;;;;;;;
7308;120;113;0;-88;;;;;;;;;;
7371;120;113;0;-88;;;;;;;;;;
7434;120;113;0;-88;;;;;;;;;;
7497;120;113;0;-88;;;;;;;;;;
7560;120;113;0;-88;;;;;;;;;;
7623;120;113;0;0;;;;;;;;;;
7686;120;113;0;0;;;;;;;;;;
7749;120;113;0;0;;;;;;;;;;
7812;120;113;0;0;;;;;;;;;;
7875;120;113;0;0;;;;;;;;;;
7938;120;113;0;0;;;;;;;;;;
8001;120;113;0;0;;;;;;;;;;
8064;120;113;0;0;;;;;;;;;;
8127;120;113;0;0;;;;;;;;;;
8190;120;113;0;0;;;;;;;;;;
8253;120;113;0;0;;;;;;;;;;
8316;120;113;0;0;;;;;;;;;;
8379;120;113;0;0;;;;;;;;;;
8442;120;113;0;0;;;;;;;;;;
8505;120;113;0;0;;;;;;;;;;
8568;120;113;0;-64;;;;;;;;;;
8631;120;113;0;-64;;;;;;;;;;
8694;120;113;-32;-64;;;;;;;;;;
8757;120;113;-32;-64;;;;;;;;;;
8820;120;113;-32;-64;;;;;;;;;;
8883;120;113;-32;-89;;;;;;;;;;
8946;120;113;-32;-89;;;;;;;;;;
9009;120;113;-38;-89;;;;;;;;;;
9072;120;113;-38;-89;;;;;;;;;;
9135;120;113;-38;-89;;;;;;;;;;
9198;120;113;-38;-109;;;;;;;;;;
9261;120;113;-38;-109;;;;;;;;;;
9324;120;113;-43;-109;;;;;;;;;;
9387;120;113;-43;-109;;;;;;;;;;
9450;120;113;-43;-109;;;;;;;;;;
9513;120;113;-43;-130;;;;;;;;;;
9576;120;109;-57;-130;;;;;;;;;;
9639;120;108;-57;-130;;;;;;;;;;
9702;120;106;-57;-130;;;;;;;;;;
9765;120;104;-57;-130;;;;;;;;;;
9828;120;103;-57;-79;;;;;;;;;;
9891;120;103;-60;-79;;;;;;;;;;
9954;120;103;-60;-79;;;;;;;;;;
10017;120;103;-60;-79;;;;;;;;;;
10080;120;103;-60;-79;;;;;;;;;;
10143;120;103;-60;-69;;;;;;;;;;
10206;120;103;-60;-69;;;;;;;;;;
10269;120;103;-85;-69;;;;;;;;;;
10332;120;103;-85;-69;;;;;;;;;;
10395;120;103;-85;-69;;;;;;;;;;
10458;120;101;-85;-138;;;;;;;;;;
10521;120;97;-87;-138;;;;;;;;;;
10584;120;95;-87;-138;;;;;;;;;;
