x;y
120;122
120;120
120;118
120;113
120;110
120;107
120;107
120;107
120;107
120;107
120;107
120;107
120;108
120;110
120;112
120;117
120;119
120;120
120;120
120;120
120;120
120;120
120;120
120;120
120;120
120;120
120;120
120;120
120;120
120;120
120;120
120;120
120;120
120;120
120;120
120;120
120;120
120;120
120;120
120;120
120;120
120;120
120;120
120;120
120;120
120;120
120;120
120;120
120;120
120;120
120;119
120;116
120;115
120;113
120;112
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;109
120;106
118;104
117;102
115;101
112;100
111;100
109;100
107;100
104;100
102;100
101;100
99;100
95;100
93;98
91;93
87;83
85;79
84;74
82;70
81;70
77;70
75;70
72;70
70;70
65;70
63;70
61;70
58;70
54;70
52;67
49;64
49;60
49;54
49;50
49;50
49;50
46;50
44;50
42;50
40;49
36;46
34;44
32;43
30;41
26;37
25;34
25;32
25;29
25;25
25;25
24;25
22;25
18;25
16;25
14;23
11;21
6;17
4;15
1;12
-1;10
-6;5
-6;2
-6;0
-6;-2
-6;-5
-6;-6
-8;-8
-10;-9
-14;-11
-16;-11
-19;-11
-21;-11
-26;-11
-28;-12
-30;-14
-32;-15
-32;-18
-32;-20
-32;-21
-32;-23
-32;-26
-32;-27
-32;-29
-32;-29
-32;-29
-33;-29
-35;-29
-38;-30
-40;-32
-42;-33
-43;-35
-43;-39
-43;-41
-43;-43
-43;-45
-43;-49
-43;-51
-43;-53
-43;-53
-43;-53
-46;-53
-49;-53
-52;-53
-54;-53
-60;-53
-61;-53
-61;-53
-61;-53
-61;-60
-61;-64
-61;-67
-61;-75
-61;-76
-61;-76
-61;-76
-64;-76
-66;-76
-68;-76
-70;-76
-73;-76
-73;-76
-73;-76
-73;-77
-73;-84
-73;-87
-73;-90
-73;-94
-73;-96
-73;-96
-73;-96
-75;-96
-80;-96
-82;-96
-85;-96
-87;-96
-87;-96
-87;-96
-87;-98
-87;-103
-87;-103
-87;-108
-87;-111
-87;-111
-87;-111
-88;-111
-91;-111
-93;-111
-98;-111
-100;-111
-101;-111
-101;-111
-101;-112
-101;-114
-101;-115
-102;-117
-106;-120
-107;-121
-109;-121
-111;-121
-114;-121
-121;-121
-125;-121
-133;-121
-133;-121
-136;-121
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
