time;x;y;fx;fy;;;;;;;;;;
63;120;-120;0;57;;;;;;;;;;
126;120;-120;0;55;;;;;;;;;;
189;120;-120;0;55;;;;;;;;;;
252;120;-120;0;55;;;;;;;;;;
315;120;-120;0;55;;;;;;;;;;
378;120;-120;0;55;;;;;;;;;;
441;120;-120;0;55;;;;;;;;;;
504;120;-120;0;0;;;;;;;;;;
567;120;-120;0;0;;;;;;;;;;
630;120;-120;0;0;;;;;;;;;;
693;120;-120;0;0;;;;;;;;;;
756;120;-120;0;0;;;;;;;;;;
819;120;-120;29;0;;;;;;;;;;
882;120;-120;29;0;;;;;;;;;;
945;120;-120;29;0;;;;;;;;;;
1008;120;-120;29;0;;;;;;;;;;
1071;120;-120;29;0;;;;;;;;;;
1134;120;-120;0;0;;;;;;;;;;
1197;120;-120;0;0;;;;;;;;;;
1260;120;-120;0;0;;;;;;;;;;
1323;120;-120;0;0;;;;;;;;;;
1386;120;-120;0;0;;;;;;;;;;
1449;120;-120;0;0;;;;;;;;;;
1512;120;-120;0;0;;;;;;;;;;
1575;120;-120;0;0;;;;;;;;;;
1638;120;-120;0;0;;;;;;;;;;
1701;120;-120;0;49;;;;;;;;;;
1764;120;-120;0;49;;;;;;;;;;
1827;120;-120;0;49;;;;;;;;;;
1890;120;-120;0;49;;;;;;;;;;
1953;120;-120;0;49;;;;;;;;;;
2016;120;-118;0;134;;;;;;;;;;
2079;120;-116;0;134;;;;;;;;;;
2142;120;-114;0;134;;;;;;;;;;
2205;120;-112;0;134;;;;;;;;;;
2268;120;-109;0;152;;;;;;;;;;
2331;120;-107;0;152;;;;;;;;;;
2394;120;-105;0;152;;;;;;;;;;
2457;120;-103;0;152;;;;;;;;;;
2520;120;-99;0;152;;;;;;;;;;
2583;120;-97;0;152;;;;;;;;;;
2646;120;-95;0;127;;;;;;;;;;
2709;120;-93;0;127;;;;;;;;;;
2772;120;-90;0;127;;;;;;;;;;
2835;120;-88;0;127;;;;;;;;;;
2898;120;-86;0;127;;;;;;;;;;
2961;120;-85;0;139;;;;;;;;;;
3024;120;-81;0;139;;;;;;;;;;
3087;120;-79;0;139;;;;;;;;;;
3150;120;-76;0;139;;;;;;;;;;
3213;120;-75;0;139;;;;;;;;;;
3276;120;-70;0;141;;;;;;;;;;
3339;120;-68;0;141;;;;;;;;;;
3402;120;-66;0;141;;;;;;;;;;
3465;120;-65;0;141;;;;;;;;;;
3528;120;-60;0;143;;;;;;;;;;
3591;120;-58;0;143;;;;;;;;;;
3654;120;-56;0;143;;;;;;;;;;
3717;120;-54;0;143;;;;;;;;;;
3780;120;-50;0;143;;;;;;;;;;
3843;120;-48;0;157;;;;;;;;;;
3906;120;-46;0;157;;;;;;;;;;
3969;120;-44;0;157;;;;;;;;;;
4032;120;-40;0;157;;;;;;;;;;
4095;120;-38;0;157;;;;;;;;;;
4158;120;-36;0;159;;;;;;;;;;
4221;120;-33;0;159;;;;;;;;;;
4284;120;-28;0;159;;;;;;;;;;
4347;120;-26;0;159;;;;;;;;;;
4410;120;-23;0;159;;;;;;;;;;
4473;120;-21;0;157;;;;;;;;;;
4536;120;-16;0;157;;;;;;;;;;
4599;120;-14;0;157;;;;;;;;;;
4662;120;-12;0;157;;;;;;;;;;
4725;120;-10;0;157;;;;;;;;;;
4788;120;-6;0;175;;;;;;;;;;
4851;120;-3;0;175;;;;;;;;;;
4914;120;-1;0;175;;;;;;;;;;
4977;120;1;0;175;;;;;;;;;;
5040;120;6;0;175;;;;;;;;;;
5103;120;9;0;225;;;;;;;;;;
5166;120;12;0;225;;;;;;;;;;
5229;120;16;0;225;;;;;;;;;;
5292;120;22;0;225;;;;;;;;;;
5355;120;26;0;225;;;;;;;;;;
5418;120;28;0;165;;;;;;;;;;
5481;120;31;0;165;;;;;;;;;;
5544;120;36;0;165;;;;;;;;;;
5607;120;38;0;165;;;;;;;;;;
5670;120;41;0;165;;;;;;;;;;
5733;120;43;0;137;;;;;;;;;;
5796;120;47;0;137;;;;;;;;;;
5859;120;49;0;137;;;;;;;;;;
5922;120;51;0;137;;;;;;;;;;
5985;120;53;0;137;;;;;;;;;;
6048;120;57;0;166;;;;;;;;;;
6111;120;60;0;166;;;;;;;;;;
6174;120;62;0;166;;;;;;;;;;
6237;120;65;0;166;;;;;;;;;;
6300;120;70;0;166;;;;;;;;;;
6363;120;72;0;115;;;;;;;;;;
6426;120;74;0;115;;;;;;;;;;
6489;120;75;0;115;;;;;;;;;;
6552;120;78;0;115;;;;;;;;;;
6615;120;80;0;115;;;;;;;;;;
6678;120;81;0;132;;;;;;;;;;
6741;120;83;0;132;;;;;;;;;;
6804;120;84;0;132;;;;;;;;;;
6867;120;88;0;132;;;;;;;;;;
6930;120;90;0;132;;;;;;;;;;
6993;120;91;0;132;;;;;;;;;;
7056;120;96;0;166;;;;;;;;;;
7119;120;99;0;166;;;;;;;;;;
7182;120;101;0;166;;;;;;;;;;
7245;120;104;0;166;;;;;;;;;;
7308;120;107;0;93;;;;;;;;;;
7371;120;107;0;93;;;;;;;;;;
7434;120;107;0;93;;;;;;;;;;
7497;120;107;0;93;;;;;;;;;;
7560;120;107;0;93;;;;;;;;;;
7623;120;107;0;112;;;;;;;;;;
7686;120;109;0;112;;;;;;;;;;
7749;120;110;0;112;;;;;;;;;;
7812;120;113;0;112;;;;;;;;;;
7875;120;115;0;112;;;;;;;;;;
7938;120;116;0;81;;;;;;;;;;
8001;120;116;0;81;;;;;;;;;;
8064;120;116;0;81;;;;;;;;;;
8127;120;116;0;81;;;;;;;;;;
8190;120;116;0;81;;;;;;;;;;
8253;120;116;0;0;;;;;;;;;;
8316;120;116;0;0;;;;;;;;;;
8379;120;116;0;0;;;;;;;;;;
8442;120;116;0;0;;;;;;;;;;
8505;120;116;0;0;;;;;;;;;;
8568;120;116;0;0;;;;;;;;;;
8631;120;116;0;0;;;;;;;;;;
8694;120;116;0;0;;;;;;;;;;
8757;120;116;0;0;;;;;;;;;;
8820;120;116;0;0;;;;;;;;;;
8883;120;116;0;0;;;;;;;;;;
8946;120;116;0;0;;;;;;;;;;
9009;120;116;0;0;;;;;;;;;;
9072;120;116;0;0;;;;;;;;;;
9135;120;116;0;0;;;;;;;;;;
9198;120;116;0;0;;;;;;;;;;
9261;120;116;0;0;;;;;;;;;;
9324;120;116;0;0;;;;;;;;;;
9387;120;116;0;0;;;;;;;;;;
9450;120;116;0;-27;;;;;;;;;;
9513;120;116;-45;-27;;;;;;;;;;
9576;120;116;-45;-27;;;;;;;;;;
9639;120;116;-45;-27;;;;;;;;;;
9702;120;116;-45;-27;;;;;;;;;;
9765;120;116;-72;-46;;;;;;;;;;
9828;120;116;-72;-46;;;;;;;;;;
9891;120;116;-72;-46;;;;;;;;;;
9954;120;116;-72;-46;;;;;;;;;;
10017;120;116;-72;-46;;;;;;;;;;
10080;120;116;-99;-99;;;;;;;;;;
