x;y
-129;-120
-129;-116
-129;-113
-129;-105
-129;-102
-129;-98
-129;-95
-129;-87
-129;-84
-129;-76
-129;-69
-129;-65
-129;-62
-129;-58
-129;-51
-129;-47
-129;-44
-129;-36
-129;-29
-129;-26
-129;-22
-129;-16
-129;-10
-129;-7
-129;-2
-129;0
-129;2
-129;10
-129;12
-129;17
-129;23
-129;27
-129;30
-129;40
-129;46
-129;56
-129;59
-129;64
-129;69
-129;72
-129;74
-129;79
-129;84
-129;92
-129;96
-129;98
-129;100
-129;103
-129;105
-129;108
-129;111
-129;112
-129;112
-129;112
-129;112
-129;112
-129;112
-129;112
-129;112
-129;112
-129;112
-129;112
-129;117
-129;119
-129;124
-129;127
-129;127
-129;127
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
