x;y
110;119
110;116
110;114
110;113
110;111
110;107
110;107
110;107
110;107
110;107
110;107
110;105
110;102
110;100
110;98
110;97
110;97
110;97
110;97
110;97
108;97
105;97
103;97
102;97
98;97
96;96
94;94
92;93
88;89
87;88
87;86
87;85
87;83
87;79
86;78
85;77
82;77
80;77
79;77
77;77
75;76
71;72
69;70
67;68
65;66
65;64
65;60
65;59
65;57
65;54
65;54
65;54
65;54
65;54
64;54
62;54
61;54
57;54
55;54
54;54
52;52
49;48
48;46
46;45
46;42
46;42
46;42
46;42
45;42
44;41
42;40
41;38
38;35
36;34
35;33
33;33
30;33
29;33
27;33
27;32
27;28
27;26
27;24
27;22
27;20
27;20
27;20
27;20
27;20
27;20
24;17
22;15
21;13
19;11
15;9
14;9
12;9
10;9
7;9
5;7
4;5
2;3
0;0
-1;-2
-3;-3
-4;-3
-7;-3
-9;-3
-10;-3
-11;-5
-11;-7
-11;-9
-11;-11
-11;-15
-11;-17
-11;-19
-11;-20
-11;-24
-11;-26
-13;-26
-14;-26
-17;-26
-19;-26
-20;-26
-22;-28
-25;-31
-26;-33
-28;-35
-29;-37
-30;-41
-30;-42
-30;-44
-30;-47
-31;-48
-33;-48
-36;-48
-38;-48
-40;-48
-41;-48
-45;-48
-48;-48
-50;-48
-51;-50
-51;-53
-51;-57
-51;-59
-53;-60
-55;-60
-57;-60
-62;-60
-63;-60
-65;-60
-68;-60
-69;-60
-71;-60
-71;-65
-71;-68
-71;-70
-71;-75
-71;-78
-71;-78
-71;-78
-71;-78
-71;-78
-72;-78
-73;-79
-76;-82
-78;-84
-79;-86
-81;-87
-84;-91
-85;-93
-87;-95
-89;-99
-89;-101
-89;-101
-89;-101
-89;-101
-90;-101
-91;-101
-93;-101
-96;-101
-97;-101
-99;-101
-103;-103
-105;-105
-107;-107
-112;-113
-112;-113
-112;-113
-112;-113
-112;-113
-112;-113
-112;-113
-112;-113
-112;-113
-112;-113
-112;-113
-112;-113
-112;-113
-112;-113
-112;-113
-112;-113
-112;-113
-112;-113
-112;-113
-112;-113
-112;-113
-112;-113
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
