x;y
120;-120
120;-118
120;-114
120;-112
120;-110
120;-108
120;-102
120;-98
120;-95
120;-88
120;-85
120;-82
120;-79
120;-75
120;-69
120;-66
120;-63
120;-58
120;-56
120;-53
120;-50
120;-47
120;-41
120;-37
120;-34
120;-28
120;-24
120;-21
120;-18
120;-15
120;-9
120;-6
120;-4
120;-1
120;3
120;6
120;9
120;12
120;18
120;21
120;23
120;28
120;31
120;34
120;36
120;39
120;44
120;46
120;49
120;51
120;56
120;59
120;61
120;64
120;69
120;71
120;73
120;75
120;79
120;81
120;83
120;85
120;89
120;91
120;93
120;95
120;98
120;100
120;102
120;104
120;107
120;108
120;109
120;112
120;113
120;113
120;113
120;113
120;113
120;114
120;115
120;117
120;120
120;121
120;122
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
