time;x;y;fx;fy;;;;;;;;;;
63;120;-120;0;0;;;;;;;;;;
126;120;-120;0;0;;;;;;;;;;
189;120;-120;0;0;;;;;;;;;;
252;120;-120;0;0;;;;;;;;;;
315;120;-120;0;0;;;;;;;;;;
378;120;-120;0;0;;;;;;;;;;
441;120;-120;0;0;;;;;;;;;;
504;120;-120;0;0;;;;;;;;;;
567;120;-120;0;0;;;;;;;;;;
630;120;-120;0;0;;;;;;;;;;
693;120;-120;0;0;;;;;;;;;;
756;120;-120;0;0;;;;;;;;;;
819;120;-120;0;0;;;;;;;;;;
882;120;-120;0;0;;;;;;;;;;
945;120;-120;0;0;;;;;;;;;;
1008;120;-120;0;0;;;;;;;;;;
1071;120;-120;0;0;;;;;;;;;;
1134;120;-120;0;0;;;;;;;;;;
1197;120;-120;0;0;;;;;;;;;;
1260;120;-120;0;0;;;;;;;;;;
1323;120;-120;0;37;;;;;;;;;;
1386;120;-120;0;37;;;;;;;;;;
1449;120;-120;0;37;;;;;;;;;;
1512;120;-120;0;37;;;;;;;;;;
1575;120;-120;0;37;;;;;;;;;;
1638;120;-112;0;251;;;;;;;;;;
1701;120;-107;0;251;;;;;;;;;;
1764;120;-103;0;251;;;;;;;;;;
1827;120;-98;0;251;;;;;;;;;;
1890;120;-89;0;272;;;;;;;;;;
1953;120;-84;0;272;;;;;;;;;;
2016;120;-79;0;272;;;;;;;;;;
2079;120;-74;0;272;;;;;;;;;;
2142;120;-65;0;272;;;;;;;;;;
2205;120;-61;0;175;;;;;;;;;;
2268;120;-58;0;175;;;;;;;;;;
2331;120;-56;0;175;;;;;;;;;;
2394;120;-51;0;175;;;;;;;;;;
2457;120;-48;0;175;;;;;;;;;;
2520;120;-45;0;275;;;;;;;;;;
2583;120;-41;0;275;;;;;;;;;;
2646;120;-31;0;275;;;;;;;;;;
2709;120;-26;0;275;;;;;;;;;;
2772;120;-22;0;275;;;;;;;;;;
2835;120;-17;0;225;;;;;;;;;;
2898;120;-10;0;225;;;;;;;;;;
2961;120;-7;0;225;;;;;;;;;;
3024;120;-4;0;225;;;;;;;;;;
3087;120;0;0;225;;;;;;;;;;
3150;120;6;0;255;;;;;;;;;;
3213;120;11;0;255;;;;;;;;;;
3276;120;16;0;255;;;;;;;;;;
3339;120;20;0;255;;;;;;;;;;
3402;120;30;0;255;;;;;;;;;;
3465;120;33;0;199;;;;;;;;;;
3528;120;37;0;199;;;;;;;;;;
3591;120;40;0;199;;;;;;;;;;
3654;120;46;0;199;;;;;;;;;;
3717;120;50;0;199;;;;;;;;;;
3780;120;53;0;211;;;;;;;;;;
3843;120;56;0;211;;;;;;;;;;
3906;120;63;0;211;;;;;;;;;;
3969;120;66;0;211;;;;;;;;;;
4032;120;69;0;211;;;;;;;;;;
4095;120;72;0;178;;;;;;;;;;
4158;120;77;0;178;;;;;;;;;;
4221;120;80;0;178;;;;;;;;;;
4284;120;82;0;178;;;;;;;;;;
4347;120;85;0;178;;;;;;;;;;
4410;120;90;0;161;;;;;;;;;;
4473;120;92;0;161;;;;;;;;;;
4536;120;95;0;161;;;;;;;;;;
4599;120;97;0;161;;;;;;;;;;
4662;120;102;0;152;;;;;;;;;;
4725;120;104;0;152;;;;;;;;;;
4788;120;106;0;152;;;;;;;;;;
4851;120;108;0;152;;;;;;;;;;
4914;120;112;0;152;;;;;;;;;;
4977;120;114;0;134;;;;;;;;;;
5040;120;116;0;134;;;;;;;;;;
5103;120;118;0;134;;;;;;;;;;
5166;120;121;0;134;;;;;;;;;;
5229;120;123;0;134;;;;;;;;;;
5292;120;125;0;97;;;;;;;;;;
5355;120;125;0;97;;;;;;;;;;
5418;120;125;0;97;;;;;;;;;;
5481;120;125;0;97;;;;;;;;;;
5544;120;125;0;97;;;;;;;;;;
5607;120;125;0;97;;;;;;;;;;
5670;120;125;0;0;;;;;;;;;;
5733;120;125;0;0;;;;;;;;;;
5796;120;125;0;0;;;;;;;;;;
5859;120;125;0;0;;;;;;;;;;
5922;120;125;0;0;;;;;;;;;;
5985;120;125;0;0;;;;;;;;;;
6048;120;125;0;0;;;;;;;;;;
6111;120;125;0;0;;;;;;;;;;
6174;120;125;0;0;;;;;;;;;;
6237;120;125;0;0;;;;;;;;;;
6300;120;125;0;0;;;;;;;;;;
6363;120;125;0;0;;;;;;;;;;
6426;120;125;0;0;;;;;;;;;;
6489;120;125;0;0;;;;;;;;;;
6552;120;125;0;0;;;;;;;;;;
6615;120;125;0;0;;;;;;;;;;
6678;120;125;0;0;;;;;;;;;;
6741;120;125;0;0;;;;;;;;;;
6804;120;125;0;0;;;;;;;;;;
6867;120;125;0;0;;;;;;;;;;
6930;120;125;0;0;;;;;;;;;;
6993;120;125;0;0;;;;;;;;;;
7056;120;125;0;0;;;;;;;;;;
7119;120;125;0;0;;;;;;;;;;
7182;120;125;0;0;;;;;;;;;;
7245;120;125;0;0;;;;;;;;;;
7308;120;125;0;0;;;;;;;;;;
7371;120;125;-38;0;;;;;;;;;;
7434;120;125;-38;0;;;;;;;;;;
7497;120;125;-38;0;;;;;;;;;;
7560;120;125;-38;0;;;;;;;;;;
7623;120;125;-38;0;;;;;;;;;;
7686;120;125;-48;-29;;;;;;;;;;
7749;120;125;-48;-29;;;;;;;;;;
7812;120;125;-48;-29;;;;;;;;;;
7875;120;125;-48;-29;;;;;;;;;;
7938;120;125;-48;-29;;;;;;;;;;
8001;120;125;-58;-61;;;;;;;;;;
8064;120;125;-58;-61;;;;;;;;;;
8127;120;125;-58;-61;;;;;;;;;;
8190;120;125;-58;-61;;;;;;;;;;
8253;120;125;-58;-61;;;;;;;;;;
8316;120;124;-78;-125;;;;;;;;;;
8379;120;122;-78;-125;;;;;;;;;;
8442;120;118;-78;-125;;;;;;;;;;
8505;120;117;-78;-125;;;;;;;;;;
8568;120;115;-78;-125;;;;;;;;;;
8631;120;114;-82;-79;;;;;;;;;;
8694;120;114;-82;-79;;;;;;;;;;
8757;120;114;-82;-79;;;;;;;;;;
8820;120;114;-82;-79;;;;;;;;;;
8883;120;114;-82;-79;;;;;;;;;;
8946;120;114;-96;-73;;;;;;;;;;
9009;120;114;-96;-73;;;;;;;;;;
9072;120;114;-96;-73;;;;;;;;;;
9135;120;114;-96;-73;;;;;;;;;;
9198;119;114;-136;-94;;;;;;;;;;
9261;117;114;-136;-94;;;;;;;;;;
9324;115;114;-136;-94;;;;;;;;;;
9387;113;114;-136;-94;;;;;;;;;;
9450;110;114;-136;-94;;;;;;;;;;
9513;108;114;-134;-109;;;;;;;;;;
9576;106;114;-134;-109;;;;;;;;;;
9639;104;114;-134;-109;;;;;;;;;;
9702;101;114;-134;-109;;;;;;;;;;
9765;99;114;-134;-109;;;;;;;;;;
9828;97;114;-134;-109;;;;;;;;;;
9891;97;112;-48;-156;;;;;;;;;;
9954;97;108;-48;-156;;;;;;;;;;
10017;97;106;-48;-156;;;;;;;;;;
10080;97;104;-48;-156;;;;;;;;;;
10143;97;102;-48;-156;;;;;;;;;;
10206;97;98;-73;-123;;;;;;;;;;
10269;97;96;-73;-123;;;;;;;;;;
10332;97;95;-73;-123;;;;;;;;;;
10395;97;93;-73;-123;;;;;;;;;;
10458;96;90;-117;-125;;;;;;;;;;
10521;95;88;-117;-125;;;;;;;;;;
10584;93;86;-117;-125;;;;;;;;;;
10647;92;84;-117;-125;;;;;;;;;;
10710;89;81;-117;-125;;;;;;;;;;
10773;87;80;-117;-97;;;;;;;;;;
10836;86;80;-117;-97;;;;;;;;;;
10899;84;80;-117;-97;;;;;;;;;;
10962;81;80;-117;-97;;;;;;;;;;
11025;80;80;-117;-97;;;;;;;;;;
11088;79;79;-103;-123;;;;;;;;;;
11151;79;78;-103;-123;;;;;;;;;;
11214;79;74;-103;-123;;;;;;;;;;
11277;79;73;-103;-123;;;;;;;;;;
11340;79;71;-103;-123;;;;;;;;;;
11403;78;69;-116;-112;;;;;;;;;;
11466;75;66;-116;-112;;;;;;;;;;
11529;74;65;-116;-112;;;;;;;;;;
11592;72;63;-116;-112;;;;;;;;;;
11655;71;62;-116;-112;;;;;;;;;;
11718;68;59;-126;-80;;;;;;;;;;
11781;66;59;-126;-80;;;;;;;;;;
11844;64;59;-126;-80;;;;;;;;;;
11907;62;59;-126;-80;;;;;;;;;;
11970;59;59;-126;-80;;;;;;;;;;
12033;59;59;-95;-80;;;;;;;;;;
12096;59;57;-95;-120;;;;;;;;;;
12159;59;55;-95;-120;;;;;;;;;;
12222;59;52;-95;-120;;;;;;;;;;
12285;59;50;-95;-120;;;;;;;;;;
12348;58;49;-122;-120;;;;;;;;;;
12411;56;48;-122;-93;;;;;;;;;;
12474;53;48;-122;-93;;;;;;;;;;
12537;51;48;-122;-93;;;;;;;;;;
12600;49;48;-122;-93;;;;;;;;;;
12663;48;48;-132;-93;;;;;;;;;;
12726;44;48;-132;-97;;;;;;;;;;
12789;42;48;-132;-97;;;;;;;;;;
12852;39;48;-132;-97;;;;;;;;;;
12915;38;48;-86;-97;;;;;;;;;;
12978;38;47;-86;-127;;;;;;;;;;
13041;38;46;-86;-127;;;;;;;;;;
13104;38;44;-86;-127;;;;;;;;;;
13167;38;40;-86;-127;;;;;;;;;;
13230;38;39;-95;-127;;;;;;;;;;
13293;38;38;-95;-96;;;;;;;;;;
13356;38;38;-95;-96;;;;;;;;;;
13419;38;38;-95;-96;;;;;;;;;;
13482;38;38;-95;-96;;;;;;;;;;
13545;38;38;-114;-96;;;;;;;;;;
13608;36;38;-114;-110;;;;;;;;;;
13671;35;38;-114;-110;;;;;;;;;;
13734;32;38;-114;-110;;;;;;;;;;
13797;30;38;-114;-110;;;;;;;;;;
13860;29;38;-108;-110;;;;;;;;;;
13923;29;38;-108;-152;;;;;;;;;;
13986;29;36;-108;-152;;;;;;;;;;
14049;29;31;-108;-152;;;;;;;;;;
14112;29;29;-108;-152;;;;;;;;;;
14175;29;27;-108;-152;;;;;;;;;;
14238;29;25;-88;-95;;;;;;;;;;
14301;29;25;-88;-95;;;;;;;;;;
14364;29;25;-88;-95;;;;;;;;;;
14427;29;25;-88;-95;;;;;;;;;;
14490;28;25;-122;-95;;;;;;;;;;
14553;26;24;-122;-118;;;;;;;;;;
14616;25;23;-122;-118;;;;;;;;;;
14679;23;21;-122;-118;;;;;;;;;;
14742;20;18;-122;-118;;;;;;;;;;
14805;18;17;-121;-118;;;;;;;;;;
14868;17;16;-121;-102;;;;;;;;;;
14931;15;16;-121;-102;;;;;;;;;;
14994;11;16;-121;-102;;;;;;;;;;
15057;10;16;-121;-102;;;;;;;;;;
15120;9;16;-101;-102;;;;;;;;;;
15183;9;15;-101;-151;;;;;;;;;;
15246;9;11;-101;-151;;;;;;;;;;
15309;9;9;-101;-151;;;;;;;;;;
15372;9;7;-101;-151;;;;;;;;;;
15435;6;3;-121;-129;;;;;;;;;;
15498;5;1;-121;-129;;;;;;;;;;
15561;3;0;-121;-129;;;;;;;;;;
15624;1;-1;-121;-129;;;;;;;;;;
15687;-1;-5;-120;-129;;;;;;;;;;
15750;-3;-6;-120;-92;;;;;;;;;;
15813;-5;-6;-120;-92;;;;;;;;;;
15876;-6;-6;-120;-92;;;;;;;;;;
15939;-10;-6;-120;-92;;;;;;;;;;
16002;-11;-6;-87;-92;;;;;;;;;;
16065;-11;-6;-87;-92;;;;;;;;;;
16128;-11;-6;-87;-134;;;;;;;;;;
16191;-11;-10;-87;-134;;;;;;;;;;
16254;-11;-12;-87;-134;;;;;;;;;;
16317;-11;-13;-99;-134;;;;;;;;;;
16380;-11;-15;-99;-134;;;;;;;;;;
16443;-11;-17;-99;-96;;;;;;;;;;
16506;-11;-17;-99;-96;;;;;;;;;;
16569;-11;-17;-99;-96;;;;;;;;;;
16632;-11;-17;-99;-96;;;;;;;;;;
16695;-12;-17;-118;-96;;;;;;;;;;
16758;-15;-17;-118;-110;;;;;;;;;;
16821;-17;-17;-118;-110;;;;;;;;;;
16884;-18;-17;-118;-110;;;;;;;;;;
16947;-20;-17;-118;-110;;;;;;;;;;
17010;-20;-17;-102;-110;;;;;;;;;;
17073;-20;-18;-102;-144;;;;;;;;;;
17136;-20;-20;-102;-144;;;;;;;;;;
17199;-20;-22;-102;-144;;;;;;;;;;
17262;-20;-26;-101;-144;;;;;;;;;;
17325;-20;-28;-101;-144;;;;;;;;;;
17388;-20;-30;-101;-102;;;;;;;;;;
17451;-20;-30;-101;-102;;;;;;;;;;
17514;-20;-30;-101;-102;;;;;;;;;;
17577;-21;-30;-116;-102;;;;;;;;;;
17640;-23;-30;-116;-102;;;;;;;;;;
17703;-24;-30;-116;-114;;;;;;;;;;
17766;-27;-33;-116;-114;;;;;;;;;;
17829;-29;-35;-116;-114;;;;;;;;;;
17892;-30;-36;-109;-114;;;;;;;;;;
17955;-30;-38;-109;-114;;;;;;;;;;
18018;-30;-39;-109;-107;;;;;;;;;;
18081;-30;-39;-109;-107;;;;;;;;;;
18144;-30;-39;-109;-107;;;;;;;;;;
18207;-30;-39;-114;-107;;;;;;;;;;
18270;-33;-39;-114;-136;;;;;;;;;;
18333;-35;-41;-114;-136;;;;;;;;;;
18396;-36;-43;-114;-136;;;;;;;;;;
18459;-38;-45;-114;-136;;;;;;;;;;
18522;-41;-48;-142;-136;;;;;;;;;;
18585;-43;-50;-142;-136;;;;;;;;;;
18648;-45;-51;-142;-104;;;;;;;;;;
18711;-49;-51;-142;-104;;;;;;;;;;
18774;-51;-51;-142;-104;;;;;;;;;;
18837;-53;-51;-118;-104;;;;;;;;;;
18900;-54;-51;-118;-104;;;;;;;;;;
18963;-57;-54;-118;-145;;;;;;;;;;
19026;-59;-56;-118;-145;;;;;;;;;;
19089;-60;-58;-118;-145;;;;;;;;;;
19152;-62;-60;-140;-145;;;;;;;;;;
19215;-66;-64;-140;-135;;;;;;;;;;
19278;-68;-66;-140;-135;;;;;;;;;;
19341;-70;-68;-140;-135;;;;;;;;;;
19404;-72;-70;-140;-135;;;;;;;;;;
19467;-76;-74;-113;-135;;;;;;;;;;
19530;-77;-76;-113;-114;;;;;;;;;;
19593;-79;-77;-113;-114;;;;;;;;;;
19656;-80;-79;-113;-114;;;;;;;;;;
19719;-82;-80;-113;-114;;;;;;;;;;
19782;-85;-83;-111;-114;;;;;;;;;;
19845;-86;-85;-111;-118;;;;;;;;;;
19908;-88;-86;-111;-118;;;;;;;;;;
19971;-91;-89;-111;-118;;;;;;;;;;
20034;-92;-91;-90;-118;;;;;;;;;;
20097;-92;-92;-90;-118;;;;;;;;;;
20160;-92;-94;-90;-115;;;;;;;;;;
20223;-92;-95;-90;-115;;;;;;;;;;
20286;-92;-98;-90;-115;;;;;;;;;;
20349;-92;-100;-92;-115;;;;;;;;;;
20412;-92;-101;-92;-115;;;;;;;;;;
20475;-92;-103;-92;-102;;;;;;;;;;
20538;-92;-103;-92;-102;;;;;;;;;;
20601;-92;-103;-92;-102;;;;;;;;;;
20664;-92;-103;-128;-102;;;;;;;;;;
20727;-95;-103;-128;-102;;;;;;;;;;
20790;-97;-103;-128;-95;;;;;;;;;;
20853;-99;-103;-128;-95;;;;;;;;;;
20916;-100;-103;-128;-95;;;;;;;;;;
20979;-102;-103;-128;-95;;;;;;;;;;
21042;-106;-103;-135;-95;;;;;;;;;;
21105;-108;-104;-135;-121;;;;;;;;;;
21168;-109;-105;-135;-121;;;;;;;;;;
21231;-113;-109;-135;-121;;;;;;;;;;
21294;-114;-111;-86;-121;;;;;;;;;;
21357;-114;-112;-86;-121;;;;;;;;;;
21420;-114;-114;-86;-120;;;;;;;;;;
21483;-114;-117;-86;-120;;;;;;;;;;
21546;-114;-117;-86;-120;;;;;;;;;;
21609;-114;-121;-66;-120;;;;;;;;;;
