x;y
120;125
120;122
120;119
120;117
120;114
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;111
120;113
120;115
120;120
120;122
120;122
120;122
120;122
120;122
120;122
120;122
120;122
120;122
120;122
120;122
120;122
120;122
120;122
120;122
116;122
113;122
110;122
107;122
101;122
98;122
94;122
90;122
83;122
79;122
75;122
71;122
64;122
60;122
56;122
53;122
45;122
41;122
38;122
34;122
26;122
23;122
19;122
15;122
8;122
4;122
0;122
-3;122
-10;122
-14;122
-18;122
-22;122
-29;122
-33;122
-37;122
-40;122
-48;122
-52;122
-55;122
-59;122
-67;122
-70;121
-73;119
-77;117
-83;114
-87;112
-91;112
-94;112
-102;112
-106;112
-109;112
-112;112
-117;112
-120;112
-123;112
-124;112
