time;x;y;fx;fy
63;120;-113;0;0
126;120;-113;0;0
189;120;-113;0;0
252;120;-113;0;0
315;120;-113;0;0
378;120;-113;0;0
441;120;-113;0;0
504;120;-113;0;0
567;120;-113;0;0
630;120;-113;0;0
693;120;-113;0;0
756;120;-113;0;0
819;120;-113;0;0
882;120;-113;0;0
945;120;-113;0;0
1008;120;-113;0;0
1071;120;-113;0;0
1134;120;-113;0;0
1197;120;-113;0;0
1260;120;-113;0;0
1323;120;-113;0;0
1386;120;-113;0;0
1449;120;-113;0;0
1512;120;-113;0;0
1575;120;-113;0;0
1638;120;-113;0;0
1701;120;-113;0;0
1764;120;-113;0;0
1827;120;-113;0;0
1890;120;-113;0;0
1953;120;-113;0;0
2016;120;-113;0;0
2079;120;-113;0;0
2142;120;-113;0;0
2205;120;-113;0;0
2268;120;-113;0;0
2331;120;-113;0;0
2394;120;-113;0;0
2457;120;-113;0;0
2520;120;-113;0;0
2583;120;-113;0;0
2646;120;-113;0;0
2709;120;-113;0;0
2772;120;-113;0;0
2835;120;-113;0;0
2898;120;-113;0;0
2961;120;-113;0;0
3024;120;-113;0;0
3087;120;-113;0;0
3150;120;-113;0;0
3213;120;-113;0;0
3276;120;-113;0;0
3339;120;-113;0;0
3402;120;-113;0;0
3465;120;-113;0;0
3528;120;-113;0;0
3591;120;-113;0;0
3654;120;-113;0;0
3717;120;-113;0;0
3780;120;-113;0;0
3843;120;-113;0;0
3906;120;-113;0;0
3969;120;-113;0;0
4032;120;-113;0;0
4095;120;-113;0;0
4158;120;-113;0;0
4221;120;-113;0;0
4284;120;-113;0;0
4347;120;-113;0;0
4410;120;-113;0;0
4473;120;-113;0;0
4536;120;-113;0;0
4599;120;-113;0;0
4662;120;-113;0;0
4725;120;-113;0;0
4788;120;-113;0;0
4851;120;-113;0;0
4914;120;-113;0;0
4977;120;-113;0;0
5040;120;-113;0;0
5103;120;-113;0;0
5166;120;-113;0;0
5229;120;-113;0;0
5292;120;-113;0;0
5355;120;-113;0;0
5418;120;-113;0;0
5481;120;-113;0;0
5544;120;-113;0;0
5607;120;-113;0;0
5670;120;-113;0;0
5733;120;-113;0;0
5796;120;-113;0;0
5859;120;-113;0;0
5922;120;-113;0;0
5985;120;-113;0;0
6048;120;-110;0;142
6111;120;-108;0;142
6174;120;-106;0;142
6237;120;-104;0;142
6300;120;-100;0;161
6363;120;-98;0;161
6426;120;-95;0;161
6489;120;-93;0;161
6552;120;-88;0;161
6615;120;-85;0;131
6678;120;-84;0;131
6741;120;-82;0;131
6804;120;-79;0;131
6867;120;-77;0;131
6930;120;-75;0;167
6993;120;-73;0;167
7056;120;-68;0;167
7119;120;-65;0;167
7182;120;-63;0;167
7245;120;-60;0;167
7308;120;-54;0;207
7371;120;-51;0;207
7434;120;-47;0;207
7497;120;-44;0;207
7560;120;-38;0;182
7623;120;-36;0;182
7686;120;-33;0;182
7749;120;-31;0;182
7812;120;-26;0;182
7875;120;-23;0;180
7938;120;-20;0;180
8001;120;-18;0;180
8064;120;-13;0;180
8127;120;-10;0;180
8190;120;-8;0;180
8253;120;-5;0;174
8316;120;0;0;174
8379;120;1;0;174
8442;120;4;0;174
8505;120;6;0;174
8568;120;11;0;175
8631;120;14;0;175
8694;120;16;0;175
8757;120;19;0;175
8820;120;24;0;169
8883;120;26;0;169
8946;120;29;0;169
9009;120;31;0;169
9072;120;36;0;169
9135;120;39;0;169
9198;120;41;0;131
9261;120;42;0;131
9324;120;46;0;131
9387;120;48;0;131
9450;120;49;0;131
9513;120;51;0;115
9576;120;54;0;115
9639;120;55;0;115
9702;120;57;0;115
9765;120;58;0;115
9828;120;62;0;158
9891;120;64;0;158
9954;120;66;0;158
10017;120;69;0;158
10080;120;73;0;145
10143;120;75;0;145
10206;120;77;0;145
10269;120;79;0;145
10332;120;83;0;145
10395;120;85;0;132
10458;120;87;0;132
10521;120;88;0;132
10584;120;92;0;132
10647;120;93;0;132
10710;120;95;0;90
10773;120;95;0;90
10836;120;95;0;90
10899;120;95;0;90
10962;120;95;0;90
11025;120;95;0;107
11088;120;95;0;107
11151;120;95;0;107
11214;120;95;0;107
11277;120;95;0;107
11340;120;97;0;185
11403;120;100;0;185
11466;120;102;0;185
11529;120;105;0;185
11592;120;110;0;185
11655;120;111;0;47
11718;120;111;0;47
11781;120;111;0;47
11844;120;111;0;47
11907;120;111;0;47
11970;120;111;0;0
12033;120;111;0;0
12096;120;111;0;0
12159;120;111;0;0
12222;120;111;0;0
12285;120;111;0;0
12348;120;111;0;0
12411;120;111;0;0
12474;120;111;0;0
12537;120;111;0;0
12600;120;113;0;133
12663;120;115;0;133
12726;120;117;0;133
12789;120;118;0;133
12852;120;122;0;132
12915;120;123;0;132
12978;120;125;-35;132
13041;120;127;-35;132
13104;120;130;-35;132
13167;120;129;-35;-133
13230;120;128;-35;-133
13293;120;126;-64;-133
13356;120;122;-64;-133
13419;120;121;-64;-133
13482;120;119;-64;-66
13545;120;119;-64;-66
13608;120;119;-65;-66
13671;120;119;-65;-66
13734;120;119;-65;-66
13797;120;119;-65;-66
13860;120;119;-65;0
13923;120;119;-54;0
13986;120;119;-54;0
14049;120;119;-54;0
14112;120;119;-54;0
14175;120;119;-54;0
14238;120;119;-44;0
14301;120;119;-44;0
14364;120;119;-44;0
14427;120;119;-44;-27
14490;120;119;-44;-27
14553;120;119;-44;-27
14616;120;119;-109;-27
14679;120;119;-109;-27
14742;120;119;-109;-27
14805;120;119;-109;-27
14868;120;119;-81;-27
14931;120;119;-81;-27
14994;120;119;-81;-27
15057;120;119;-81;-50
15120;120;119;-81;-50
15183;120;119;-98;-50
15246;120;119;-98;-50
15309;120;119;-98;-50
15372;120;119;-98;-78
15435;120;119;-98;-78
15498;120;119;-125;-78
15561;118;119;-125;-78
15624;115;119;-125;-79
15687;113;119;-125;-79
15750;111;119;-125;-79
15813;109;119;-125;-79
15876;105;119;-152;-79
15939;103;119;-152;-79
16002;100;119;-152;-61
16065;98;119;-152;-61
16128;95;119;-76;-61
16191;95;119;-76;-61
16254;95;119;-76;-61
16317;95;119;-76;-92
16380;95;119;-76;-92
16443;95;119;-44;-92
16506;95;119;-44;-92
16569;95;119;-44;-92
16632;95;116;-44;-129
16695;95;114;-44;-129
16758;95;113;-58;-129
16821;95;111;-58;-129
16884;95;108;-58;-100
16947;95;108;-58;-100
17010;95;108;-58;-100
17073;95;108;-110;-100
17136;95;108;-110;-100
17199;95;108;-110;-81
17262;95;108;-110;-81
17325;95;108;-110;-81
17388;92;108;-181;-81
17451;89;108;-181;-81
17514;86;108;-181;-156
17577;83;106;-181;-156
17640;78;102;-155;-156
17703;76;100;-155;-156
17766;74;98;-155;-156
17829;72;96;-155;-92
17892;67;96;-155;-92
17955;65;96;-155;-92
18018;65;96;-93;-92
18081;65;96;-93;-92
18144;65;94;-93;-133
18207;65;92;-93;-133
18270;65;91;-93;-133
18333;64;89;-124;-133
18396;60;85;-124;-133
18459;59;84;-124;-133
18522;57;82;-124;-148
18585;55;80;-124;-148
18648;52;76;-123;-148
18711;50;73;-123;-148
18774;48;71;-123;-148
18837;47;70;-123;-125
18900;43;66;-123;-125
18963;42;64;-123;-125
19026;40;63;-123;-125
19089;38;61;-123;-125
19152;35;58;-123;-115
19215;34;56;-105;-115
19278;34;55;-105;-115
19341;34;53;-105;-115
19404;34;51;-105;-101
19467;34;51;-105;-101
19530;34;51;-118;-101
19593;32;51;-118;-101
19656;29;51;-118;-101
19719;28;50;-118;-117
19782;26;49;-118;-117
19845;25;47;-165;-117
19908;20;44;-165;-117
19971;17;43;-165;-117
20034;15;41;-165;-117
20097;12;41;-165;-101
20160;8;41;-118;-101
20223;7;41;-118;-101
20286;5;41;-118;-101
20349;4;41;-118;-101
20412;1;38;-118;-127
20475;0;36;-101;-127
20538;0;35;-101;-127
20601;0;31;-101;-127
20664;0;30;-101;-124
20727;0;28;-101;-124
20790;0;26;-101;-124
20853;0;24;-95;-124
20916;0;21;-95;-124
20979;0;19;-95;-126
21042;0;18;-95;-126
21105;0;16;-95;-126
21168;-2;12;-167;-126
21231;-5;11;-167;-126
21294;-7;9;-167;-127
21357;-12;6;-167;-127
21420;-15;4;-181;-127
21483;-17;2;-181;-127
21546;-20;1;-181;-127
21609;-25;-2;-181;-121
21672;-28;-4;-181;-121
21735;-30;-5;-117;-121
21798;-31;-7;-117;-121
21861;-33;-8;-117;-121
21924;-36;-11;-117;-118
21987;-37;-13;-117;-118
22050;-39;-14;-102;-118
22113;-39;-17;-102;-118
22176;-39;-19;-102;-118
22239;-39;-20;-102;-118
22302;-39;-22;-102;-129
22365;-39;-24;-102;-129
22428;-39;-27;-107;-129
22491;-39;-29;-107;-129
22554;-39;-31;-107;-129
22617;-39;-33;-107;-140
22680;-40;-37;-157;-140
22743;-43;-39;-157;-140
22806;-45;-41;-157;-140
22869;-49;-43;-157;-97
22932;-51;-43;-157;-97
22995;-54;-43;-157;-97
23058;-56;-43;-165;-97
23121;-58;-43;-165;-97
23184;-63;-43;-165;-86
23247;-65;-43;-165;-86
23310;-68;-43;-165;-86
23373;-70;-43;-123;-86
23436;-73;-43;-123;-86
23499;-75;-44;-123;-115
23562;-76;-45;-123;-115
23625;-79;-48;-123;-115
23688;-81;-50;-82;-115
23751;-81;-51;-82;-115
23814;-81;-53;-82;-131
23877;-81;-56;-82;-131
23940;-81;-58;-82;-131
24003;-81;-60;-76;-131
24066;-81;-62;-76;-131
24129;-81;-63;-76;-105
24192;-81;-63;-76;-105
24255;-81;-63;-76;-105
24318;-81;-63;-105;-105
24381;-81;-63;-105;-105
24444;-81;-65;-105;-138
24507;-81;-67;-105;-138
24570;-81;-69;-105;-138
24633;-83;-73;-143;-138
24696;-85;-75;-143;-138
24759;-87;-77;-143;-138
24822;-89;-77;-143;-95
24885;-91;-77;-143;-95
24948;-94;-77;-113;-95
25011;-96;-77;-113;-95
25074;-97;-77;-113;-95
25137;-100;-77;-113;-76
25200;-102;-77;-113;-76
25263;-103;-77;-113;-76
25326;-104;-77;-69;-76
25389;-104;-77;-69;-76
25452;-104;-77;-69;-102
25515;-104;-77;-69;-102
