time;x;y;fx;fy
63;120;-120;0;0
126;120;-120;0;0
189;120;-120;0;0
252;120;-120;0;0
315;120;-120;0;0
378;120;-120;0;0
441;120;-120;0;0
504;120;-120;0;0
567;120;-120;0;0
630;120;-120;0;0
693;120;-120;0;0
756;120;-120;0;0
819;120;-120;0;0
882;120;-120;0;0
945;120;-120;0;0
1008;120;-120;0;0
1071;120;-120;0;0
1134;120;-120;0;0
1197;120;-120;0;0
1260;120;-120;0;0
1323;120;-120;0;0
1386;120;-120;0;0
1449;120;-120;0;0
1512;120;-120;0;0
1575;120;-120;0;0
1638;120;-120;0;0
1701;120;-120;0;0
1764;120;-120;0;0
1827;120;-120;0;0
1890;120;-120;0;0
1953;120;-120;0;0
2016;120;-120;0;0
2079;120;-120;0;78
2142;120;-120;0;78
2205;120;-120;0;78
2268;120;-120;0;78
2331;120;-118;0;137
2394;120;-116;0;137
2457;120;-114;0;137
2520;120;-112;0;137
2583;120;-108;0;137
2646;120;-106;0;170
2709;120;-103;0;170
2772;120;-101;0;170
2835;120;-96;0;170
2898;120;-93;0;170
2961;120;-91;0;139
3024;120;-89;0;139
3087;120;-85;0;139
3150;120;-83;0;139
3213;120;-81;0;139
3276;120;-79;0;165
3339;120;-74;0;165
3402;120;-71;0;165
3465;120;-69;0;165
3528;120;-67;0;165
3591;120;-61;0;174
3654;120;-59;0;174
3717;120;-56;0;174
3780;120;-54;0;174
3843;120;-49;0;178
3906;120;-46;0;178
3969;120;-44;0;178
4032;120;-41;0;178
4095;120;-36;0;178
4158;120;-34;0;178
4221;120;-30;0;213
4284;120;-27;0;213
4347;120;-21;0;213
4410;120;-17;0;213
4473;120;-14;0;213
4536;120;-11;0;189
4599;120;-5;0;189
4662;120;-2;0;189
4725;120;0;0;189
4788;120;3;0;189
4851;120;8;0;186
4914;120;11;0;186
4977;120;13;0;186
5040;120;16;0;186
5103;120;21;0;156
5166;120;23;0;156
5229;120;25;0;156
5292;120;27;0;156
5355;120;31;0;156
5418;120;34;0;151
5481;120;36;0;151
5544;120;38;0;151
5607;120;42;0;151
5670;120;44;0;151
5733;120;46;0;126
5796;120;47;0;126
5859;120;51;0;126
5922;120;53;0;126
5985;120;54;0;126
6048;120;56;0;113
6111;120;59;0;113
6174;120;60;0;113
6237;120;62;0;113
6300;120;63;0;113
6363;120;66;0;113
6426;120;68;0;125
6489;120;70;0;125
6552;120;71;0;125
6615;120;75;0;125
6678;120;77;0;125
6741;120;78;0;122
6804;120;80;0;122
6867;120;83;0;122
6930;120;85;0;122
6993;120;87;0;122
7056;120;88;0;107
7119;120;88;0;107
7182;120;88;0;107
7245;120;88;0;107
7308;120;88;0;107
7371;120;91;0;141
7434;120;93;0;141
7497;120;95;0;141
7560;120;97;0;141
7623;120;101;0;158
7686;120;103;0;158
7749;120;105;0;158
7812;120;107;0;158
7875;120;111;0;158
7938;120;113;0;58
8001;120;113;0;58
8064;120;113;0;58
8127;120;113;0;58
8190;120;113;0;58
8253;120;113;0;74
8316;120;113;0;74
8379;120;113;0;74
8442;120;113;0;74
8505;120;113;0;74
8568;120;113;0;74
8631;120;113;0;102
8694;120;113;0;102
8757;120;113;0;102
8820;120;113;0;102
8883;120;114;0;119
8946;120;116;0;119
9009;120;117;0;119
9072;120;119;0;119
9135;120;122;0;119
9198;120;122;0;0
9261;120;122;0;0
9324;120;122;0;0
9387;120;122;0;0
9450;120;122;0;0
9513;120;122;0;0
9576;120;122;0;0
9639;120;122;0;0
9702;120;122;0;0
9765;120;122;0;0
9828;120;122;0;0
9891;120;122;0;0
9954;120;122;0;0
10017;120;122;0;0
10080;120;122;0;0
10143;120;122;0;0
10206;120;122;0;0
10269;120;122;0;0
10332;120;122;0;0
10395;120;122;0;0
10458;120;122;0;0
10521;120;122;0;0
10584;120;122;0;0
10647;120;122;0;0
10710;120;122;0;0
10773;120;122;-26;0
10836;120;122;-26;0
10899;120;122;-26;0
10962;120;122;-26;0
11025;120;122;-26;0
11088;120;122;-35;0
11151;120;122;-35;-63
11214;120;122;-35;-63
11277;120;122;-35;-63
11340;120;122;-35;-63
11403;120;122;-55;-63
11466;120;122;-55;-98
11529;120;122;-55;-98
11592;120;122;-55;-98
11655;120;122;-65;-98
11718;120;122;-65;-98
11781;120;122;-65;-132
11844;120;120;-65;-132
11907;120;118;-65;-132
11970;120;115;-77;-132
12033;120;113;-77;-132
12096;120;112;-77;-85
12159;120;112;-77;-85
12222;120;112;-77;-85
12285;120;112;-101;-85
12348;120;112;-101;-85
12411;120;112;-101;-90
12474;120;112;-101;-90
12537;120;112;-101;-90
12600;120;112;-74;-90
12663;120;112;-74;-90
12726;120;112;-74;-40
12789;120;112;-74;-40
12852;120;112;-74;-40
12915;120;112;-74;-40
12978;116;112;-131;-40
13041;115;112;-131;-48
13104;113;112;-131;-48
13167;109;112;-131;-48
13230;107;112;-141;-48
13293;105;112;-141;-48
13356;103;112;-141;-80
13419;102;112;-141;-80
13482;98;112;-141;-80
13545;97;112;-66;-80
13608;97;112;-66;-80
13671;97;107;-66;-215
13734;97;104;-66;-215
13797;97;100;-66;-215
13860;97;97;-62;-215
13923;97;94;-62;-215
13986;97;89;-62;-145
14049;97;87;-62;-145
14112;97;85;-62;-145
14175;94;81;-120;-145
14238;93;79;-120;-133
14301;91;77;-120;-133
14364;89;75;-120;-133
14427;88;73;-120;-133
14490;84;70;-111;-133
14553;83;68;-111;-107
14616;81;68;-111;-107
14679;78;68;-111;-107
14742;77;68;-99;-107
14805;77;68;-99;-107
14868;77;68;-99;-107
14931;77;66;-99;-186
14994;77;61;-99;-186
15057;77;58;-99;-186
15120;75;56;-140;-186
15183;71;51;-140;-117
15246;69;50;-140;-117
15309;67;48;-140;-117
15372;64;45;-104;-117
15435;64;44;-104;-117
15498;64;43;-104;-109
15561;64;43;-104;-109
15624;64;43;-104;-109
15687;63;43;-133;-109
15750;61;43;-133;-109
15813;60;42;-133;-166
15876;58;39;-133;-166
15939;55;34;-133;-166
16002;52;32;-205;-166
16065;49;29;-205;-166
16128;43;27;-205;-86
16191;40;27;-205;-86
16254;37;27;-205;-86
16317;34;27;-168;-86
16380;32;27;-168;-86
16443;30;27;-168;-148
16506;25;23;-168;-148
16569;22;21;-168;-148
16632;20;19;-178;-148
16695;15;15;-178;-116
16758;12;14;-178;-116
16821;9;12;-178;-116
16884;4;9;-181;-116
16947;2;8;-181;-116
17010;0;6;-181;-116
17073;-2;4;-181;-117
17136;-5;3;-181;-117
17199;-10;0;-181;-117
17262;-13;-1;-179;-117
17325;-15;-2;-179;-117
17388;-20;-6;-179;-157
17451;-23;-8;-179;-157
17514;-25;-10;-179;-157
17577;-28;-12;-148;-157
17640;-30;-14;-148;-157
17703;-34;-18;-148;-153
17766;-36;-20;-148;-153
17829;-38;-22;-148;-153
17892;-42;-26;-139;-153
17955;-42;-26;-139;-153
18018;-46;-30;-139;-151
18081;-48;-33;-139;-151
18144;-51;-37;-140;-151
18207;-53;-39;-140;-151
18270;-55;-41;-140;-151
18333;-58;-43;-140;-144
18396;-62;-47;-140;-144
18459;-64;-49;-153;-144
18522;-66;-51;-153;-144
18585;-68;-53;-153;-144
18648;-70;-55;-153;-143
18711;-74;-59;-153;-143
18774;-76;-61;-146;-143
18837;-78;-63;-146;-143
18900;-82;-67;-146;-153
18963;-84;-69;-146;-153
19026;-86;-71;-146;-153
19089;-88;-73;-132;-153
19152;-90;-75;-132;-153
19215;-93;-79;-132;-153
19278;-95;-82;-132;-175
19341;-97;-84;-132;-175
19404;-98;-87;-132;-175
19467;-102;-92;-111;-175
19530;-103;-95;-111;-175
19593;-106;-100;-111;-179
19656;-106;-100;-111;-179
19719;-109;-105;-111;-179
19782;-110;-107;-82;-179
19845;-110;-110;-82;-179
19908;-110;-113;-82;-174
19971;-110;-118;-82;-174
20034;-110;-120;-82;-174
20097;-110;-123;-67;-174
20160;-110;-125;-67;-174
20223;-110;-129;-67;-116
20286;-110;-130;-67;-116
20349;-110;-130;-67;-116
20412;-110;-130;-56;-116
20475;-110;-130;-56;-51
20538;-110;-130;-56;-51
20601;-110;-130;-56;-51
20664;-110;-130;-56;-51
20727;-110;-130;-90;-51
20790;-110;-130;-90;0
20853;-110;-130;-90;0
20916;-110;-130;-90;0
20979;-110;-130;-106;0
21042;-110;-130;-106;0
21105;-110;-130;-106;0
21168;-110;-130;-106;0
21231;-110;-130;-106;0
21294;-110;-130;-143;0
21357;-112;-130;-143;0
21420;-116;-130;-143;0
21483;-116;-130;-143;0
21546;-120;-130;-143;0
21609;-122;-130;-143;0
21672;-123;-130;-133;0
21735;-127;-130;-133;0
21798;-129;-130;-133;0
21861;-131;-130;-133;0
21924;-132;-130;-133;0
21987;-133;-130;-49;0
22050;-133;-130;-49;0
22113;-133;-130;-49;0
22176;-133;-130;-49;0
22239;-133;-130;0;0
22302;-133;-130;0;0
22365;-133;-130;0;0
22428;-133;-130;0;0
22491;-133;-130;0;0
22554;-133;-130;0;0
22617;-133;-130;0;0
22680;-133;-130;0;0
22743;-133;-130;0;0
22806;-133;-130;0;0
22869;-133;-130;0;96
22932;-133;-130;0;96
22995;-133;-130;0;96
23058;-133;-130;0;96
23121;-133;-130;0;96
23184;-133;-127;0;180
23247;-133;-124;0;180
23310;-133;-121;0;180
23373;-133;-119;0;180
23436;-133;-116;0;180
23499;-133;-114;0;0
23562;-133;-114;0;0
23625;-133;-114;0;-36
23688;-133;-114;0;-36
23751;-133;-114;0;-36
23814;-133;-114;0;-36
23877;-133;-114;0;-36
23940;-133;-114;0;-35
24003;-133;-114;0;-35
24066;-133;-114;0;-35
24129;-133;-114;0;-35
24192;-133;-114;0;-35
24255;-133;-114;0;0
24318;-133;-114;0;0
24381;-133;-114;0;0
24444;-133;-114;0;0
24507;-133;-114;0;0
24570;-133;-114;0;-42
24633;-133;-114;0;-42
24696;-133;-114;0;-42
24759;-133;-114;0;-42
24822;-133;-114;0;-42
24885;-133;-114;109;-61
24948;-133;-114;109;-61
25011;-133;-114;109;-61
25074;-133;-114;109;-61
25137;-133;-114;109;-61
25200;-132;-114;283;-71
25263;-125;-114;283;-71
25326;-121;-114;283;-71
25389;-117;-114;283;-71
25452;-110;-114;217;-53
25515;-110;-114;217;-53
25578;-104;-114;217;-53
25641;-100;-114;217;-53
25704;-94;-114;217;-53
25767;-91;-114;217;-46
25830;-87;-114;217;-46
25893;-84;-114;217;-46
25956;-78;-114;217;-46
26019;-78;-114;217;-46
26082;-71;-114;217;-46
26145;-67;-114;262;-40
26208;-62;-114;262;-40
26271;-53;-114;262;-40
26334;-48;-114;262;-40
26397;-43;-114;262;-40
26460;-34;-114;262;-45
26523;-29;-114;262;-45
26586;-24;-114;262;-45
26649;-20;-114;262;-45
26712;-15;-114;262;-45
26775;-9;-114;183;-47
26838;-6;-114;183;-47
26901;-4;-114;183;-47
26964;0;-114;183;-47
27027;3;-114;148;-47
27090;5;-114;148;-47
27153;7;-114;148;-47
27216;9;-114;148;-47
27279;13;-114;148;-47
27342;15;-114;178;-50
27405;17;-114;178;-50
27468;22;-114;178;-50
27531;22;-114;178;-50
27594;27;-114;178;-50
27657;30;-114;148;-37
27720;34;-114;148;-37
27783;36;-114;148;-37
27846;38;-114;148;-37
27909;40;-114;148;-37
27972;42;-114;152;-34
28035;46;-114;152;-34
28098;48;-114;152;-34
28161;50;-114;152;-34
28224;52;-114;152;-34
28287;57;-114;166;-31
28350;59;-114;166;-31
28413;61;-114;166;-31
28476;64;-114;166;-31
28539;69;-114;166;-31
28602;72;-114;189;-31
28665;75;-114;189;-31
28728;82;-114;189;-31
28791;85;-114;189;-31
28854;88;-114;189;-31
28917;91;-114;153;-43
28980;93;-114;153;-43
29043;97;-114;153;-43
29106;99;-114;153;-43
29169;101;-114;153;-43
29232;102;-114;64;-54
29295;102;-114;64;-54
29358;102;-114;64;-54
29421;102;-114;64;-54
29484;102;-114;64;-54
29547;102;-114;0;-51
29610;102;-114;0;-51
29673;102;-114;0;-51
29736;102;-114;0;-51
29799;102;-114;106;-65
29862;102;-114;106;-65
29925;102;-114;106;-65
29988;102;-114;106;-65
30051;102;-114;106;-65
30114;102;-114;163;-58
30177;104;-114;163;-58
30240;107;-114;163;-58
30303;112;-114;163;-58
30366;114;-114;163;-58
30429;117;-114;163;-58
30492;117;-114;42;-71
30555;117;-114;42;-71
30618;117;-114;42;-71
30681;117;-114;42;-71
30744;117;-114;42;-71
30807;117;-114;-27;-81
30870;117;-114;-27;-81
30933;117;-114;-27;-81
30996;117;-114;-27;-81
31059;117;-114;0;-81
31122;117;-114;0;0
31185;117;-114;0;0
31248;117;-114;0;0
31311;117;-114;0;0
31374;117;-114;0;0
31437;117;-114;0;0
31500;117;-114;0;0
31563;117;-114;0;0
31626;117;-114;0;0
31689;117;-114;0;0
31752;117;-114;0;0
31815;117;-114;0;0
31878;117;-114;0;0
31941;117;-114;0;0
32004;117;-114;0;0
32067;117;-114;0;0
32130;117;-114;0;0
32193;117;-114;0;0
32256;117;-114;0;0
32319;117;-114;0;0
32382;117;-114;0;0
32445;117;-114;0;0
32508;117;-114;0;0
32571;117;-114;0;0
32634;117;-114;-29;0
32697;117;-114;-29;0
32760;117;-114;-29;0
32823;117;-114;-29;0
32886;117;-114;-29;0
32949;117;-114;-54;0
33012;117;-114;-54;0
33075;117;-114;-54;0
33138;117;-114;-54;0
33201;117;-114;-54;0
33264;117;-114;-54;0
33327;117;-114;-98;0
33390;117;-114;-98;71
33453;117;-114;-98;71
33516;117;-114;-98;71
33579;117;-114;-98;71
33642;117;-114;-103;71
33705;117;-114;-103;66
33768;117;-114;-103;66
33831;117;-114;-103;66
33894;117;-114;-120;66
33957;115;-114;-120;66
34020;113;-114;-120;60
34083;110;-114;-120;60
34146;108;-114;-120;60
34209;107;-114;-113;60
34272;104;-114;-113;68
34335;104;-114;-113;68
34398;101;-114;-113;68
34461;99;-114;-113;68
34524;98;-114;0;68
34587;97;-114;0;68
34650;97;-114;0;30
34713;97;-114;0;30
34776;97;-114;0;30
34839;97;-114;0;30
34902;97;-114;0;30
34965;97;-114;0;0
35028;97;-114;0;0
35091;97;-114;0;0
35154;97;-114;0;0
35217;97;-114;0;0
35280;97;-114;0;0
35343;97;-114;0;0
35406;97;-114;0;0
35469;97;-114;0;0
35532;97;-114;0;0
35595;97;-114;0;0
35658;97;-114;0;0
35721;97;-114;0;0
35784;97;-114;0;0
35847;97;-114;0;0
35910;97;-114;0;0
35973;97;-114;0;0
36036;97;-114;0;0
36099;97;-114;0;0
36162;97;-114;0;0
36225;97;-114;0;0
36288;97;-114;0;0
36351;97;-114;90;0
36414;97;-114;90;0
36477;97;-114;90;0
36540;97;-114;90;0
36603;97;-114;90;0
36666;97;-114;105;0
36729;97;-114;105;0
36792;97;-114;105;0
36855;97;-114;105;0
36918;97;-114;105;0
36981;97;-114;105;0
37044;99;-114;147;0
37107;103;-114;147;0
37170;105;-114;147;0
37233;107;-114;147;0
37296;109;-114;147;0
37359;110;-114;67;0
37422;110;-114;67;0
37485;110;-114;67;0
37548;110;-114;67;0
37611;110;-114;67;0
37674;110;-114;-32;0
37737;110;-114;-32;0
37800;110;-114;-32;0
37863;110;-114;-32;0
37926;110;-114;-31;0
37989;110;-114;-31;0
38052;110;-114;-31;72
38115;110;-114;-31;72
38178;110;-114;-31;72
38241;110;-114;-37;72
38304;110;-114;-37;72
38367;110;-114;-37;39
38430;110;-114;-37;39
38493;110;-114;-37;39
38556;110;-114;0;39
38619;110;-114;0;39
38682;110;-112;0;126
38745;110;-110;0;126
38808;110;-109;0;126
38871;110;-105;-27;126
38934;110;-103;-27;126
38997;110;-101;-27;156
39060;110;-99;-27;156
