x;y
124;-112
121;-112
118;-112
116;-112
115;-112
113;-112
113;-112
113;-112
113;-112
113;-112
113;-112
113;-112
113;-112
113;-112
113;-112
113;-112
113;-110
113;-103
113;-99
112;-95
111;-91
108;-88
106;-88
105;-88
103;-88
102;-88
99;-88
97;-88
96;-88
94;-88
94;-88
94;-88
94;-88
94;-88
94;-88
94;-86
94;-81
94;-78
92;-76
90;-73
84;-73
81;-73
78;-73
76;-73
71;-73
69;-73
67;-73
64;-73
64;-73
64;-72
64;-70
64;-68
64;-65
64;-63
64;-62
64;-62
64;-62
63;-62
62;-62
60;-62
57;-62
56;-62
54;-62
53;-62
50;-62
48;-60
47;-59
45;-56
45;-54
45;-53
45;-53
45;-53
45;-53
45;-53
45;-53
45;-53
44;-53
42;-53
41;-53
40;-50
37;-42
36;-38
36;-35
36;-29
36;-29
36;-29
36;-29
36;-29
36;-29
36;-27
36;-26
34;-22
32;-20
30;-18
27;-13
25;-10
24;-8
21;-3
18;-3
17;-3
17;-3
17;-3
17;-3
17;-3
17;-3
13;-3
12;-3
10;-3
7;-3
3;-3
0;-3
-4;-3
-5;-3
-5;-3
-5;-3
-5;-3
-5;-3
-5;0
-9;6
-12;9
-14;9
-16;9
-16;9
-16;9
-16;9
-16;9
-16;9
-16;12
-16;14
-16;15
-16;18
-16;18
-16;18
-16;18
-16;18
-16;18
-16;18
-17;18
-18;18
-20;18
-24;22
-25;24
-25;26
-25;28
-25;28
-25;28
-25;28
-25;28
-25;28
-25;28
-25;28
-28;28
-31;30
-33;32
-36;35
-39;38
-41;38
-44;38
-45;38
-45;38
-45;38
-45;38
-45;38
-45;38
-45;38
-45;40
-45;43
-45;53
-45;56
-45;58
-45;58
-45;57
-45;56
-45;54
-47;50
-48;48
-51;48
-54;48
-57;48
-60;48
-62;48
-63;48
-63;48
-63;48
-63;52
-63;56
-63;58
-63;60
-63;60
-63;60
-63;60
-63;60
-63;60
-64;60
-66;60
-68;60
-71;65
-73;68
-78;78
-80;80
-84;80
-85;80
-85;80
-85;80
-85;80
-89;80
-90;80
-93;85
-96;91
-101;96
-102;96
-104;96
-104;96
-104;96
-104;96
-104;96
-104;96
-104;97
-106;102
-108;104
-112;106
-113;106
-113;106
-113;106
-113;106
-113;106
-113;106
-113;106
-113;106
-113;106
-113;106
-113;106
-113;106
-113;106
-113;106
-113;106
-113;106
-113;106
-113;106
-113;108
-113;110
-113;114
-113;120
-113;121
-113;117
-113;108
-113;103
-113;93
-113;91
-113;96
-113;103
-113;107
-113;113
-113;113
-113;109
-113;105
-113;103
-113;101
-113;101
-113;103
-113;108
-113;110
-113;112
-113;112
-113;112
-113;112
-113;112
-113;112
-113;112
-113;112
-113;112
-113;112
-113;112
-113;115
-113;118
-113;121
-113;121
-113;118
-113;112
-113;109
-113;110
-113;111
-113;116
-113;117
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
