time;x;y;fx;fy;;;;;;;;;;
63;120;-120;0;0;;;;;;;;;;
126;120;-120;0;0;;;;;;;;;;
189;120;-120;0;0;;;;;;;;;;
252;120;-120;0;0;;;;;;;;;;
315;120;-120;0;0;;;;;;;;;;
378;120;-120;0;0;;;;;;;;;;
441;120;-120;0;0;;;;;;;;;;
504;120;-120;0;0;;;;;;;;;;
567;120;-120;0;0;;;;;;;;;;
630;120;-120;0;0;;;;;;;;;;
693;120;-120;0;0;;;;;;;;;;
756;120;-120;0;0;;;;;;;;;;
819;120;-120;0;0;;;;;;;;;;
882;120;-120;0;0;;;;;;;;;;
945;120;-120;0;0;;;;;;;;;;
1008;120;-120;0;0;;;;;;;;;;
1071;120;-120;0;0;;;;;;;;;;
1134;120;-120;0;0;;;;;;;;;;
1197;120;-120;0;0;;;;;;;;;;
1260;120;-120;0;0;;;;;;;;;;
1323;120;-120;0;0;;;;;;;;;;
1386;120;-120;0;0;;;;;;;;;;
1449;120;-120;0;0;;;;;;;;;;
1512;120;-120;0;110;;;;;;;;;;
1575;120;-120;0;110;;;;;;;;;;
1638;120;-120;0;110;;;;;;;;;;
1701;120;-120;0;110;;;;;;;;;;
1764;120;-120;0;110;;;;;;;;;;
1827;120;-118;0;221;;;;;;;;;;
1890;120;-112;0;221;;;;;;;;;;
1953;120;-108;0;221;;;;;;;;;;
2016;120;-105;0;221;;;;;;;;;;
2079;120;-102;0;221;;;;;;;;;;
2142;120;-95;0;222;;;;;;;;;;
2205;120;-92;0;222;;;;;;;;;;
2268;120;-89;0;222;;;;;;;;;;
2331;120;-85;0;222;;;;;;;;;;
2394;120;-79;0;135;;;;;;;;;;
2457;120;-77;0;135;;;;;;;;;;
2520;120;-75;0;135;;;;;;;;;;
2583;120;-73;0;135;;;;;;;;;;
2646;120;-69;0;135;;;;;;;;;;
2709;120;-67;0;191;;;;;;;;;;
2772;120;-64;0;191;;;;;;;;;;
2835;120;-61;0;191;;;;;;;;;;
2898;120;-55;0;191;;;;;;;;;;
2961;120;-52;0;191;;;;;;;;;;
3024;120;-49;0;152;;;;;;;;;;
3087;120;-47;0;152;;;;;;;;;;
3150;120;-43;0;152;;;;;;;;;;
3213;120;-41;0;152;;;;;;;;;;
3276;120;-39;0;152;;;;;;;;;;
3339;120;-37;0;152;;;;;;;;;;
3402;120;-32;0;175;;;;;;;;;;
3465;120;-29;0;175;;;;;;;;;;
3528;120;-27;0;175;;;;;;;;;;
3591;120;-24;0;175;;;;;;;;;;
3654;120;-19;0;168;;;;;;;;;;
3717;120;-17;0;168;;;;;;;;;;
3780;120;-14;0;168;;;;;;;;;;
3843;120;-12;0;168;;;;;;;;;;
3906;120;-7;0;168;;;;;;;;;;
3969;120;-4;0;154;;;;;;;;;;
4032;120;-2;0;154;;;;;;;;;;
4095;120;0;0;154;;;;;;;;;;
4158;120;3;0;154;;;;;;;;;;
4221;120;5;0;154;;;;;;;;;;
4284;120;8;0;177;;;;;;;;;;
4347;120;10;0;177;;;;;;;;;;
4410;120;15;0;177;;;;;;;;;;
4473;120;18;0;177;;;;;;;;;;
4536;120;20;0;177;;;;;;;;;;
4599;120;23;0;167;;;;;;;;;;
4662;120;28;0;167;;;;;;;;;;
4725;120;30;0;167;;;;;;;;;;
4788;120;33;0;167;;;;;;;;;;
4851;120;35;0;167;;;;;;;;;;
4914;120;40;0;147;;;;;;;;;;
4977;120;42;0;147;;;;;;;;;;
5040;120;44;0;147;;;;;;;;;;
5103;120;46;0;147;;;;;;;;;;
5166;120;50;0;150;;;;;;;;;;
5229;120;52;0;150;;;;;;;;;;
5292;120;54;0;150;;;;;;;;;;
5355;120;56;0;150;;;;;;;;;;
5418;120;60;0;150;;;;;;;;;;
5481;120;62;0;150;;;;;;;;;;
5544;120;64;0;160;;;;;;;;;;
5607;120;67;0;160;;;;;;;;;;
5670;120;72;0;160;;;;;;;;;;
5733;120;74;0;160;;;;;;;;;;
5796;120;77;0;160;;;;;;;;;;
5859;120;79;0;140;;;;;;;;;;
5922;120;83;0;140;;;;;;;;;;
5985;120;85;0;140;;;;;;;;;;
6048;120;87;0;140;;;;;;;;;;
6111;120;89;0;140;;;;;;;;;;
6174;120;93;0;125;;;;;;;;;;
6237;120;94;0;125;;;;;;;;;;
6300;120;96;0;125;;;;;;;;;;
6363;120;98;0;125;;;;;;;;;;
6426;120;101;0;118;;;;;;;;;;
6489;120;103;0;118;;;;;;;;;;
6552;120;104;0;118;;;;;;;;;;
6615;120;106;0;118;;;;;;;;;;
6678;120;108;0;118;;;;;;;;;;
6741;120;110;0;97;;;;;;;;;;
6804;120;110;0;97;;;;;;;;;;
6867;120;110;0;97;;;;;;;;;;
6930;120;110;0;97;;;;;;;;;;
6993;120;110;0;97;;;;;;;;;;
7056;120;110;0;133;;;;;;;;;;
7119;120;111;0;133;;;;;;;;;;
7182;120;115;0;133;;;;;;;;;;
7245;120;117;0;133;;;;;;;;;;
7308;120;118;0;133;;;;;;;;;;
7371;120;120;0;56;;;;;;;;;;
7434;120;120;0;56;;;;;;;;;;
7497;120;120;0;56;;;;;;;;;;
7560;120;120;0;56;;;;;;;;;;
7623;120;120;0;56;;;;;;;;;;
7686;120;120;0;0;;;;;;;;;;
7749;120;120;0;0;;;;;;;;;;
7812;120;120;0;0;;;;;;;;;;
7875;120;120;0;0;;;;;;;;;;
7938;120;120;0;0;;;;;;;;;;
8001;120;120;0;0;;;;;;;;;;
8064;120;120;0;0;;;;;;;;;;
8127;120;120;0;0;;;;;;;;;;
8190;120;120;0;0;;;;;;;;;;
8253;120;120;0;0;;;;;;;;;;
8316;120;120;0;0;;;;;;;;;;
8379;120;120;0;0;;;;;;;;;;
8442;120;120;0;0;;;;;;;;;;
8505;120;120;0;0;;;;;;;;;;
8568;120;120;0;0;;;;;;;;;;
8631;120;120;0;0;;;;;;;;;;
8694;120;120;0;0;;;;;;;;;;
8757;120;120;0;0;;;;;;;;;;
8820;120;120;0;0;;;;;;;;;;
8883;120;120;0;0;;;;;;;;;;
8946;120;120;0;0;;;;;;;;;;
9009;120;120;0;0;;;;;;;;;;
9072;120;120;0;0;;;;;;;;;;
9135;120;120;0;0;;;;;;;;;;
9198;120;120;0;0;;;;;;;;;;
9261;120;120;0;-33;;;;;;;;;;
9324;120;120;0;-33;;;;;;;;;;
9387;120;120;0;-33;;;;;;;;;;
9450;120;120;0;-33;;;;;;;;;;
9513;120;120;0;-33;;;;;;;;;;
9576;120;120;0;-63;;;;;;;;;;
9639;120;120;0;-63;;;;;;;;;;
9702;120;120;0;-63;;;;;;;;;;
9765;120;120;0;-63;;;;;;;;;;
9828;120;120;-37;-63;;;;;;;;;;
9891;120;120;-37;-63;;;;;;;;;;
9954;120;120;-37;-93;;;;;;;;;;
10017;120;120;-37;-93;;;;;;;;;;
10080;120;120;-37;-93;;;;;;;;;;
10143;120;120;-50;-93;;;;;;;;;;
10206;120;120;-50;-93;;;;;;;;;;
10269;120;117;-50;-129;;;;;;;;;;
10332;120;115;-50;-129;;;;;;;;;;
10395;120;114;-50;-129;;;;;;;;;;
10458;120;112;-65;-129;;;;;;;;;;
10521;120;109;-65;-93;;;;;;;;;;
10584;120;109;-65;-93;;;;;;;;;;
10647;120;109;-65;-93;;;;;;;;;;
10710;120;109;-65;-93;;;;;;;;;;
10773;120;109;-63;-93;;;;;;;;;;
10836;120;109;-63;-76;;;;;;;;;;
10899;120;109;-63;-76;;;;;;;;;;
10962;120;109;-63;-76;;;;;;;;;;
11025;120;109;-83;-76;;;;;;;;;;
11088;120;109;-83;-76;;;;;;;;;;
11151;120;109;-83;-101;;;;;;;;;;
11214;120;109;-83;-101;;;;;;;;;;
11277;120;109;-83;-101;;;;;;;;;;
11340;120;109;-101;-101;;;;;;;;;;
11403;120;109;-101;-101;;;;;;;;;;
11466;120;109;-101;-108;;;;;;;;;;
11529;120;109;-101;-108;;;;;;;;;;
11592;120;109;-101;-108;;;;;;;;;;
11655;120;109;-107;-108;;;;;;;;;;
11718;120;109;-107;-131;;;;;;;;;;
11781;120;108;-107;-131;;;;;;;;;;
11844;120;106;-107;-131;;;;;;;;;;
11907;120;103;-107;-131;;;;;;;;;;
11970;118;101;-115;-131;;;;;;;;;;
12033;117;99;-115;-131;;;;;;;;;;
12096;115;99;-115;-73;;;;;;;;;;
12159;114;99;-115;-73;;;;;;;;;;
12222;111;99;-115;-73;;;;;;;;;;
12285;109;99;-126;-73;;;;;;;;;;
12348;107;99;-126;-73;;;;;;;;;;
12411;106;99;-126;-67;;;;;;;;;;
12474;104;99;-126;-67;;;;;;;;;;
12537;100;99;-126;-67;;;;;;;;;;
12600;99;99;-113;-67;;;;;;;;;;
12663;97;99;-113;-67;;;;;;;;;;
12726;96;99;-113;-104;;;;;;;;;;
12789;93;99;-113;-104;;;;;;;;;;
12852;91;99;-113;-104;;;;;;;;;;
12915;91;99;-91;-104;;;;;;;;;;
12978;91;99;-91;-104;;;;;;;;;;
13041;91;95;-91;-160;;;;;;;;;;
13104;91;92;-91;-160;;;;;;;;;;
13167;91;90;-91;-160;;;;;;;;;;
13230;91;87;-96;-160;;;;;;;;;;
13293;91;83;-96;-85;;;;;;;;;;
13356;91;83;-96;-85;;;;;;;;;;
13419;91;83;-96;-85;;;;;;;;;;
13482;91;83;-96;-85;;;;;;;;;;
13545;88;83;-137;-85;;;;;;;;;;
13608;86;83;-137;-88;;;;;;;;;;
13671;84;83;-137;-88;;;;;;;;;;
13734;82;83;-137;-88;;;;;;;;;;
13797;79;83;-153;-88;;;;;;;;;;
13860;76;83;-153;-88;;;;;;;;;;
13923;74;83;-153;-131;;;;;;;;;;
13986;72;81;-153;-131;;;;;;;;;;
14049;68;78;-153;-131;;;;;;;;;;
14112;66;76;-153;-131;;;;;;;;;;
14175;65;74;-88;-131;;;;;;;;;;
14238;65;72;-88;-99;;;;;;;;;;
14301;65;72;-88;-99;;;;;;;;;;
14364;65;72;-88;-99;;;;;;;;;;
14427;65;72;-88;-99;;;;;;;;;;
14490;65;72;-105;-99;;;;;;;;;;
14553;65;72;-105;-87;;;;;;;;;;
14616;65;72;-105;-87;;;;;;;;;;
14679;65;72;-105;-87;;;;;;;;;;
14742;65;72;-105;-87;;;;;;;;;;
14805;62;72;-137;-87;;;;;;;;;;
14868;60;71;-137;-149;;;;;;;;;;
14931;58;69;-137;-149;;;;;;;;;;
14994;56;67;-137;-149;;;;;;;;;;
15057;53;63;-124;-149;;;;;;;;;;
15120;51;61;-124;-149;;;;;;;;;;
15183;49;59;-124;-116;;;;;;;;;;
15246;46;56;-124;-116;;;;;;;;;;
15309;44;55;-124;-116;;;;;;;;;;
15372;43;53;-85;-116;;;;;;;;;;
15435;43;52;-85;-116;;;;;;;;;;
15498;43;51;-85;-108;;;;;;;;;;
15561;43;51;-85;-108;;;;;;;;;;
15624;43;51;-85;-108;;;;;;;;;;
15687;43;51;-92;-108;;;;;;;;;;
15750;43;51;-92;-108;;;;;;;;;;
15813;43;48;-92;-155;;;;;;;;;;
15876;43;46;-92;-155;;;;;;;;;;
15939;43;44;-92;-155;;;;;;;;;;
16002;43;42;-115;-155;;;;;;;;;;
16065;40;38;-115;-140;;;;;;;;;;
16128;39;36;-115;-140;;;;;;;;;;
16191;37;34;-115;-140;;;;;;;;;;
16254;36;32;-115;-140;;;;;;;;;;
16317;32;28;-147;-140;;;;;;;;;;
16380;30;25;-147;-140;;;;;;;;;;
16443;28;25;-147;-50;;;;;;;;;;
16506;26;25;-147;-50;;;;;;;;;;
16569;22;25;-147;-50;;;;;;;;;;
16632;22;25;-107;-50;;;;;;;;;;
16695;22;25;-107;-50;;;;;;;;;;
16758;22;25;-107;-80;;;;;;;;;;
16821;22;25;-107;-80;;;;;;;;;;
16884;22;25;-107;-80;;;;;;;;;;
16947;21;25;-111;-80;;;;;;;;;;
17010;18;25;-111;-101;;;;;;;;;;
17073;17;25;-111;-101;;;;;;;;;;
17136;15;25;-111;-101;;;;;;;;;;
17199;14;25;-111;-101;;;;;;;;;;
17262;12;25;-119;-101;;;;;;;;;;
17325;9;25;-119;-129;;;;;;;;;;
17388;8;23;-119;-129;;;;;;;;;;
17451;6;21;-119;-129;;;;;;;;;;
17514;3;18;-89;-129;;;;;;;;;;
17577;3;16;-89;-129;;;;;;;;;;
17640;3;15;-89;-101;;;;;;;;;;
17703;3;15;-89;-101;;;;;;;;;;
17766;3;15;-89;-101;;;;;;;;;;
17829;3;15;-91;-101;;;;;;;;;;
17892;3;15;-91;-101;;;;;;;;;;
17955;3;15;-91;-100;;;;;;;;;;
18018;3;15;-91;-100;;;;;;;;;;
18081;3;15;-91;-100;;;;;;;;;;
18144;3;15;-125;-100;;;;;;;;;;
18207;2;15;-125;-100;;;;;;;;;;
18270;0;15;-125;-165;;;;;;;;;;
18333;-2;9;-125;-165;;;;;;;;;;
18396;-4;7;-125;-165;;;;;;;;;;
18459;-6;4;-125;-165;;;;;;;;;;
18522;-9;0;-124;-165;;;;;;;;;;
18585;-11;-2;-124;-124;;;;;;;;;;
18648;-13;-3;-124;-124;;;;;;;;;;
18711;-16;-7;-124;-124;;;;;;;;;;
18774;-16;-8;-104;-124;;;;;;;;;;
18837;-16;-10;-104;-124;;;;;;;;;;
18900;-16;-11;-104;-84;;;;;;;;;;
18963;-16;-11;-104;-84;;;;;;;;;;
19026;-16;-11;-104;-84;;;;;;;;;;
19089;-16;-11;-109;-84;;;;;;;;;;
19152;-16;-11;-109;-84;;;;;;;;;;
19215;-16;-11;-109;-116;;;;;;;;;;
19278;-16;-13;-109;-116;;;;;;;;;;
19341;-16;-16;-109;-116;;;;;;;;;;
19404;-17;-17;-126;-116;;;;;;;;;;
19467;-19;-19;-126;-116;;;;;;;;;;
19530;-21;-20;-126;-118;;;;;;;;;;
19593;-24;-23;-126;-118;;;;;;;;;;
19656;-26;-25;-126;-118;;;;;;;;;;
19719;-28;-26;-138;-118;;;;;;;;;;
19782;-32;-29;-138;-57;;;;;;;;;;
19845;-34;-29;-138;-57;;;;;;;;;;
19908;-36;-29;-138;-57;;;;;;;;;;
19971;-38;-29;-138;-57;;;;;;;;;;
20034;-39;-29;-89;-57;;;;;;;;;;
20097;-39;-29;-89;-82;;;;;;;;;;
20160;-39;-29;-89;-82;;;;;;;;;;
20223;-39;-29;-89;-82;;;;;;;;;;
20286;-39;-29;-86;-82;;;;;;;;;;
20349;-39;-29;-86;-82;;;;;;;;;;
20412;-39;-29;-86;-105;;;;;;;;;;
20475;-39;-29;-86;-105;;;;;;;;;;
20538;-39;-29;-86;-105;;;;;;;;;;
20601;-39;-29;-86;-105;;;;;;;;;;
20664;-39;-29;-94;-105;;;;;;;;;;
20727;-39;-31;-94;-144;;;;;;;;;;
20790;-39;-33;-94;-144;;;;;;;;;;
20853;-39;-35;-94;-144;;;;;;;;;;
20916;-39;-37;-94;-144;;;;;;;;;;
20979;-41;-39;-113;-144;;;;;;;;;;
21042;-44;-41;-113;-96;;;;;;;;;;
21105;-45;-41;-113;-96;;;;;;;;;;
21168;-47;-41;-113;-96;;;;;;;;;;
21231;-48;-41;-113;-96;;;;;;;;;;
21294;-49;-41;-107;-96;;;;;;;;;;
21357;-49;-41;-107;-86;;;;;;;;;;
21420;-49;-41;-107;-86;;;;;;;;;;
21483;-49;-41;-107;-86;;;;;;;;;;
21546;-49;-41;-107;-86;;;;;;;;;;
21609;-49;-41;-93;-86;;;;;;;;;;
21672;-49;-42;-93;-123;;;;;;;;;;
21735;-49;-44;-93;-123;;;;;;;;;;
21798;-49;-47;-93;-123;;;;;;;;;;
21861;-49;-49;-104;-123;;;;;;;;;;
21924;-49;-51;-104;-123;;;;;;;;;;
