x;y
-114;-117
-114;-115
-114;-109
-114;-105
-114;-102
-114;-96
-114;-94
-114;-92
-114;-90
-114;-88
-114;-86
-114;-84
-114;-84
-114;-84
-112;-84
-110;-84
-109;-84
-107;-84
-104;-84
-101;-84
-99;-84
-96;-84
-94;-84
-89;-84
-88;-84
-88;-83
-88;-81
-88;-79
-88;-77
-88;-73
-88;-71
-88;-69
-88;-67
-88;-65
-88;-60
-88;-59
-88;-59
-88;-59
-88;-59
-82;-59
-72;-59
-68;-59
-63;-59
-58;-59
-55;-59
-49;-59
-45;-59
-42;-59
-39;-59
-39;-59
-39;-59
-39;-52
-39;-46
-39;-42
-39;-39
-39;-39
-39;-39
-39;-39
-39;-39
-39;-39
-39;-39
-39;-39
-39;-39
-39;-39
-38;-39
-37;-37
-34;-33
-32;-31
-31;-28
-29;-26
-26;-25
-24;-25
-23;-25
-21;-25
-20;-25
-20;-25
-20;-25
-20;-25
-20;-25
-20;-25
-20;-25
-20;-25
-20;-25
-20;-25
-20;-25
-20;-20
-20;-18
-20;-15
-20;-13
-20;-8
-20;-6
-20;-4
-20;-2
-19;1
-17;1
-15;1
-12;1
-10;1
-7;1
-4;1
2;1
5;1
8;1
10;1
10;1
10;1
10;1
10;1
10;2
10;3
10;5
10;6
10;9
10;10
10;10
10;10
10;10
10;10
10;10
10;10
10;10
10;10
10;10
10;10
10;13
10;16
10;22
10;25
10;29
10;29
10;29
10;29
10;29
10;29
10;29
10;29
10;29
10;29
10;29
10;29
10;29
11;29
14;29
18;29
24;29
30;29
30;29
30;29
30;29
30;29
30;29
30;29
30;31
30;36
30;39
30;41
30;44
30;44
30;44
30;44
30;44
30;44
30;44
30;44
30;44
30;44
30;44
30;44
30;44
30;44
30;44
30;45
30;48
30;50
30;53
30;58
30;60
30;63
30;68
30;70
30;73
32;74
35;74
37;74
39;74
40;74
47;74
50;74
53;74
57;74
63;74
66;74
69;76
75;79
78;80
78;82
78;83
78;83
78;83
78;83
78;83
78;88
78;90
78;93
78;98
78;101
78;104
78;114
78;117
78;119
78;119
78;119
78;119
78;119
78;119
78;119
78;119
78;119
78;119
78;119
78;119
78;119
81;119
86;119
88;119
91;119
96;119
99;119
106;119
112;119
113;119
