x;y
120;-120
120;-118
120;-116
120;-113
120;-108
120;-105
120;-102
120;-99
120;-93
120;-89
120;-86
120;-83
120;-79
120;-77
120;-75
120;-73
120;-69
120;-66
120;-64
120;-61
120;-56
120;-54
120;-52
120;-48
120;-46
120;-42
120;-40
120;-37
120;-35
120;-33
120;-31
120;-27
120;-25
120;-23
120;-21
120;-16
120;-14
120;-11
120;-6
120;-4
120;-1
120;0
120;5
120;8
120;10
120;13
120;16
120;18
120;19
120;21
120;25
120;27
120;29
120;31
120;35
120;38
120;40
120;43
120;48
120;50
120;53
120;55
120;59
120;61
120;63
120;67
120;69
120;72
120;74
120;78
120;80
120;82
120;86
120;88
120;90
120;92
120;95
120;97
120;99
120;101
120;104
120;106
120;107
120;111
120;113
120;114
120;117
120;119
120;120
120;122
120;123
120;123
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
