x;y
120;-120
120;-117
120;-115
120;-113
120;-111
120;-106
120;-104
120;-101
120;-99
120;-94
120;-91
120;-91
120;-91
120;-91
120;-91
120;-91
120;-91
120;-85
120;-81
120;-78
120;-75
120;-68
120;-64
120;-60
120;-57
120;-49
120;-47
120;-45
120;-43
120;-40
120;-38
120;-36
120;-34
120;-29
120;-26
120;-24
120;-21
120;-15
120;-11
120;-8
120;-5
120;0
120;2
120;5
120;7
120;13
120;14
120;16
120;18
120;21
120;23
120;25
120;27
120;31
120;33
120;35
120;37
120;40
120;42
120;44
120;46
120;49
120;51
120;52
120;54
120;58
120;59
120;61
120;63
120;64
120;68
120;70
120;72
120;74
120;78
120;80
120;80
120;80
120;80
120;80
120;80
120;83
120;85
120;87
120;89
120;94
120;97
120;101
120;104
120;110
120;112
120;112
120;112
120;112
120;112
120;112
120;112
120;112
120;112
120;112
120;112
120;112
120;112
120;112
120;112
120;112
120;116
120;118
120;120
120;122
120;124
