x;y
120;126
120;124
120;122
120;120
120;119
120;115
120;113
120;111
120;109
120;107
120;103
120;103
120;103
120;103
120;103
120;103
120;103
120;103
120;103
120;103
120;103
120;103
120;103
120;103
120;103
120;103
120;103
120;103
120;103
120;103
120;103
120;103
120;103
120;103
120;103
120;103
120;103
118;103
116;103
114;103
113;103
111;102
108;99
106;97
104;96
101;94
99;94
99;94
99;94
99;94
99;93
99;91
99;90
99;88
99;85
99;84
99;82
98;80
94;77
93;75
91;74
89;74
84;74
81;74
78;74
75;74
70;74
68;74
66;74
64;74
59;72
58;70
58;68
58;66
58;61
58;60
58;58
56;57
53;54
52;52
50;52
47;52
45;52
43;52
39;52
37;52
35;52
34;52
32;52
31;52
28;50
27;48
27;46
27;45
27;42
27;42
27;42
27;42
27;42
27;42
27;40
27;39
27;36
27;34
27;33
27;29
25;27
24;26
22;24
21;22
18;22
16;22
14;22
13;22
9;22
8;22
7;22
7;22
7;22
7;21
7;19
7;16
7;14
7;12
7;12
7;12
7;12
7;12
7;12
7;12
7;12
5;12
3;12
2;12
-1;9
-4;6
-4;6
-7;2
-9;1
-10;0
-11;-1
-11;-4
-11;-6
-11;-7
-11;-7
-11;-7
-11;-7
-11;-7
-11;-7
-11;-7
-11;-7
-11;-7
-11;-7
-11;-7
-11;-7
-11;-7
-11;-7
-11;-7
-11;-9
-11;-11
-11;-13
-11;-17
-11;-19
-11;-20
-11;-20
-14;-20
-15;-20
-17;-20
-19;-20
-22;-20
-24;-20
-26;-20
-29;-20
-31;-22
-32;-24
-32;-26
-32;-27
-32;-31
-32;-32
-32;-34
-32;-37
-32;-39
-32;-41
-32;-41
-32;-41
-35;-41
-37;-41
-39;-41
-42;-41
-44;-41
-46;-41
-47;-41
-49;-41
-52;-44
-53;-47
-53;-49
-53;-53
-53;-54
-53;-54
-53;-54
-53;-54
-53;-54
-53;-54
-53;-54
-55;-54
-57;-54
-59;-54
-60;-54
-64;-58
-66;-60
-68;-62
-70;-64
-72;-66
-75;-69
-75;-71
-75;-72
-75;-74
-75;-75
-75;-75
-75;-75
-75;-75
-75;-75
-75;-75
-75;-75
-77;-75
-80;-75
-82;-75
-84;-77
-85;-80
-89;-85
-91;-87
-93;-90
-95;-92
-98;-95
-98;-97
-98;-99
-98;-100
-98;-102
-98;-102
-98;-102
-98;-102
-98;-102
-98;-102
-99;-102
-104;-102
-106;-102
-108;-102
-110;-104
-114;-108
-117;-110
-119;-112
-121;-114
