x;y
113;120
113;118
113;114
113;112
113;110
113;108
113;108
113;108
113;108
113;108
113;108
113;106
111;101
108;98
106;96
103;93
97;93
94;93
90;93
86;93
79;93
75;93
71;93
69;93
65;93
63;92
61;90
58;87
58;86
58;84
58;83
58;83
58;83
58;83
58;83
58;81
58;79
58;77
58;74
58;70
58;69
58;67
57;66
56;64
53;61
51;61
50;61
47;61
45;61
43;61
40;61
38;61
38;61
38;61
38;60
38;58
38;56
38;54
38;50
38;49
38;49
38;49
38;49
38;49
38;48
38;46
38;44
36;40
35;38
33;36
30;33
29;32
29;30
29;29
29;27
29;27
29;27
29;27
29;25
29;23
29;21
26;17
24;15
23;15
21;15
18;15
17;15
15;15
12;12
10;9
10;8
10;6
10;6
10;6
10;6
10;6
10;5
10;3
10;0
6;-3
4;-5
3;-5
0;-5
-2;-5
-3;-5
-5;-5
-8;-8
-12;-12
-13;-14
-16;-17
-18;-19
-19;-21
-21;-24
-21;-26
-21;-30
-21;-32
-22;-35
-24;-37
-28;-41
-31;-44
-33;-46
-34;-47
-40;-50
-42;-50
-45;-50
-47;-50
-50;-52
-51;-54
-53;-55
-58;-60
-63;-65
-66;-68
-69;-69
-72;-69
-72;-69
-72;-69
-72;-73
-72;-75
-72;-77
-72;-83
-72;-85
-72;-86
-75;-90
-78;-92
-79;-92
-82;-92
-84;-92
-86;-92
-90;-92
-92;-92
-94;-92
-97;-92
-98;-93
-100;-94
-102;-97
-102;-99
-102;-100
-102;-101
-102;-101
-102;-101
-102;-101
-102;-101
-102;-101
-103;-101
-106;-101
-109;-103
-111;-104
-116;-109
-117;-110
-119;-110
-122;-110
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
