time;x;y;fx;fy
63;120;-120;0;42
126;120;-120;0;42
189;120;-120;0;42
252;120;-120;0;42
315;120;-120;0;42
378;120;-120;0;75
441;120;-120;0;75
504;120;-120;0;75
567;120;-120;0;75
630;120;-120;0;75
693;120;-120;0;78
756;120;-120;0;78
819;120;-120;0;78
882;120;-120;0;78
945;120;-120;0;78
1008;120;-120;0;79
1071;120;-120;0;79
1134;120;-120;0;79
1197;120;-120;0;79
1260;120;-120;0;79
1323;120;-120;0;72
1386;120;-120;0;72
1449;120;-120;0;72
1512;120;-120;0;72
1575;120;-120;0;72
1638;120;-120;0;71
1701;120;-120;0;71
1764;120;-120;0;71
1827;120;-120;0;71
1890;120;-120;0;75
1953;120;-120;0;75
2016;120;-120;0;75
2079;120;-120;0;75
2142;120;-120;0;75
2205;120;-119;0;136
2268;120;-117;0;136
2331;120;-115;0;136
2394;120;-111;0;136
2457;120;-109;0;136
2520;120;-107;0;136
2583;120;-106;0;120
2646;120;-102;0;120
2709;120;-101;0;120
2772;120;-99;0;120
2835;120;-97;0;120
2898;120;-97;0;0
2961;120;-97;0;0
3024;120;-97;0;0
3087;120;-97;0;0
3150;120;-95;0;234
3213;120;-92;0;234
3276;120;-88;0;234
3339;120;-82;0;234
3402;120;-78;0;234
3465;120;-75;0;354
3528;120;-71;0;354
3591;120;-68;0;354
3654;120;-60;0;354
3717;120;-57;0;354
3780;120;-53;0;190
3843;120;-50;0;190
3906;120;-44;0;190
3969;120;-41;0;190
4032;120;-38;0;190
4095;120;-35;0;207
4158;120;-29;0;207
4221;120;-25;0;207
4284;120;-22;0;207
4347;120;-19;0;207
4410;120;-12;0;205
4473;120;-9;0;205
4536;120;-6;0;205
4599;120;0;0;205
4662;120;3;0;205
4725;120;5;0;185
4788;120;8;0;185
4851;120;11;0;185
4914;120;16;0;185
4977;120;18;0;185
5040;120;21;0;188
5103;120;26;0;188
5166;120;28;0;188
5229;120;31;0;188
5292;120;34;0;188
5355;120;36;0;184
5418;120;41;0;184
5481;120;44;0;184
5544;120;46;0;184
5607;120;51;0;154
5670;120;53;0;154
5733;120;55;0;154
5796;120;57;0;154
5859;120;62;0;154
5922;120;64;0;148
5985;120;66;0;148
6048;120;68;0;148
6111;120;72;0;148
6174;120;74;0;148
6237;120;76;0;146
6300;120;78;0;146
6363;120;80;0;146
6426;120;84;0;146
6489;120;86;0;146
6552;120;88;0;146
6615;120;90;0;146
6678;120;94;0;146
6741;120;96;0;146
6804;120;98;0;146
6867;120;102;0;134
6930;120;104;0;134
6993;120;105;0;134
7056;120;107;0;134
7119;120;109;0;134
7182;120;112;0;112
7245;120;114;0;112
7308;120;115;0;112
7371;120;117;0;112
7434;120;120;0;112
7497;120;120;0;86
7560;120;120;0;86
7623;120;120;0;86
7686;120;120;0;86
7749;120;120;0;86
7812;120;120;0;0
7875;120;120;0;0
7938;120;120;0;0
8001;120;120;0;0
8064;120;120;0;0
8127;120;120;0;0
8190;120;120;0;0
8253;120;120;0;0
8316;120;120;0;0
8379;120;120;0;0
8442;120;120;0;37
8505;120;120;0;37
8568;120;120;0;37
8631;120;120;0;37
8694;120;120;0;43
8757;120;120;0;43
8820;120;120;0;43
8883;120;120;0;43
8946;120;120;0;43
9009;120;120;0;43
9072;120;120;0;0
9135;120;120;0;0
9198;120;120;0;0
9261;120;120;0;0
9324;120;120;0;0
9387;120;120;0;0
9450;120;120;0;0
9513;120;120;0;0
9576;120;120;0;0
9639;120;120;0;0
9702;120;120;0;0
9765;120;120;0;0
9828;120;120;0;0
9891;120;120;0;0
9954;120;120;-40;0
10017;120;120;-40;-35
10080;120;120;-40;-35
10143;120;120;-40;-35
10206;120;120;-57;-35
10269;120;120;-57;-35
10332;120;120;-57;-59
10395;120;120;-57;-59
10458;120;120;-57;-59
10521;120;120;-75;-59
10584;120;120;-75;-59
10647;120;120;-75;-70
10710;120;120;-75;-70
10773;120;120;-75;-70
10836;120;120;-95;-70
10899;120;120;-95;-70
10962;120;120;-95;-95
11025;120;120;-95;-95
11088;120;120;-95;-95
11151;120;120;-95;-95
11214;120;120;-99;-95
11277;120;119;-99;-114
11340;120;117;-99;-114
11403;120;114;-99;-114
11466;120;113;-102;-114
11529;120;111;-102;-114
11592;120;111;-102;-82
11655;120;111;-102;-82
11718;120;111;-102;-82
11781;120;111;-87;-82
11844;120;111;-87;-107
11907;120;111;-87;-107
11970;120;111;-87;-107
12033;120;111;-87;-107
12096;120;111;-101;-107
12159;120;110;-101;-124
12222;120;108;-101;-124
12285;120;107;-101;-124
12348;120;105;-101;-124
12411;117;101;-127;-124
12474;116;100;-127;-105
12537;114;100;-127;-105
12600;112;100;-127;-105
12663;111;100;-127;-105
12726;107;100;-115;-105
12789;106;100;-115;-142
12852;104;98;-115;-142
12915;103;96;-115;-142
12978;100;91;-121;-142
13041;98;89;-121;-142
13104;96;87;-121;-129
13167;95;86;-121;-129
13230;91;82;-121;-129
13293;89;80;-116;-129
13356;88;79;-116;-129
13419;86;77;-116;-129
13482;83;74;-116;-121
13545;82;72;-116;-121
13608;80;71;-116;-121
13671;80;69;-108;-121
13734;80;66;-108;-114
13797;80;64;-108;-114
13860;80;61;-108;-114
13923;80;60;-108;-114
13986;80;58;-108;-114
14049;80;58;-108;-97
14112;80;58;-108;-97
14175;80;58;-108;-97
14238;79;58;-141;-97
14301;77;58;-141;-97
14364;75;58;-141;-97
14427;71;58;-141;-97
14490;69;58;-141;-97
14553;67;58;-161;-97
14616;65;58;-161;-97
14679;62;57;-161;-137
14742;58;53;-161;-137
14805;56;51;-161;-137
14868;54;49;-111;-137
14931;52;48;-111;-137
14994;49;44;-111;-116
15057;48;43;-111;-116
15120;46;41;-111;-116
15183;45;40;-129;-116
15246;41;37;-129;-101
15309;39;37;-129;-101
15372;38;37;-129;-101
15435;36;37;-129;-101
15498;33;37;-124;-101
15561;31;37;-124;-101
15624;29;35;-124;-148
15687;27;33;-124;-148
15750;24;29;-124;-148
15813;23;27;-112;-148
15876;21;25;-112;-148
15939;18;22;-112;-115
16002;17;20;-112;-115
16065;15;19;-112;-115
16128;14;17;-96;-115
16191;14;14;-96;-116
16254;14;13;-96;-116
16317;14;11;-96;-116
16380;14;8;-106;-116
16443;14;7;-106;-116
16506;14;5;-106;-116
16569;14;4;-106;-113
16632;14;2;-106;-113
16695;14;0;-136;-113
16758;12;-1;-136;-113
16821;10;-3;-136;-113
16884;6;-4;-136;-83
16947;4;-4;-136;-83
17010;2;-4;-136;-83
17073;0;-4;-109;-83
17136;0;-4;-109;-83
17199;0;-6;-109;-115
17262;0;-7;-109;-115
17325;0;-9;-109;-115
17388;0;-12;-116;-115
17451;0;-12;-116;-115
17514;-3;-13;-116;-101
17577;-5;-13;-116;-101
17640;-6;-13;-116;-101
17703;-10;-13;-134;-101
17766;-11;-13;-134;-101
17829;-13;-14;-134;-121
17892;-15;-16;-134;-121
17955;-18;-20;-134;-121
18018;-20;-21;-113;-121
18081;-21;-23;-113;-121
18144;-23;-24;-113;-119
18207;-26;-27;-113;-119
18270;-27;-29;-113;-119
18333;-29;-30;-115;-119
18396;-30;-32;-115;-119
18459;-33;-35;-115;-111
18522;-35;-36;-115;-111
18585;-36;-38;-115;-111
18648;-38;-39;-117;-111
18711;-41;-42;-117;-100
18774;-42;-42;-117;-100
