x;y
-118;116
-118;116
-118;116
-115;116
-111;116
-108;116
-102;116
-93;116
-89;116
-84;116
-79;116
-70;116
-66;116
-63;116
-60;116
-57;116
-53;116
-50;116
-43;116
-37;116
-33;116
-30;116
-26;116
-21;116
-16;116
-7;116
-2;116
1;116
6;116
16;116
20;116
25;116
30;116
39;116
44;116
49;116
53;116
62;116
64;116
66;116
68;116
72;116
74;116
76;116
78;116
81;116
83;116
85;116
88;116
91;116
98;116
104;116
107;116
110;116
112;116
114;116
117;116
120;116
120;116
120;116
120;116
120;116
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
