time;x;y;fx;fy;;;;;;;;;;
63;120;-120;0;34;;;;;;;;;;
126;120;-120;0;34;;;;;;;;;;
189;120;-120;0;34;;;;;;;;;;
252;120;-120;0;34;;;;;;;;;;
315;120;-120;0;0;;;;;;;;;;
378;120;-120;0;0;;;;;;;;;;
441;120;-120;0;0;;;;;;;;;;
504;120;-120;0;0;;;;;;;;;;
567;120;-120;0;0;;;;;;;;;;
630;120;-120;0;0;;;;;;;;;;
693;120;-120;0;0;;;;;;;;;;
756;120;-120;0;0;;;;;;;;;;
819;120;-120;0;0;;;;;;;;;;
882;120;-120;0;0;;;;;;;;;;
945;120;-120;0;0;;;;;;;;;;
1008;120;-120;0;0;;;;;;;;;;
1071;120;-120;0;0;;;;;;;;;;
1134;120;-120;0;0;;;;;;;;;;
1197;120;-120;0;0;;;;;;;;;;
1260;120;-120;0;0;;;;;;;;;;
1323;120;-120;0;0;;;;;;;;;;
1386;120;-120;0;0;;;;;;;;;;
1449;120;-120;0;0;;;;;;;;;;
1512;120;-120;0;62;;;;;;;;;;
1575;120;-120;0;62;;;;;;;;;;
1638;120;-120;0;62;;;;;;;;;;
1701;120;-120;0;62;;;;;;;;;;
1764;120;-120;0;62;;;;;;;;;;
1827;120;-119;0;258;;;;;;;;;;
1890;120;-115;0;258;;;;;;;;;;
1953;120;-110;0;258;;;;;;;;;;
2016;120;-100;0;258;;;;;;;;;;
2079;120;-96;0;258;;;;;;;;;;
2142;120;-91;0;306;;;;;;;;;;
2205;120;-87;0;306;;;;;;;;;;
2268;120;-80;0;306;;;;;;;;;;
2331;120;-76;0;306;;;;;;;;;;
2394;120;-73;0;306;;;;;;;;;;
2457;120;-69;0;306;;;;;;;;;;
2520;120;-62;0;213;;;;;;;;;;
2583;120;-59;0;213;;;;;;;;;;
2646;120;-56;0;213;;;;;;;;;;
2709;120;-53;0;213;;;;;;;;;;
2772;120;-45;0;248;;;;;;;;;;
2835;120;-40;0;248;;;;;;;;;;
2898;120;-35;0;248;;;;;;;;;;
2961;120;-31;0;248;;;;;;;;;;
3024;120;-21;0;248;;;;;;;;;;
3087;120;-17;0;219;;;;;;;;;;
3150;120;-14;0;219;;;;;;;;;;
3213;120;-11;0;219;;;;;;;;;;
3276;120;-4;0;219;;;;;;;;;;
3339;120;-1;0;219;;;;;;;;;;
3402;120;2;0;217;;;;;;;;;;
3465;120;5;0;217;;;;;;;;;;
3528;120;11;0;217;;;;;;;;;;
3591;120;15;0;217;;;;;;;;;;
3654;120;18;0;217;;;;;;;;;;
