x;y
-126;113
-126;111
-126;106
-126;101
-126;96
-126;87
-126;82
-126;80
-126;77
-126;72
-126;69
-126;67
-126;67
-126;67
-126;67
-126;67
-126;67
-126;60
-126;57
-126;54
-126;50
-126;44
-126;41
-126;39
-126;36
-126;31
-126;28
-126;26
-126;24
-126;20
-126;18
-126;17
-126;15
-126;10
-126;8
-126;6
-126;4
-126;0
-126;-1
-126;-3
-126;-5
-126;-9
-126;-11
-126;-13
-126;-15
-126;-19
-126;-21
-126;-24
-126;-27
-126;-32
-126;-34
-126;-37
-126;-39
-126;-44
-126;-47
-126;-49
-126;-52
-126;-56
-126;-58
-126;-60
-126;-62
-126;-66
-126;-68
-126;-70
-126;-72
-126;-76
-126;-78
-126;-80
-126;-85
-126;-87
-126;-89
-126;-90
-126;-92
-126;-95
-126;-96
-126;-98
-126;-99
-126;-99
-126;-99
-126;-99
-126;-99
-126;-99
-126;-99
-126;-99
-126;-99
-126;-99
-126;-102
-126;-104
-126;-109
-126;-112
-126;-114
