x;y
-119;-114
-117;-114
-115;-114
-112;-114
-107;-114
-105;-114
-101;-114
-96;-114
-87;-114
-82;-114
-77;-114
-73;-114
-66;-114
-63;-114
-60;-114
-57;-114
-49;-114
-44;-114
-39;-114
-34;-114
-25;-114
-21;-114
-14;-114
-14;-114
-7;-114
-3;-114
0;-114
7;-114
7;-114
14;-114
18;-114
23;-114
32;-114
37;-114
41;-114
46;-114
53;-114
56;-114
60;-114
66;-114
66;-114
72;-114
74;-114
77;-114
82;-114
84;-114
85;-114
87;-114
90;-114
91;-114
93;-114
93;-114
93;-114
93;-114
93;-114
93;-114
97;-114
99;-114
101;-114
103;-114
106;-114
108;-114
110;-114
113;-114
115;-114
