x;y
-128;119
-127;119
-123;119
-122;119
-120;119
-118;119
-112;119
-109;119
-106;119
-103;119
-99;119
-93;119
-89;119
-86;119
-83;119
-79;119
-71;119
-66;119
-62;119
-52;119
-48;119
-44;119
-38;119
-34;119
-31;119
-28;119
-21;119
-18;119
-15;119
-11;119
-8;119
-5;119
1;119
7;119
10;119
14;119
17;119
20;119
23;119
30;119
33;119
35;119
40;119
43;119
45;119
47;119
49;119
50;119
53;119
54;119
56;119
56;119
56;119
56;119
56;119
58;119
59;119
61;119
63;119
66;119
68;119
70;119
72;119
74;119
78;119
80;119
82;119
85;119
87;119
88;119
92;119
93;119
95;119
96;119
98;119
99;119
102;119
104;119
107;119
109;119
110;119
110;119
110;119
110;119
110;119
110;119
110;119
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
