time;x;y;fx;fy;;;;;;;;;;
63;120;-120;59;0;;;;;;;;;;
126;120;-120;59;0;;;;;;;;;;
189;120;-120;58;0;;;;;;;;;;
252;120;-120;58;0;;;;;;;;;;
315;120;-120;58;0;;;;;;;;;;
378;120;-120;58;0;;;;;;;;;;
441;120;-120;58;0;;;;;;;;;;
504;120;-120;59;0;;;;;;;;;;
567;120;-120;59;0;;;;;;;;;;
630;120;-120;59;0;;;;;;;;;;
693;120;-120;59;0;;;;;;;;;;
756;120;-120;59;0;;;;;;;;;;
819;120;-120;59;0;;;;;;;;;;
882;120;-120;49;0;;;;;;;;;;
945;120;-120;49;0;;;;;;;;;;
1008;120;-120;49;0;;;;;;;;;;
1071;120;-120;49;0;;;;;;;;;;
1134;120;-120;38;0;;;;;;;;;;
1197;120;-120;38;0;;;;;;;;;;
1260;120;-120;38;0;;;;;;;;;;
1323;120;-120;38;0;;;;;;;;;;
1386;120;-120;38;90;;;;;;;;;;
1449;120;-120;38;90;;;;;;;;;;
1512;120;-120;40;90;;;;;;;;;;
1575;120;-120;40;90;;;;;;;;;;
1638;120;-120;40;90;;;;;;;;;;
1701;120;-119;40;140;;;;;;;;;;
1764;120;-117;40;140;;;;;;;;;;
1827;120;-115;42;140;;;;;;;;;;
1890;120;-111;42;140;;;;;;;;;;
1953;120;-109;42;140;;;;;;;;;;
2016;120;-107;42;144;;;;;;;;;;
2079;120;-105;42;144;;;;;;;;;;
2142;120;-100;41;144;;;;;;;;;;
2205;120;-98;41;144;;;;;;;;;;
2268;120;-96;41;144;;;;;;;;;;
2331;120;-95;41;85;;;;;;;;;;
2394;120;-95;46;85;;;;;;;;;;
2457;120;-95;46;85;;;;;;;;;;
2520;120;-95;46;85;;;;;;;;;;
2583;120;-95;46;85;;;;;;;;;;
2646;120;-93;46;153;;;;;;;;;;
2709;120;-91;51;153;;;;;;;;;;
2772;120;-89;51;153;;;;;;;;;;
2835;120;-87;51;153;;;;;;;;;;
2898;120;-82;51;153;;;;;;;;;;
2961;120;-78;51;272;;;;;;;;;;
3024;120;-73;51;272;;;;;;;;;;
3087;120;-69;40;272;;;;;;;;;;
3150;120;-59;40;272;;;;;;;;;;
3213;120;-54;40;272;;;;;;;;;;
3276;120;-53;40;79;;;;;;;;;;
3339;120;-53;40;79;;;;;;;;;;
3402;120;-53;44;79;;;;;;;;;;
3465;120;-53;44;79;;;;;;;;;;
3528;120;-53;44;79;;;;;;;;;;
3591;120;-53;44;93;;;;;;;;;;
3654;120;-53;39;93;;;;;;;;;;
3717;120;-53;39;93;;;;;;;;;;
3780;120;-53;39;93;;;;;;;;;;
3843;120;-51;39;305;;;;;;;;;;
3906;120;-48;39;305;;;;;;;;;;
3969;120;-44;34;305;;;;;;;;;;
4032;120;-40;34;305;;;;;;;;;;
4095;120;-33;34;305;;;;;;;;;;
4158;120;-30;34;129;;;;;;;;;;
4221;120;-28;34;129;;;;;;;;;;
4284;120;-26;36;129;;;;;;;;;;
4347;120;-23;36;129;;;;;;;;;;
4410;120;-21;36;129;;;;;;;;;;
4473;120;-20;36;0;;;;;;;;;;
4536;120;-20;36;0;;;;;;;;;;
4599;120;-20;40;0;;;;;;;;;;
4662;120;-20;40;0;;;;;;;;;;
4725;120;-20;40;0;;;;;;;;;;
4788;120;-20;40;175;;;;;;;;;;
4851;120;-15;34;175;;;;;;;;;;
4914;120;-12;34;175;;;;;;;;;;
4977;120;-10;34;175;;;;;;;;;;
5040;120;-7;34;175;;;;;;;;;;
5103;120;-2;34;178;;;;;;;;;;
5166;120;0;34;178;;;;;;;;;;
5229;120;2;42;178;;;;;;;;;;
5292;120;4;42;178;;;;;;;;;;
5355;120;9;42;178;;;;;;;;;;
5418;120;10;42;64;;;;;;;;;;
5481;120;10;42;64;;;;;;;;;;
5544;120;10;31;64;;;;;;;;;;
5607;120;10;31;64;;;;;;;;;;
5670;120;10;31;64;;;;;;;;;;
5733;120;11;31;146;;;;;;;;;;
5796;120;13;31;146;;;;;;;;;;
5859;120;17;27;146;;;;;;;;;;
5922;120;19;27;146;;;;;;;;;;
5985;120;21;27;146;;;;;;;;;;
6048;120;24;27;199;;;;;;;;;;
6111;120;30;28;199;;;;;;;;;;
6174;120;34;28;199;;;;;;;;;;
6237;120;37;28;199;;;;;;;;;;
6300;120;40;28;199;;;;;;;;;;
6363;120;43;28;0;;;;;;;;;;
6426;120;43;50;0;;;;;;;;;;
6489;120;43;50;0;;;;;;;;;;
6552;120;43;50;0;;;;;;;;;;
6615;120;43;50;59;;;;;;;;;;
6678;120;43;50;59;;;;;;;;;;
6741;120;43;35;59;;;;;;;;;;
6804;120;43;35;59;;;;;;;;;;
6867;120;43;35;59;;;;;;;;;;
6930;120;43;35;246;;;;;;;;;;
6993;120;47;35;246;;;;;;;;;;
7056;120;52;33;246;;;;;;;;;;
7119;120;61;33;246;;;;;;;;;;
7182;120;66;33;246;;;;;;;;;;
7245;120;71;33;246;;;;;;;;;;
7308;120;71;33;0;;;;;;;;;;
7371;120;71;36;0;;;;;;;;;;
7434;120;71;36;0;;;;;;;;;;
7497;120;71;36;0;;;;;;;;;;
7560;120;71;36;0;;;;;;;;;;
7623;120;71;36;0;;;;;;;;;;
7686;120;71;49;0;;;;;;;;;;
7749;120;71;49;0;;;;;;;;;;
7812;120;71;49;0;;;;;;;;;;
7875;120;71;49;103;;;;;;;;;;
7938;120;71;49;103;;;;;;;;;;
8001;120;71;30;103;;;;;;;;;;
8064;120;71;30;103;;;;;;;;;;
8127;120;71;30;103;;;;;;;;;;
8190;120;72;30;175;;;;;;;;;;
8253;120;75;30;175;;;;;;;;;;
8316;120;77;31;175;;;;;;;;;;
8379;120;82;31;175;;;;;;;;;;
8442;120;85;31;175;;;;;;;;;;
8505;120;87;31;69;;;;;;;;;;
8568;120;87;31;69;;;;;;;;;;
8631;120;87;27;69;;;;;;;;;;
8694;120;87;27;69;;;;;;;;;;
8757;120;87;27;69;;;;;;;;;;
8820;120;87;27;0;;;;;;;;;;
8883;120;87;0;0;;;;;;;;;;
8946;120;87;0;0;;;;;;;;;;
9009;120;87;0;0;;;;;;;;;;
9072;120;87;0;0;;;;;;;;;;
9135;120;89;0;184;;;;;;;;;;
9198;120;92;27;184;;;;;;;;;;
9261;120;94;27;184;;;;;;;;;;
9324;120;97;27;184;;;;;;;;;;
9387;120;102;27;0;;;;;;;;;;
9450;120;102;27;0;;;;;;;;;;
9513;120;102;27;0;;;;;;;;;;
9576;120;102;30;0;;;;;;;;;;
9639;120;102;30;0;;;;;;;;;;
