x;y
-119;-122
-116;-122
-112;-122
-109;-122
-105;-122
-98;-122
-94;-122
-90;-122
-87;-122
-80;-122
-76;-122
-69;-122
-65;-122
-61;-122
-58;-122
-54;-122
-47;-122
-39;-122
-36;-122
-28;-122
-25;-122
-21;-122
-18;-122
-14;-122
-7;-122
-3;-122
0;-122
7;-122
11;-122
14;-122
18;-122
25;-122
29;-122
32;-122
36;-122
43;-122
47;-122
51;-122
54;-122
62;-122
65;-122
69;-122
73;-122
80;-122
84;-122
87;-122
95;-122
102;-122
105;-122
109;-122
116;-122
120;-122
127;-122
132;-122
135;-122
139;-122
143;-122
-119;-60
-119;-63
-119;-69
-119;-74
-119;-77
-119;-82
-119;-85
-119;-87
-119;-89
-119;-93
-119;-95
-119;-97
-119;-99
-119;-103
-119;-105
-119;-107
-119;-109
-119;-111
-119;-115
-119;-116
-119;-118
-119;-120
-119;-122
