x;y
-118;-111
-110;-111
-107;-111
-103;-111
-103;-111
-103;-111
-103;-111
-103;-106
-103;-103
-103;-98
-103;-96
-103;-91
-103;-88
-103;-86
-103;-81
-103;-80
-103;-80
-103;-80
-103;-80
-102;-80
-98;-80
-95;-80
-94;-80
-94;-80
-94;-80
-94;-79
-94;-77
-94;-73
-94;-71
-94;-67
-91;-67
-87;-67
-85;-67
-83;-67
-81;-67
-81;-67
-81;-67
-81;-67
-81;-67
-81;-67
-81;-67
-81;-67
-81;-67
-81;-67
-81;-67
-81;-67
-79;-67
-76;-67
-75;-67
-73;-64
-73;-62
-73;-58
-73;-54
-73;-54
-73;-54
-73;-54
-73;-54
-73;-54
-73;-54
-73;-54
-71;-54
-66;-54
-64;-54
-63;-54
-60;-50
-60;-47
-60;-40
-60;-39
-60;-39
-60;-39
-60;-39
-59;-39
-56;-39
-51;-39
-49;-39
-45;-39
-45;-39
-45;-38
-45;-35
-45;-28
-45;-25
-45;-22
-45;-19
-43;-19
-40;-19
-38;-19
-35;-19
-35;-19
-35;-19
-35;-19
-35;-19
-35;-19
-35;-19
-35;-19
-35;-17
-35;-10
-35;-7
-35;0
-33;0
-26;0
-20;0
-17;0
-15;0
-11;0
-10;0
-9;0
-9;0
-9;0
-9;0
-9;7
-9;10
-9;17
-9;20
-9;20
-5;20
0;20
6;20
13;20
15;20
18;22
20;23
21;27
21;28
21;32
21;33
21;36
21;38
21;40
21;40
21;40
23;40
26;40
27;40
30;40
32;40
36;40
38;40
42;44
42;48
42;52
42;52
42;52
42;52
42;52
42;52
42;52
42;52
42;58
42;67
42;74
42;76
42;76
42;76
42;76
42;76
42;76
42;76
42;76
42;76
44;76
47;76
50;76
52;76
59;76
65;76
72;76
72;76
72;76
72;76
72;80
72;83
72;90
72;91
72;91
72;91
72;91
73;91
83;91
86;91
92;91
94;91
97;91
99;91
102;91
102;91
102;91
102;91
102;92
102;94
102;97
102;98
102;101
102;104
102;107
102;109
102;109
102;109
102;109
102;109
102;109
102;109
102;109
102;109
102;109
102;109
102;109
102;113
102;115
102;118
102;119
102;119
102;119
102;119
102;119
102;119
102;119
102;119
102;119
102;119
102;119
104;119
106;119
112;119
114;119
118;119
122;119
124;119
130;119
