x;y
-108;127
-108;124
-108;121
-108;119
-108;116
-108;114
-108;112
-108;112
-108;112
-108;112
-108;112
-108;112
-108;112
-108;112
-108;112
-108;112
-108;112
-108;112
-108;112
-108;112
-108;112
-108;110
-108;108
-108;104
-108;102
-108;98
-108;95
-108;92
-108;87
-108;85
-108;83
-108;81
-108;80
-108;78
-108;77
-108;74
-108;72
-108;70
-108;66
-108;64
-108;59
-108;56
-108;54
-108;51
-108;46
-108;43
-108;41
-108;38
-108;33
-108;30
-108;27
-108;24
-108;22
-108;16
-108;14
-108;10
-108;7
-108;1
-108;-2
-108;-5
-108;-8
-108;-11
-108;-16
-108;-19
-108;-22
-108;-24
-108;-27
-108;-32
-108;-35
-108;-37
-108;-42
-108;-45
-108;-47
-108;-52
-108;-55
-108;-57
-108;-60
-108;-65
-108;-68
-108;-70
-108;-73
-108;-75
-108;-77
-108;-79
-108;-82
-108;-84
-108;-87
-108;-89
-108;-91
-108;-95
-108;-96
-108;-98
-108;-101
-108;-103
-108;-105
-108;-106
-108;-108
-108;-109
-108;-112
-108;-113
