x;y
120;-120
120;-119
120;-117
120;-115
120;-111
120;-109
120;-107
120;-106
120;-102
120;-101
120;-99
120;-97
120;-97
120;-97
120;-97
120;-97
120;-95
120;-92
120;-88
120;-82
120;-78
120;-75
120;-71
120;-68
120;-60
120;-57
120;-53
120;-50
120;-44
120;-41
120;-38
120;-35
120;-29
120;-25
120;-22
120;-19
120;-12
120;-9
120;-6
120;0
120;3
120;5
120;8
120;11
120;16
120;18
120;21
120;26
120;28
120;31
120;34
120;36
120;41
120;44
120;46
120;51
120;53
120;55
120;57
120;62
120;64
120;66
120;68
120;72
120;74
120;76
120;78
120;80
120;84
120;86
120;88
120;90
120;94
120;96
120;98
120;102
120;104
120;105
120;107
120;109
120;112
120;114
120;115
120;117
120;120
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
