x;y
-114;-121
-114;-118
-114;-116
-114;-114
-114;-113
-114;-111
-114;-111
-114;-111
-114;-111
-114;-111
-114;-111
-114;-111
-114;-111
-114;-111
-114;-111
-114;-111
-114;-111
-114;-111
-114;-111
-114;-111
-114;-111
-114;-111
-114;-111
-114;-111
-113;-111
-108;-111
-106;-111
-103;-111
-98;-111
-96;-111
-93;-111
-91;-111
-88;-111
-83;-111
-80;-111
-77;-111
-73;-111
-67;-111
-64;-111
-59;-111
-50;-111
-45;-111
-40;-111
-35;-111
-28;-111
-24;-111
-21;-111
-17;-111
-13;-111
-6;-111
-2;-111
4;-111
4;-111
11;-111
15;-111
19;-111
22;-111
30;-111
33;-111
37;-111
40;-111
48;-111
51;-111
55;-111
62;-111
66;-111
70;-111
74;-111
77;-111
84;-111
88;-111
92;-111
99;-111
99;-111
108;-111
118;-111
118;-111
127;-111
128;-111
128;-111
128;-112
128;-113
128;-115
128;-116
128;-118
128;-120
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
