time;x;y;fx;fy;;;;;;;;;;
63;120;-120;0;0;;;;;;;;;;
126;120;-120;0;0;;;;;;;;;;
189;120;-120;0;0;;;;;;;;;;
252;120;-120;0;0;;;;;;;;;;
315;120;-120;0;0;;;;;;;;;;
378;120;-120;0;0;;;;;;;;;;
441;120;-120;0;0;;;;;;;;;;
504;120;-120;0;29;;;;;;;;;;
567;120;-120;0;29;;;;;;;;;;
630;120;-120;0;29;;;;;;;;;;
693;120;-120;0;29;;;;;;;;;;
756;120;-120;0;29;;;;;;;;;;
819;120;-115;0;246;;;;;;;;;;
882;120;-106;0;246;;;;;;;;;;
945;120;-101;0;246;;;;;;;;;;
1008;120;-97;0;246;;;;;;;;;;
1071;120;-92;0;246;;;;;;;;;;
1134;120;-87;0;248;;;;;;;;;;
1197;120;-82;0;248;;;;;;;;;;
1260;120;-73;0;248;;;;;;;;;;
1323;120;-68;0;248;;;;;;;;;;
1386;120;-63;0;248;;;;;;;;;;
1449;120;-60;0;133;;;;;;;;;;
1512;120;-57;0;133;;;;;;;;;;
1575;120;-55;0;133;;;;;;;;;;
1638;120;-53;0;133;;;;;;;;;;
1701;120;-52;0;133;;;;;;;;;;
1764;120;-46;0;196;;;;;;;;;;
1827;120;-43;0;196;;;;;;;;;;
1890;120;-39;0;196;;;;;;;;;;
1953;120;-36;0;196;;;;;;;;;;
2016;120;-33;0;196;;;;;;;;;;
2079;120;-27;0;192;;;;;;;;;;
2142;120;-24;0;192;;;;;;;;;;
2205;120;-21;0;192;;;;;;;;;;
2268;120;-18;0;192;;;;;;;;;;
2331;120;-12;0;172;;;;;;;;;;
2394;120;-9;0;172;;;;;;;;;;
2457;120;-7;0;172;;;;;;;;;;
2520;120;-4;0;172;;;;;;;;;;
2583;120;0;0;172;;;;;;;;;;
2646;120;2;0;175;;;;;;;;;;
2709;120;5;0;175;;;;;;;;;;
2772;120;7;0;175;;;;;;;;;;
2835;120;12;0;175;;;;;;;;;;
2898;120;15;0;175;;;;;;;;;;
2961;120;17;0;175;;;;;;;;;;
3024;120;22;0;176;;;;;;;;;;
3087;120;25;0;176;;;;;;;;;;
3150;120;27;0;176;;;;;;;;;;
3213;120;30;0;176;;;;;;;;;;
3276;120;35;0;163;;;;;;;;;;
3339;120;37;0;163;;;;;;;;;;
3402;120;40;0;163;;;;;;;;;;
3465;120;42;0;163;;;;;;;;;;
3528;120;47;0;163;;;;;;;;;;
3591;120;50;0;156;;;;;;;;;;
3654;120;52;0;156;;;;;;;;;;
3717;120;54;0;156;;;;;;;;;;
3780;120;58;0;156;;;;;;;;;;
3843;120;60;0;156;;;;;;;;;;
3906;120;62;0;161;;;;;;;;;;
3969;120;65;0;161;;;;;;;;;;
4032;120;70;0;161;;;;;;;;;;
4095;120;72;0;161;;;;;;;;;;
4158;120;75;0;161;;;;;;;;;;
4221;120;79;0;137;;;;;;;;;;
4284;120;81;0;137;;;;;;;;;;
4347;120;83;0;137;;;;;;;;;;
4410;120;85;0;137;;;;;;;;;;
4473;120;87;0;137;;;;;;;;;;
4536;120;91;0;121;;;;;;;;;;
4599;120;93;0;121;;;;;;;;;;
4662;120;94;0;121;;;;;;;;;;
4725;120;96;0;121;;;;;;;;;;
4788;120;99;0;124;;;;;;;;;;
4851;120;101;0;124;;;;;;;;;;
4914;120;103;0;124;;;;;;;;;;
4977;120;104;0;124;;;;;;;;;;
5040;120;108;0;124;;;;;;;;;;
5103;120;109;0;124;;;;;;;;;;
5166;120;111;0;111;;;;;;;;;;
5229;120;112;0;111;;;;;;;;;;
5292;120;115;0;111;;;;;;;;;;
5355;120;117;0;111;;;;;;;;;;
5418;120;118;0;111;;;;;;;;;;
5481;120;119;0;64;;;;;;;;;;
5544;120;119;0;64;;;;;;;;;;
5607;120;119;0;64;;;;;;;;;;
5670;120;119;0;64;;;;;;;;;;
5733;120;119;0;0;;;;;;;;;;
5796;120;119;0;0;;;;;;;;;;
5859;120;119;0;0;;;;;;;;;;
5922;120;119;0;0;;;;;;;;;;
5985;120;119;0;0;;;;;;;;;;
6048;120;119;0;0;;;;;;;;;;
6111;120;119;0;0;;;;;;;;;;
6174;120;119;0;0;;;;;;;;;;
6237;120;119;0;0;;;;;;;;;;
6300;120;119;0;0;;;;;;;;;;
6363;120;119;0;86;;;;;;;;;;
6426;120;119;0;86;;;;;;;;;;
6489;120;119;0;86;;;;;;;;;;
6552;120;119;0;86;;;;;;;;;;
6615;120;119;0;86;;;;;;;;;;
6678;120;119;0;126;;;;;;;;;;
6741;120;122;0;126;;;;;;;;;;
6804;120;124;0;126;;;;;;;;;;
6867;120;126;0;126;;;;;;;;;;
6930;120;129;0;126;;;;;;;;;;
6993;120;130;0;0;;;;;;;;;;
7056;120;130;0;0;;;;;;;;;;
7119;120;130;0;0;;;;;;;;;;
7182;120;130;0;0;;;;;;;;;;
7245;120;130;0;-59;;;;;;;;;;
7308;120;130;0;-59;;;;;;;;;;
7371;120;130;0;-59;;;;;;;;;;
7434;120;130;0;-59;;;;;;;;;;
7497;120;130;0;-59;;;;;;;;;;
7560;120;130;0;-90;;;;;;;;;;
7623;120;130;0;-90;;;;;;;;;;
7686;120;130;0;-90;;;;;;;;;;
7749;120;130;0;-90;;;;;;;;;;
7812;120;128;0;-143;;;;;;;;;;
7875;120;126;0;-143;;;;;;;;;;
7938;120;124;0;-143;;;;;;;;;;
8001;120;120;0;-143;;;;;;;;;;
8064;120;118;0;-143;;;;;;;;;;
8127;120;117;0;-81;;;;;;;;;;
8190;120;117;0;-81;;;;;;;;;;
8253;120;117;0;-81;;;;;;;;;;
8316;120;117;0;-81;;;;;;;;;;
8379;120;117;0;-81;;;;;;;;;;
8442;120;117;0;0;;;;;;;;;;
8505;120;117;0;0;;;;;;;;;;
8568;120;117;0;0;;;;;;;;;;
8631;120;117;0;0;;;;;;;;;;
8694;120;117;0;0;;;;;;;;;;
8757;120;117;0;0;;;;;;;;;;
8820;120;117;0;0;;;;;;;;;;
8883;120;117;0;0;;;;;;;;;;
8946;120;117;0;0;;;;;;;;;;
9009;120;117;0;0;;;;;;;;;;
9072;120;117;0;0;;;;;;;;;;
9135;120;117;0;0;;;;;;;;;;
9198;120;117;0;0;;;;;;;;;;
9261;120;117;0;0;;;;;;;;;;
9324;120;117;0;0;;;;;;;;;;
9387;120;117;0;0;;;;;;;;;;
9450;120;117;0;0;;;;;;;;;;
9513;120;117;0;0;;;;;;;;;;
9576;120;117;0;0;;;;;;;;;;
9639;120;117;0;0;;;;;;;;;;
9702;120;117;0;0;;;;;;;;;;
9765;120;117;0;0;;;;;;;;;;
9828;120;117;0;0;;;;;;;;;;
9891;120;117;0;0;;;;;;;;;;
9954;120;117;0;0;;;;;;;;;;
10017;120;117;0;0;;;;;;;;;;
10080;120;117;0;0;;;;;;;;;;
10143;120;117;0;0;;;;;;;;;;
10206;120;117;0;0;;;;;;;;;;
10269;120;117;0;0;;;;;;;;;;
10332;120;117;0;0;;;;;;;;;;
10395;120;117;0;0;;;;;;;;;;
10458;120;117;0;0;;;;;;;;;;
10521;120;117;0;0;;;;;;;;;;
10584;120;117;0;0;;;;;;;;;;
10647;120;117;0;0;;;;;;;;;;
10710;120;117;0;0;;;;;;;;;;
10773;120;117;0;0;;;;;;;;;;
10836;120;117;-34;0;;;;;;;;;;
10899;120;117;-34;0;;;;;;;;;;
10962;120;117;-34;0;;;;;;;;;;
11025;120;117;-34;0;;;;;;;;;;
11088;120;117;-34;0;;;;;;;;;;
11151;120;117;0;0;;;;;;;;;;
11214;120;117;0;0;;;;;;;;;;
11277;120;117;0;0;;;;;;;;;;
11340;120;117;0;0;;;;;;;;;;
11403;120;117;0;0;;;;;;;;;;
11466;120;117;0;0;;;;;;;;;;
11529;120;117;0;0;;;;;;;;;;
11592;120;117;0;0;;;;;;;;;;
11655;120;117;0;0;;;;;;;;;;
11718;120;117;0;0;;;;;;;;;;
11781;120;117;0;0;;;;;;;;;;
11844;120;117;0;0;;;;;;;;;;
11907;120;117;0;0;;;;;;;;;;
11970;120;117;0;0;;;;;;;;;;
12033;120;117;0;0;;;;;;;;;;
12096;120;117;0;0;;;;;;;;;;
12159;120;117;0;0;;;;;;;;;;
12222;120;117;0;0;;;;;;;;;;
12285;120;117;0;0;;;;;;;;;;
12348;120;117;0;0;;;;;;;;;;
12411;120;117;-41;0;;;;;;;;;;
12474;120;117;-41;0;;;;;;;;;;
12537;120;117;-41;-34;;;;;;;;;;
12600;120;117;-41;-34;;;;;;;;;;
12663;120;117;-41;-34;;;;;;;;;;
12726;120;117;-64;-34;;;;;;;;;;
12789;120;117;-64;-44;;;;;;;;;;
12852;120;117;-64;-44;;;;;;;;;;
12915;120;117;-64;-44;;;;;;;;;;
12978;120;117;-64;-44;;;;;;;;;;
13041;120;117;-63;-44;;;;;;;;;;
13104;120;117;-63;-41;;;;;;;;;;
13167;120;117;-63;-41;;;;;;;;;;
13230;120;117;-63;-41;;;;;;;;;;
13293;120;117;-46;-41;;;;;;;;;;
13356;120;117;-46;-41;;;;;;;;;;
13419;120;117;-46;-35;;;;;;;;;;
13482;120;117;-46;-35;;;;;;;;;;
13545;120;117;-46;-35;;;;;;;;;;
13608;120;117;-70;-35;;;;;;;;;;
13671;120;117;-70;-35;;;;;;;;;;
13734;120;117;-70;-35;;;;;;;;;;
13797;120;117;-70;-83;;;;;;;;;;
13860;120;117;-70;-83;;;;;;;;;;
13923;120;117;-70;-83;;;;;;;;;;
13986;120;117;-92;-83;;;;;;;;;;
14049;120;117;-92;-108;;;;;;;;;;
14112;120;117;-92;-108;;;;;;;;;;
14175;120;117;-92;-108;;;;;;;;;;
14238;120;117;-92;-108;;;;;;;;;;
14301;120;117;-86;-108;;;;;;;;;;
14364;120;116;-86;-121;;;;;;;;;;
14427;120;114;-86;-121;;;;;;;;;;
14490;120;113;-86;-121;;;;;;;;;;
14553;119;109;-119;-121;;;;;;;;;;
14616;117;108;-119;-121;;;;;;;;;;
14679;116;107;-119;-73;;;;;;;;;;
14742;114;107;-119;-73;;;;;;;;;;
14805;111;107;-119;-73;;;;;;;;;;
14868;110;107;-107;-73;;;;;;;;;;
14931;110;107;-107;-73;;;;;;;;;;
14994;110;107;-107;-71;;;;;;;;;;
15057;110;107;-107;-71;;;;;;;;;;
15120;110;107;-107;-71;;;;;;;;;;
15183;110;107;-94;-71;;;;;;;;;;
15246;110;107;-94;-71;;;;;;;;;;
15309;110;105;-94;-126;;;;;;;;;;
15372;110;103;-94;-126;;;;;;;;;;
15435;110;101;-94;-126;;;;;;;;;;
15498;110;100;-133;-126;;;;;;;;;;
15561;107;96;-133;-61;;;;;;;;;;
15624;105;96;-133;-61;;;;;;;;;;
15687;103;96;-133;-61;;;;;;;;;;
15750;101;96;-133;-61;;;;;;;;;;
15813;100;96;-134;-61;;;;;;;;;;
15876;96;96;-134;-61;;;;;;;;;;
15939;94;96;-134;-92;;;;;;;;;;
16002;93;96;-134;-92;;;;;;;;;;
16065;89;96;-134;-92;;;;;;;;;;
16128;89;96;-110;-92;;;;;;;;;;
16191;89;96;-110;-92;;;;;;;;;;
16254;89;94;-110;-170;;;;;;;;;;
16317;89;89;-110;-170;;;;;;;;;;
16380;89;87;-110;-170;;;;;;;;;;
16443;88;84;-113;-170;;;;;;;;;;
16506;86;82;-113;-170;;;;;;;;;;
16569;83;81;-113;-103;;;;;;;;;;
16632;82;81;-113;-103;;;;;;;;;;
16695;80;81;-113;-103;;;;;;;;;;
16758;79;81;-116;-103;;;;;;;;;;
16821;76;80;-116;-130;;;;;;;;;;
16884;74;78;-116;-130;;;;;;;;;;
16947;73;77;-116;-130;;;;;;;;;;
17010;71;75;-116;-130;;;;;;;;;;
17073;71;71;-105;-130;;;;;;;;;;
17136;71;70;-105;-153;;;;;;;;;;
17199;71;68;-105;-153;;;;;;;;;;
17262;71;66;-105;-153;;;;;;;;;;
17325;70;61;-112;-153;;;;;;;;;;
17388;69;59;-112;-153;;;;;;;;;;
17451;67;58;-112;-110;;;;;;;;;;
17514;66;58;-112;-110;;;;;;;;;;
17577;64;58;-112;-110;;;;;;;;;;
17640;61;58;-145;-110;;;;;;;;;;
17703;59;58;-145;-110;;;;;;;;;;
17766;57;58;-145;-178;;;;;;;;;;
17829;53;53;-145;-178;;;;;;;;;;
17892;51;50;-145;-178;;;;;;;;;;
17955;49;48;-126;-178;;;;;;;;;;
18018;47;45;-126;-178;;;;;;;;;;
18081;44;41;-126;-139;;;;;;;;;;
18144;42;39;-126;-139;;;;;;;;;;
18207;41;38;-126;-139;;;;;;;;;;
18270;39;36;-126;-139;;;;;;;;;;
18333;35;32;-132;-139;;;;;;;;;;
18396;34;31;-132;-115;;;;;;;;;;
18459;32;29;-132;-115;;;;;;;;;;
18522;28;26;-132;-115;;;;;;;;;;
18585;26;25;-146;-115;;;;;;;;;;
18648;24;23;-146;-115;;;;;;;;;;
18711;22;21;-146;-160;;;;;;;;;;
18774;18;17;-146;-160;;;;;;;;;;
18837;16;15;-146;-160;;;;;;;;;;
18900;14;13;-146;-160;;;;;;;;;;
18963;12;11;-141;-160;;;;;;;;;;
19026;8;6;-141;-148;;;;;;;;;;
19089;6;4;-141;-148;;;;;;;;;;
19152;4;2;-141;-148;;;;;;;;;;
19215;2;0;-141;-148;;;;;;;;;;
19278;0;-1;-130;-148;;;;;;;;;;
19341;-2;-4;-130;-138;;;;;;;;;;
19404;-4;-6;-130;-138;;;;;;;;;;
19467;-6;-8;-130;-138;;;;;;;;;;
19530;-9;-11;-132;-138;;;;;;;;;;
19593;-11;-13;-132;-152;;;;;;;;;;
19656;-13;-15;-132;-152;;;;;;;;;;
19719;-15;-17;-132;-152;;;;;;;;;;
19782;-16;-19;-132;-152;;;;;;;;;;
19845;-20;-23;-144;-152;;;;;;;;;;
19908;-22;-26;-144;-125;;;;;;;;;;
19971;-24;-27;-144;-125;;;;;;;;;;
20034;-28;-31;-144;-125;;;;;;;;;;
20097;-30;-32;-144;-125;;;;;;;;;;
20160;-32;-34;-143;-125;;;;;;;;;;
20223;-34;-36;-143;-111;;;;;;;;;;
20286;-38;-39;-143;-111;;;;;;;;;;
20349;-40;-40;-143;-111;;;;;;;;;;
20412;-42;-42;-143;-111;;;;;;;;;;
20475;-44;-43;-143;-111;;;;;;;;;;
20538;-48;-46;-135;-120;;;;;;;;;;
20601;-50;-48;-135;-120;;;;;;;;;;
20664;-52;-50;-135;-120;;;;;;;;;;
20727;-54;-52;-135;-120;;;;;;;;;;
20790;-57;-55;-133;-120;;;;;;;;;;
20853;-59;-57;-133;-128;;;;;;;;;;
20916;-61;-58;-133;-128;;;;;;;;;;
20979;-62;-60;-133;-128;;;;;;;;;;
21042;-66;-64;-133;-128;;;;;;;;;;
21105;-67;-65;-121;-128;;;;;;;;;;
21168;-69;-67;-121;-127;;;;;;;;;;
21231;-73;-70;-121;-127;;;;;;;;;;
21294;-74;-72;-121;-127;;;;;;;;;;
21357;-76;-74;-121;-127;;;;;;;;;;
21420;-77;-76;-110;-127;;;;;;;;;;
21483;-77;-77;-110;-127;;;;;;;;;;
21546;-77;-81;-110;-127;;;;;;;;;;
21609;-77;-82;-110;-127;;;;;;;;;;
21672;-77;-84;-110;-127;;;;;;;;;;
21735;-77;-88;-106;-127;;;;;;;;;;
21798;-77;-89;-106;-127;;;;;;;;;;
21861;-77;-91;-106;-127;;;;;;;;;;
21924;-77;-93;-106;-127;;;;;;;;;;
21987;-77;-96;-154;-127;;;;;;;;;;
22050;-77;-96;-154;-127;;;;;;;;;;
22113;-81;-98;-154;-80;;;;;;;;;;
22176;-84;-98;-154;-80;;;;;;;;;;
22239;-86;-98;-154;-80;;;;;;;;;;
