x;y
120;124
118;122
116;120
114;119
112;117
108;115
106;115
103;115
101;115
96;115
94;115
93;115
93;115
93;115
93;115
93;115
92;115
89;115
87;115
86;115
84;115
80;115
79;115
77;115
75;115
72;115
70;115
68;115
67;115
63;115
61;115
60;115
58;115
54;115
52;115
50;115
48;115
43;115
41;115
39;115
36;115
32;115
30;115
28;115
26;115
22;115
20;115
18;115
16;115
12;115
10;115
8;115
6;115
2;115
0;115
-1;115
-3;115
-7;115
-9;115
-11;115
-13;115
-16;115
-18;115
-20;115
-22;115
-25;114
-27;112
-28;111
-32;108
-34;106
-35;106
-37;106
-39;106
-42;106
-44;106
-46;106
-47;106
-50;106
-52;106
-53;106
-55;106
-58;106
-60;106
-61;106
-63;106
-67;106
-68;106
-70;106
-72;106
-75;106
-77;106
-79;106
-80;106
-84;106
-85;106
-87;106
-90;106
-92;106
-93;106
-95;106
-96;106
-96;106
-96;106
-96;106
-96;106
-96;106
-96;106
-96;106
-96;106
-96;106
-96;106
-96;106
-96;106
-96;106
-96;106
-97;106
-101;106
-103;106
-105;106
-107;106
-111;106
-112;106
-114;106
-116;106
-119;106
-119;106
-119;106
-119;106
-119;106
-119;106
-119;106
-119;106
-119;106
-119;106
-119;106
-119;106
-119;106
-119;106
-119;106
-119;106
-119;106
-119;106
-119;106
-119;106
-119;106
-119;106
-119;106
-119;106
-119;104
-119;100
-119;97
-119;90
-119;86
-119;83
-119;80
-119;75
-119;72
-119;70
-119;67
-119;63
-119;61
-119;59
-119;57
-119;53
-119;50
-119;48
-119;45
-119;40
-119;37
-119;33
-119;27
-119;23
-119;20
-119;17
-119;15
-119;10
-119;7
-119;5
-119;1
-119;-4
-119;-8
-119;-11
-119;-17
-119;-17
-119;-24
-119;-27
-119;-31
-119;-37
-119;-39
-119;-43
-119;-43
-119;-45
-119;-49
-119;-51
-119;-53
-119;-58
-119;-60
-119;-62
-119;-64
-119;-68
-119;-70
-119;-72
-119;-74
-119;-78
-119;-80
-119;-82
-119;-84
-119;-88
-119;-90
-119;-92
-119;-96
-119;-98
-119;-99
-119;-99
-119;-99
-119;-99
-119;-99
-119;-99
-119;-99
-119;-99
-119;-99
-119;-99
-119;-100
-119;-105
-119;-107
-119;-110
-119;-114
