x;y
-132;112
-130;112
-127;112
-125;112
-120;112
-118;112
-115;112
-113;112
-108;112
-105;112
-103;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-102;112
-101;112
-99;112
-96;112
-93;112
-91;112
-91;112
-91;112
-91;112
-91;112
-91;112
-89;112
-86;112
-84;112
-81;112
-79;112
-77;112
-75;112
-73;112
-71;112
-69;112
-65;112
-63;112
-61;112
-59;112
-54;112
-51;112
-48;112
-44;112
-38;112
-34;112
-31;112
-28;112
-25;112
-18;112
-15;112
-8;112
-5;112
-2;112
4;112
6;112
9;112
11;112
14;112
17;112
21;112
24;112
26;112
29;112
31;112
36;112
40;112
43;112
45;112
47;112
49;112
54;112
57;112
59;112
62;112
64;112
68;112
70;112
72;112
74;112
78;112
80;112
84;112
86;112
88;112
90;112
92;112
94;112
98;112
100;112
102;112
105;112
107;112
111;112
113;112
117;112
119;112
121;112
122;112
126;112
