time;x;y;fx;fy;;;;;;;;;;
63;120;-120;0;0;;;;;;;;;;
126;120;-120;0;0;;;;;;;;;;
189;120;-120;0;0;;;;;;;;;;
252;120;-120;0;0;;;;;;;;;;
315;120;-120;0;0;;;;;;;;;;
378;120;-120;0;0;;;;;;;;;;
441;120;-120;0;0;;;;;;;;;;
504;120;-120;0;0;;;;;;;;;;
567;120;-120;0;0;;;;;;;;;;
630;120;-120;0;0;;;;;;;;;;
693;120;-120;0;0;;;;;;;;;;
756;120;-120;0;0;;;;;;;;;;
819;120;-120;0;0;;;;;;;;;;
882;120;-120;0;0;;;;;;;;;;
945;120;-120;0;0;;;;;;;;;;
1008;120;-120;0;0;;;;;;;;;;
1071;120;-120;0;0;;;;;;;;;;
1134;120;-120;0;0;;;;;;;;;;
1197;120;-120;0;0;;;;;;;;;;
1260;120;-120;0;0;;;;;;;;;;
1323;120;-120;0;0;;;;;;;;;;
1386;120;-120;0;0;;;;;;;;;;
1449;120;-120;0;0;;;;;;;;;;
1512;120;-120;0;0;;;;;;;;;;
1575;120;-120;0;0;;;;;;;;;;
1638;120;-118;0;140;;;;;;;;;;
1701;120;-116;0;140;;;;;;;;;;
1764;120;-114;0;140;;;;;;;;;;
1827;120;-112;0;140;;;;;;;;;;
1890;120;-108;0;140;;;;;;;;;;
1953;120;-106;0;141;;;;;;;;;;
2016;120;-104;0;141;;;;;;;;;;
2079;120;-102;0;141;;;;;;;;;;
2142;120;-98;0;141;;;;;;;;;;
2205;120;-96;0;141;;;;;;;;;;
2268;120;-94;0;144;;;;;;;;;;
2331;120;-92;0;144;;;;;;;;;;
2394;120;-88;0;144;;;;;;;;;;
2457;120;-86;0;144;;;;;;;;;;
2520;120;-84;0;144;;;;;;;;;;
2583;120;-82;0;160;;;;;;;;;;
2646;120;-77;0;160;;;;;;;;;;
2709;120;-74;0;160;;;;;;;;;;
2772;120;-72;0;160;;;;;;;;;;
2835;120;-69;0;160;;;;;;;;;;
2898;120;-64;0;181;;;;;;;;;;
2961;120;-62;0;181;;;;;;;;;;
3024;120;-59;0;181;;;;;;;;;;
3087;120;-57;0;181;;;;;;;;;;
3150;120;-52;0;174;;;;;;;;;;
3213;120;-49;0;174;;;;;;;;;;
3276;120;-47;0;174;;;;;;;;;;
3339;120;-44;0;174;;;;;;;;;;
3402;120;-39;0;174;;;;;;;;;;
3465;120;-37;0;174;;;;;;;;;;
3528;120;-34;0;184;;;;;;;;;;
3591;120;-31;0;184;;;;;;;;;;
3654;120;-26;0;184;;;;;;;;;;
3717;120;-24;0;184;;;;;;;;;;
3780;120;-21;0;184;;;;;;;;;;
3843;120;-19;0;184;;;;;;;;;;
3906;120;-14;0;186;;;;;;;;;;
3969;120;-11;0;186;;;;;;;;;;
4032;120;-9;0;186;;;;;;;;;;
4095;120;-6;0;186;;;;;;;;;;
4158;120;-1;0;166;;;;;;;;;;
4221;120;1;0;166;;;;;;;;;;
4284;120;3;0;166;;;;;;;;;;
4347;120;6;0;166;;;;;;;;;;
4410;120;11;0;166;;;;;;;;;;
4473;120;13;0;156;;;;;;;;;;
4536;120;15;0;156;;;;;;;;;;
4599;120;17;0;156;;;;;;;;;;
4662;120;21;0;156;;;;;;;;;;
4725;120;23;0;156;;;;;;;;;;
4788;120;26;0;145;;;;;;;;;;
4851;120;28;0;145;;;;;;;;;;
4914;120;32;0;145;;;;;;;;;;
4977;120;34;0;145;;;;;;;;;;
5040;120;36;0;145;;;;;;;;;;
5103;120;38;0;141;;;;;;;;;;
5166;120;42;0;141;;;;;;;;;;
5229;120;44;0;141;;;;;;;;;;
5292;120;46;0;141;;;;;;;;;;
5355;120;48;0;141;;;;;;;;;;
5418;120;52;0;162;;;;;;;;;;
5481;120;55;0;162;;;;;;;;;;
5544;120;57;0;162;;;;;;;;;;
5607;120;60;0;162;;;;;;;;;;
5670;120;65;0;162;;;;;;;;;;
5733;120;67;0;136;;;;;;;;;;
5796;120;69;0;136;;;;;;;;;;
5859;120;71;0;136;;;;;;;;;;
5922;120;75;0;136;;;;;;;;;;
5985;120;77;0;136;;;;;;;;;;
6048;120;78;0;115;;;;;;;;;;
6111;120;80;0;115;;;;;;;;;;
6174;120;83;0;115;;;;;;;;;;
6237;120;84;0;115;;;;;;;;;;
6300;120;86;0;115;;;;;;;;;;
6363;120;87;0;132;;;;;;;;;;
6426;120;91;0;132;;;;;;;;;;
6489;120;93;0;132;;;;;;;;;;
6552;120;94;0;132;;;;;;;;;;
6615;120;96;0;132;;;;;;;;;;
6678;120;99;0;132;;;;;;;;;;
6741;120;101;0;132;;;;;;;;;;
6804;120;103;0;132;;;;;;;;;;
6867;120;105;0;132;;;;;;;;;;
6930;120;108;0;132;;;;;;;;;;
6993;120;110;0;115;;;;;;;;;;
7056;120;111;0;115;;;;;;;;;;
7119;120;113;0;115;;;;;;;;;;
7182;120;116;0;115;;;;;;;;;;
7245;120;117;0;115;;;;;;;;;;
7308;120;118;0;41;;;;;;;;;;
7371;120;118;0;41;;;;;;;;;;
7434;120;118;0;41;;;;;;;;;;
7497;120;118;0;41;;;;;;;;;;
7560;120;118;0;41;;;;;;;;;;
7623;120;118;0;0;;;;;;;;;;
7686;120;118;0;0;;;;;;;;;;
7749;120;118;0;0;;;;;;;;;;
7812;120;118;0;0;;;;;;;;;;
7875;120;118;0;0;;;;;;;;;;
7938;120;118;0;0;;;;;;;;;;
8001;120;118;0;0;;;;;;;;;;
8064;120;118;0;0;;;;;;;;;;
8127;120;118;0;0;;;;;;;;;;
8190;120;118;0;0;;;;;;;;;;
8253;120;118;0;66;;;;;;;;;;
8316;120;118;0;66;;;;;;;;;;
8379;120;118;0;66;;;;;;;;;;
8442;120;118;0;66;;;;;;;;;;
8505;120;118;0;66;;;;;;;;;;
8568;120;118;0;32;;;;;;;;;;
8631;120;118;0;32;;;;;;;;;;
8694;120;118;0;32;;;;;;;;;;
8757;120;118;0;32;;;;;;;;;;
8820;120;118;0;32;;;;;;;;;;
8883;120;118;0;0;;;;;;;;;;
8946;120;118;0;0;;;;;;;;;;
9009;120;118;0;0;;;;;;;;;;
9072;120;118;0;0;;;;;;;;;;
9135;120;118;0;0;;;;;;;;;;
9198;120;118;0;0;;;;;;;;;;
9261;120;118;0;0;;;;;;;;;;
9324;120;118;0;0;;;;;;;;;;
9387;120;118;0;0;;;;;;;;;;
9450;120;118;0;0;;;;;;;;;;
9513;120;118;0;0;;;;;;;;;;
9576;120;118;0;0;;;;;;;;;;
9639;120;118;0;0;;;;;;;;;;
9702;120;118;0;0;;;;;;;;;;
9765;120;118;-36;-62;;;;;;;;;;
9828;120;118;-36;-62;;;;;;;;;;
9891;120;118;-36;-62;;;;;;;;;;
9954;120;118;-36;-62;;;;;;;;;;
10017;120;118;-36;-62;;;;;;;;;;
10080;120;118;-36;-62;;;;;;;;;;
10143;120;118;-52;-110;;;;;;;;;;
10206;120;118;-52;-110;;;;;;;;;;
10269;120;118;-52;-110;;;;;;;;;;
10332;120;118;-52;-110;;;;;;;;;;
10395;120;118;-52;-110;;;;;;;;;;
10458;120;115;-53;-147;;;;;;;;;;
10521;120;113;-53;-147;;;;;;;;;;
10584;120;111;-53;-147;;;;;;;;;;
10647;120;109;-53;-147;;;;;;;;;;
10710;120;105;-55;-97;;;;;;;;;;
10773;120;105;-55;-97;;;;;;;;;;
10836;120;105;-55;-97;;;;;;;;;;
10899;120;105;-55;-97;;;;;;;;;;
10962;120;105;-55;-97;;;;;;;;;;
11025;120;105;-50;-79;;;;;;;;;;
11088;120;105;-50;-79;;;;;;;;;;
11151;120;105;-50;-79;;;;;;;;;;
11214;120;105;-50;-79;;;;;;;;;;
11277;120;105;-50;-79;;;;;;;;;;
11340;120;105;-81;-107;;;;;;;;;;
11403;120;105;-81;-107;;;;;;;;;;
11466;120;105;-81;-107;;;;;;;;;;
11529;120;105;-81;-107;;;;;;;;;;
11592;120;105;-81;-107;;;;;;;;;;
11655;119;105;-122;-128;;;;;;;;;;
11718;116;102;-122;-128;;;;;;;;;;
11781;114;100;-122;-128;;;;;;;;;;
11844;113;99;-122;-128;;;;;;;;;;
11907;111;97;-122;-128;;;;;;;;;;
11970;108;95;-116;-94;;;;;;;;;;
12033;106;95;-116;-94;;;;;;;;;;
12096;105;95;-116;-94;;;;;;;;;;
12159;103;95;-116;-94;;;;;;;;;;
12222;100;95;-116;-94;;;;;;;;;;
12285;99;95;-118;-104;;;;;;;;;;
12348;97;95;-118;-104;;;;;;;;;;
12411;96;95;-118;-104;;;;;;;;;;
12474;93;95;-118;-104;;;;;;;;;;
12537;91;95;-118;-104;;;;;;;;;;
12600;91;95;-96;-104;;;;;;;;;;
12663;91;93;-96;-176;;;;;;;;;;
12726;91;88;-96;-176;;;;;;;;;;
12789;91;86;-96;-176;;;;;;;;;;
12852;91;83;-96;-176;;;;;;;;;;
12915;91;81;-85;-176;;;;;;;;;;
12978;91;79;-85;-99;;;;;;;;;;
13041;91;79;-85;-99;;;;;;;;;;
13104;91;79;-85;-99;;;;;;;;;;
13167;91;79;-85;-99;;;;;;;;;;
13230;88;79;-136;-86;;;;;;;;;;
13293;86;79;-136;-86;;;;;;;;;;
13356;84;79;-136;-86;;;;;;;;;;
13419;82;79;-136;-86;;;;;;;;;;
13482;78;79;-152;-86;;;;;;;;;;
13545;76;79;-152;-140;;;;;;;;;;
13608;74;77;-152;-140;;;;;;;;;;
13671;72;75;-152;-140;;;;;;;;;;
13734;67;71;-152;-140;;;;;;;;;;
13797;66;69;-66;-140;;;;;;;;;;
13860;66;67;-66;-98;;;;;;;;;;
13923;66;67;-66;-98;;;;;;;;;;
13986;66;67;-66;-98;;;;;;;;;;
14049;66;67;-66;-98;;;;;;;;;;
14112;66;67;-88;-98;;;;;;;;;;
14175;66;67;-88;-116;;;;;;;;;;
14238;66;64;-88;-116;;;;;;;;;;
14301;66;63;-88;-116;;;;;;;;;;
14364;66;61;-88;-116;;;;;;;;;;
14427;66;60;-88;-116;;;;;;;;;;
14490;63;58;-127;-101;;;;;;;;;;
14553;61;58;-127;-101;;;;;;;;;;
14616;59;58;-127;-101;;;;;;;;;;
14679;57;58;-127;-101;;;;;;;;;;
14742;54;58;-125;-101;;;;;;;;;;
14805;52;58;-125;-79;;;;;;;;;;
14868;51;58;-125;-79;;;;;;;;;;
14931;49;58;-125;-79;;;;;;;;;;
14994;45;58;-125;-79;;;;;;;;;;
15057;45;58;-79;-79;;;;;;;;;;
15120;45;57;-79;-144;;;;;;;;;;
15183;45;55;-79;-144;;;;;;;;;;
15246;45;51;-79;-144;;;;;;;;;;
15309;45;49;-79;-144;;;;;;;;;;
15372;45;47;-77;-144;;;;;;;;;;
15435;45;45;-77;-101;;;;;;;;;;
15498;45;45;-77;-101;;;;;;;;;;
15561;45;45;-77;-101;;;;;;;;;;
15624;45;45;-77;-101;;;;;;;;;;
15687;44;45;-123;-101;;;;;;;;;;
15750;41;45;-123;-97;;;;;;;;;;
15813;39;45;-123;-97;;;;;;;;;;
15876;37;45;-123;-97;;;;;;;;;;
15939;36;45;-123;-97;;;;;;;;;;
16002;33;45;-115;-165;;;;;;;;;;
16065;31;43;-115;-165;;;;;;;;;;
16128;30;40;-115;-165;;;;;;;;;;
16191;28;38;-115;-165;;;;;;;;;;
16254;25;33;-85;-165;;;;;;;;;;
16317;25;30;-85;-104;;;;;;;;;;
16380;25;30;-85;-104;;;;;;;;;;
16443;25;30;-85;-104;;;;;;;;;;
16506;25;30;-85;-104;;;;;;;;;;
16569;25;30;-85;-104;;;;;;;;;;
16632;25;30;-105;-104;;;;;;;;;;
16695;25;30;-105;-88;;;;;;;;;;
16758;25;30;-105;-88;;;;;;;;;;
16821;25;30;-105;-88;;;;;;;;;;
16884;25;30;-105;-88;;;;;;;;;;
16947;24;30;-124;-88;;;;;;;;;;
17010;20;26;-124;-151;;;;;;;;;;
17073;19;24;-124;-151;;;;;;;;;;
17136;17;22;-124;-151;;;;;;;;;;
17199;15;20;-124;-151;;;;;;;;;;
17262;12;17;-134;-107;;;;;;;;;;
17325;10;17;-134;-107;;;;;;;;;;
17388;8;17;-134;-107;;;;;;;;;;
17451;7;17;-134;-107;;;;;;;;;;
17514;4;17;-86;-107;;;;;;;;;;
17577;4;17;-86;-114;;;;;;;;;;
17640;4;15;-86;-114;;;;;;;;;;
17703;4;14;-86;-114;;;;;;;;;;
17766;4;11;-86;-114;;;;;;;;;;
17829;4;9;-103;-114;;;;;;;;;;
17892;4;8;-103;-109;;;;;;;;;;
17955;4;8;-103;-109;;;;;;;;;;
18018;4;8;-103;-109;;;;;;;;;;
18081;4;8;-103;-109;;;;;;;;;;
18144;4;8;-115;-109;;;;;;;;;;
18207;1;8;-115;-98;;;;;;;;;;
18270;0;8;-115;-98;;;;;;;;;;
18333;-1;8;-115;-98;;;;;;;;;;
18396;-3;8;-115;-98;;;;;;;;;;
18459;-4;8;-128;-98;;;;;;;;;;
18522;-8;6;-128;-153;;;;;;;;;;
18585;-10;4;-128;-153;;;;;;;;;;
18648;-11;2;-128;-153;;;;;;;;;;
18711;-13;0;-128;-153;;;;;;;;;;
18774;-15;-3;-90;-153;;;;;;;;;;
18837;-15;-5;-90;-121;;;;;;;;;;
18900;-15;-7;-90;-121;;;;;;;;;;
18963;-15;-8;-90;-121;;;;;;;;;;
19026;-15;-12;-90;-121;;;;;;;;;;
19089;-15;-14;-87;-121;;;;;;;;;;
19152;-15;-14;-87;-91;;;;;;;;;;
19215;-15;-14;-87;-91;;;;;;;;;;
19278;-15;-14;-87;-91;;;;;;;;;;
19341;-15;-14;-87;-91;;;;;;;;;;
19404;-15;-14;-108;-91;;;;;;;;;;
19467;-15;-15;-108;-123;;;;;;;;;;
19530;-15;-18;-108;-123;;;;;;;;;;
19593;-15;-20;-108;-123;;;;;;;;;;
19656;-15;-22;-108;-123;;;;;;;;;;
19719;-17;-24;-121;-107;;;;;;;;;;
19782;-19;-24;-121;-107;;;;;;;;;;
19845;-21;-24;-121;-107;;;;;;;;;;
19908;-23;-24;-121;-107;;;;;;;;;;
19971;-24;-24;-121;-107;;;;;;;;;;
20034;-27;-24;-115;-103;;;;;;;;;;
20097;-29;-24;-115;-103;;;;;;;;;;
20160;-30;-24;-115;-103;;;;;;;;;;
20223;-33;-24;-115;-103;;;;;;;;;;
20286;-35;-24;-88;-103;;;;;;;;;;
20349;-35;-25;-88;-148;;;;;;;;;;
20412;-35;-27;-88;-148;;;;;;;;;;
20475;-35;-29;-88;-148;;;;;;;;;;
20538;-35;-33;-88;-148;;;;;;;;;;
20601;-35;-35;-81;-148;;;;;;;;;;
20664;-35;-37;-81;-108;;;;;;;;;;
20727;-35;-37;-81;-108;;;;;;;;;;
20790;-35;-37;-81;-108;;;;;;;;;;
20853;-35;-37;-81;-108;;;;;;;;;;
20916;-35;-37;-81;-108;;;;;;;;;;
20979;-35;-37;-110;-106;;;;;;;;;;
21042;-35;-37;-110;-106;;;;;;;;;;
21105;-35;-37;-110;-106;;;;;;;;;;
21168;-35;-37;-110;-106;;;;;;;;;;
21231;-36;-37;-113;-106;;;;;;;;;;
21294;-36;-37;-113;-106;;;;;;;;;;
21357;-39;-41;-113;-153;;;;;;;;;;
21420;-40;-43;-113;-153;;;;;;;;;;
21483;-42;-45;-113;-153;;;;;;;;;;
21546;-44;-49;-115;-153;;;;;;;;;;
21609;-46;-51;-115;-127;;;;;;;;;;
21672;-47;-53;-115;-127;;;;;;;;;;
21735;-49;-54;-115;-127;;;;;;;;;;
21798;-52;-58;-115;-127;;;;;;;;;;
21861;-53;-60;-75;-127;;;;;;;;;;
21924;-53;-60;-75;-109;;;;;;;;;;
