x;y
-126;-114
-123;-114
-121;-114
-118;-114
-113;-114
-111;-114
-106;-114
-97;-114
-92;-114
-87;-114
-82;-114
-78;-114
-71;-114
-68;-114
-60;-114
-60;-114
-53;-114
-49;-114
-46;-114
-42;-114
-35;-114
-31;-114
-27;-114
-20;-114
-16;-114
-13;-114
-9;-114
-2;-114
1;-114
5;-114
12;-114
12;-114
19;-114
23;-114
26;-114
34;-114
37;-114
41;-114
45;-114
52;-114
56;-114
59;-114
63;-114
70;-114
74;-114
77;-114
81;-114
88;-114
92;-114
96;-114
99;-114
106;-114
109;-114
112;-115
115;-116
119;-119
119;-121
119;-122
119;-123
