x;y
-122;-110
-122;-108
-122;-101
-122;-97
-122;-88
-122;-88
-122;-88
-122;-88
-122;-86
-122;-82
-122;-75
-122;-68
-122;-64
-122;-57
-122;-50
-122;-46
-122;-35
-122;-31
-122;-24
-122;-21
-122;-17
-122;-10
-122;-6
-122;4
-122;8
-122;19
-122;22
-122;30
-122;37
-122;40
-122;48
-122;53
-122;58
-122;67
-122;72
-122;82
-122;86
-122;95
-122;99
-122;101
-122;107
-122;107
-122;107
-122;107
-122;107
-122;109
-122;115
-122;117
-122;120
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
