time;x;y;fx;fy;;;;;;;;;;
63;120;-120;0;51;;;;;;;;;;
126;120;-120;0;51;;;;;;;;;;
189;120;-120;0;66;;;;;;;;;;
252;120;-120;0;66;;;;;;;;;;
315;120;-120;0;66;;;;;;;;;;
378;120;-120;0;66;;;;;;;;;;
441;120;-120;0;66;;;;;;;;;;
504;120;-120;0;47;;;;;;;;;;
567;120;-120;0;47;;;;;;;;;;
630;120;-120;0;47;;;;;;;;;;
693;120;-120;0;47;;;;;;;;;;
756;120;-120;0;47;;;;;;;;;;
819;120;-120;0;57;;;;;;;;;;
882;120;-120;0;57;;;;;;;;;;
945;120;-120;0;57;;;;;;;;;;
1008;120;-120;0;57;;;;;;;;;;
1071;120;-120;0;57;;;;;;;;;;
1134;120;-118;0;119;;;;;;;;;;
1197;120;-116;0;119;;;;;;;;;;
1260;120;-115;0;119;;;;;;;;;;
1323;120;-113;0;119;;;;;;;;;;
1386;120;-110;0;118;;;;;;;;;;
1449;120;-109;0;118;;;;;;;;;;
1512;120;-107;0;118;;;;;;;;;;
1575;120;-106;0;118;;;;;;;;;;
1638;120;-103;0;118;;;;;;;;;;
1701;120;-101;0;98;;;;;;;;;;
1764;120;-101;0;98;;;;;;;;;;
1827;120;-101;0;98;;;;;;;;;;
1890;120;-101;0;98;;;;;;;;;;
1953;120;-101;0;98;;;;;;;;;;
2016;120;-101;0;186;;;;;;;;;;
2079;120;-99;0;186;;;;;;;;;;
2142;120;-94;0;186;;;;;;;;;;
2205;120;-92;0;186;;;;;;;;;;
2268;120;-89;0;186;;;;;;;;;;
2331;120;-87;0;186;;;;;;;;;;
2394;120;-80;0;286;;;;;;;;;;
2457;120;-76;0;286;;;;;;;;;;
2520;120;-72;0;286;;;;;;;;;;
2583;120;-69;0;286;;;;;;;;;;
2646;120;-62;0;202;;;;;;;;;;
2709;120;-58;0;202;;;;;;;;;;
2772;120;-55;0;202;;;;;;;;;;
2835;120;-52;0;202;;;;;;;;;;
2898;120;-45;0;202;;;;;;;;;;
2961;120;-42;0;229;;;;;;;;;;
3024;120;-39;0;229;;;;;;;;;;
3087;120;-35;0;229;;;;;;;;;;
3150;120;-29;0;229;;;;;;;;;;
3213;120;-25;0;229;;;;;;;;;;
3276;120;-22;0;211;;;;;;;;;;
3339;120;-19;0;211;;;;;;;;;;
3402;120;-12;0;211;;;;;;;;;;
3465;120;-9;0;211;;;;;;;;;;
3528;120;-6;0;211;;;;;;;;;;
3591;120;-2;0;190;;;;;;;;;;
3654;120;2;0;190;;;;;;;;;;
3717;120;5;0;190;;;;;;;;;;
3780;120;8;0;190;;;;;;;;;;
3843;120;11;0;190;;;;;;;;;;
3906;120;17;0;174;;;;;;;;;;
3969;120;19;0;174;;;;;;;;;;
4032;120;22;0;174;;;;;;;;;;
4095;120;24;0;174;;;;;;;;;;
4158;120;29;0;161;;;;;;;;;;
4221;120;32;0;161;;;;;;;;;;
4284;120;34;0;161;;;;;;;;;;
4347;120;37;0;161;;;;;;;;;;
4410;120;42;0;161;;;;;;;;;;
4473;120;44;0;161;;;;;;;;;;
4536;120;46;0;158;;;;;;;;;;
4599;120;49;0;158;;;;;;;;;;
4662;120;53;0;158;;;;;;;;;;
4725;120;55;0;158;;;;;;;;;;
4788;120;57;0;158;;;;;;;;;;
4851;120;59;0;147;;;;;;;;;;
4914;120;63;0;147;;;;;;;;;;
