time;x;y;fx;fy
63;120;-120;43;0
126;120;-120;43;0
189;120;-120;43;0
252;120;-120;41;0
315;120;-120;41;0
378;120;-120;41;0
441;120;-120;41;0
504;120;-120;41;0
567;120;-120;37;0
630;120;-120;37;0
693;120;-120;37;0
756;120;-120;37;0
819;120;-120;27;0
882;120;-120;27;0
945;120;-120;27;0
1008;120;-120;27;0
1071;120;-120;27;0
1134;120;-120;0;0
1197;120;-120;0;0
1260;120;-120;0;0
1323;120;-120;0;0
1386;120;-120;0;0
1449;120;-120;0;0
1512;120;-118;0;126
1575;120;-115;0;126
1638;120;-113;0;126
1701;120;-111;0;126
1764;120;-110;0;126
1827;120;-106;0;140
1890;120;-104;0;140
1953;120;-102;0;140
2016;120;-100;0;140
2079;120;-97;0;105
2142;120;-97;0;105
2205;120;-97;0;105
2268;120;-97;0;105
2331;120;-97;0;105
2394;120;-96;0;118
2457;120;-95;0;118
2520;120;-93;0;118
2583;120;-90;0;118
2646;120;-89;0;118
2709;120;-87;0;254
2772;120;-82;0;254
2835;120;-73;0;254
2898;120;-68;0;254
2961;120;-63;0;254
3024;120;-59;0;145
3087;120;-55;0;145
3150;120;-53;0;145
3213;120;-51;0;145
3276;120;-49;0;145
3339;120;-45;0;113
3402;120;-44;0;113
3465;120;-42;0;113
3528;120;-41;0;113
3591;120;-38;0;113
3654;120;-35;0;179
3717;120;-33;0;179
3780;120;-30;0;179
3843;120;-25;0;179
3906;120;-23;0;179
3969;120;-21;0;151
4032;120;-18;0;151
4095;120;-14;0;151
4158;120;-12;0;151
4221;120;-10;0;151
4284;120;-8;0;122
4347;120;-5;0;122
4410;120;-3;0;122
4473;120;-2;0;122
4536;120;1;0;140
4599;120;3;0;140
4662;120;5;0;140
4725;120;7;0;140
4788;120;9;0;140
4851;120;13;0;119
4914;120;14;0;119
4977;120;16;0;119
5040;120;17;0;119
5103;120;20;0;119
5166;120;22;0;91
5229;120;22;0;91
5292;120;22;0;91
5355;120;22;0;91
5418;120;22;0;91
5481;120;22;0;183
5544;120;24;0;183
5607;120;29;0;183
5670;120;32;0;183
5733;120;34;0;183
5796;120;39;0;153
5859;120;41;0;153
5922;120;43;0;153
5985;120;45;0;153
6048;120;49;0;153
6111;120;50;0;39
6174;120;50;0;39
6237;120;50;0;39
6300;120;50;0;39
6363;120;50;0;39
6426;120;51;0;163
6489;120;53;0;163
6552;120;58;0;163
6615;120;61;0;163
6678;120;63;0;163
