x;y
120;123
120;122
120;117
120;114
120;112
120;109
120;108
120;108
120;108
120;108
120;108
120;106
120;104
120;102
119;98
117;97
116;97
114;97
112;97
109;97
106;97
104;97
102;97
97;97
94;97
93;97
91;94
88;89
86;87
84;84
84;82
84;77
84;75
84;73
83;69
81;68
79;68
78;68
76;68
72;68
71;67
69;64
66;60
65;57
64;55
64;53
64;51
64;48
64;46
63;44
59;43
57;43
55;43
53;43
49;43
47;41
45;39
43;37
39;32
37;30
36;28
33;25
31;23
30;21
28;19
27;17
24;14
22;13
21;11
19;10
16;6
14;5
12;3
9;0
7;-1
5;-3
4;-4
0;-7
-1;-9
-3;-10
-5;-10
-7;-10
-11;-10
-13;-10
-14;-10
-18;-14
-20;-16
-21;-18
-23;-20
-26;-24
-28;-26
-30;-27
-32;-29
-33;-31
-36;-34
-38;-35
-39;-37
-42;-40
-44;-41
-46;-43
-48;-44
-49;-46
-53;-49
-53;-50
-53;-51
-53;-51
-53;-51
-53;-51
-53;-51
-53;-54
-53;-54
-53;-58
-53;-60
-54;-62
-57;-65
-59;-67
-61;-69
-64;-72
-66;-73
-68;-73
-70;-73
-71;-73
-74;-73
-74;-74
-74;-75
-74;-77
-74;-79
-74;-83
-74;-85
-74;-85
-74;-85
-74;-85
-74;-85
-76;-85
-78;-85
-81;-85
-83;-85
-84;-85
-88;-87
-89;-89
-91;-91
-92;-93
-94;-97
-94;-99
-94;-101
-94;-104
-94;-106
-94;-107
-94;-109
-94;-109
-94;-109
-94;-109
-95;-109
-96;-109
-99;-109
-101;-109
-102;-109
-104;-109
-105;-109
-109;-109
-111;-109
-112;-109
-114;-109
-114;-109
-114;-109
-114;-109
-114;-109
-114;-109
-114;-109
-114;-109
-114;-109
-114;-109
-114;-109
-114;-109
-114;-109
-114;-109
-114;-109
-114;-109
-114;-109
-114;-109
-114;-109
-114;-109
-114;-109
-114;-109
-114;-113
-114;-113
-114;-118
-114;-120
-114;-121
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
