time;x;y;fx;fy;;;;;;;;;;
63;120;-120;0;0;;;;;;;;;;
126;120;-120;0;0;;;;;;;;;;
189;120;-120;0;0;;;;;;;;;;
252;120;-120;0;0;;;;;;;;;;
315;120;-120;0;0;;;;;;;;;;
378;120;-120;0;0;;;;;;;;;;
441;120;-120;0;0;;;;;;;;;;
504;120;-120;0;0;;;;;;;;;;
567;120;-120;0;0;;;;;;;;;;
630;120;-120;0;0;;;;;;;;;;
693;120;-120;0;0;;;;;;;;;;
756;120;-120;0;0;;;;;;;;;;
819;120;-120;0;0;;;;;;;;;;
882;120;-120;0;0;;;;;;;;;;
945;120;-120;0;0;;;;;;;;;;
1008;120;-120;0;0;;;;;;;;;;
1071;120;-120;0;0;;;;;;;;;;
1134;120;-120;0;0;;;;;;;;;;
1197;120;-120;0;0;;;;;;;;;;
1260;120;-120;0;0;;;;;;;;;;
1323;120;-120;0;0;;;;;;;;;;
1386;120;-120;0;0;;;;;;;;;;
1449;120;-120;0;0;;;;;;;;;;
1512;120;-120;0;0;;;;;;;;;;
1575;120;-120;0;0;;;;;;;;;;
1638;120;-120;0;0;;;;;;;;;;
1701;120;-120;0;66;;;;;;;;;;
1764;120;-120;0;66;;;;;;;;;;
1827;120;-120;0;66;;;;;;;;;;
1890;120;-120;0;66;;;;;;;;;;
1953;120;-120;0;66;;;;;;;;;;
2016;120;-120;0;66;;;;;;;;;;
2079;120;-118;0;137;;;;;;;;;;
2142;120;-114;0;137;;;;;;;;;;
2205;120;-112;0;137;;;;;;;;;;
2268;120;-110;0;137;;;;;;;;;;
2331;120;-108;0;137;;;;;;;;;;
2394;120;-102;0;219;;;;;;;;;;
2457;120;-98;0;219;;;;;;;;;;
2520;120;-95;0;219;;;;;;;;;;
2583;120;-88;0;219;;;;;;;;;;
2646;120;-85;0;203;;;;;;;;;;
2709;120;-82;0;203;;;;;;;;;;
2772;120;-79;0;203;;;;;;;;;;
2835;120;-75;0;203;;;;;;;;;;
2898;120;-69;0;203;;;;;;;;;;
2961;120;-66;0;180;;;;;;;;;;
3024;120;-63;0;180;;;;;;;;;;
3087;120;-58;0;180;;;;;;;;;;
3150;120;-56;0;180;;;;;;;;;;
3213;120;-53;0;180;;;;;;;;;;
3276;120;-50;0;194;;;;;;;;;;
3339;120;-47;0;194;;;;;;;;;;
3402;120;-41;0;194;;;;;;;;;;
3465;120;-37;0;194;;;;;;;;;;
3528;120;-34;0;194;;;;;;;;;;
3591;120;-28;0;200;;;;;;;;;;
3654;120;-24;0;200;;;;;;;;;;
3717;120;-21;0;200;;;;;;;;;;
3780;120;-18;0;200;;;;;;;;;;
3843;120;-15;0;200;;;;;;;;;;
3906;120;-9;0;179;;;;;;;;;;
3969;120;-6;0;179;;;;;;;;;;
4032;120;-4;0;179;;;;;;;;;;
4095;120;-1;0;179;;;;;;;;;;
4158;120;3;0;179;;;;;;;;;;
4221;120;6;0;191;;;;;;;;;;
4284;120;9;0;191;;;;;;;;;;
4347;120;12;0;191;;;;;;;;;;
4410;120;18;0;191;;;;;;;;;;
4473;120;21;0;191;;;;;;;;;;
4536;120;23;0;185;;;;;;;;;;
4599;120;28;0;185;;;;;;;;;;
4662;120;31;0;185;;;;;;;;;;
4725;120;34;0;185;;;;;;;;;;
4788;120;36;0;185;;;;;;;;;;
4851;120;39;0;181;;;;;;;;;;
4914;120;44;0;181;;;;;;;;;;
4977;120;46;0;181;;;;;;;;;;
5040;120;49;0;181;;;;;;;;;;
5103;120;51;0;181;;;;;;;;;;
5166;120;56;0;161;;;;;;;;;;
5229;120;59;0;161;;;;;;;;;;
5292;120;61;0;161;;;;;;;;;;
5355;120;64;0;161;;;;;;;;;;
5418;120;69;0;150;;;;;;;;;;
5481;120;71;0;150;;;;;;;;;;
5544;120;73;0;150;;;;;;;;;;
5607;120;75;0;150;;;;;;;;;;
5670;120;79;0;150;;;;;;;;;;
5733;120;81;0;145;;;;;;;;;;
5796;120;83;0;145;;;;;;;;;;
5859;120;85;0;145;;;;;;;;;;
5922;120;89;0;145;;;;;;;;;;
5985;120;91;0;145;;;;;;;;;;
6048;120;93;0;132;;;;;;;;;;
6111;120;95;0;132;;;;;;;;;;
6174;120;98;0;132;;;;;;;;;;
6237;120;100;0;132;;;;;;;;;;
6300;120;102;0;132;;;;;;;;;;
6363;120;104;0;132;;;;;;;;;;
6426;120;107;0;116;;;;;;;;;;
6489;120;108;0;116;;;;;;;;;;
6552;120;109;0;116;;;;;;;;;;
6615;120;112;0;116;;;;;;;;;;
6678;120;113;0;108;;;;;;;;;;
6741;120;113;0;108;;;;;;;;;;
6804;120;113;0;108;;;;;;;;;;
6867;120;113;0;108;;;;;;;;;;
6930;120;113;0;108;;;;;;;;;;
6993;120;114;0;112;;;;;;;;;;
7056;120;115;0;112;;;;;;;;;;
7119;120;117;0;112;;;;;;;;;;
7182;120;120;0;112;;;;;;;;;;
7245;120;121;0;112;;;;;;;;;;
7308;120;122;0;42;;;;;;;;;;
7371;120;122;0;42;;;;;;;;;;
7434;120;122;0;42;;;;;;;;;;
7497;120;122;0;42;;;;;;;;;;
7560;120;122;0;42;;;;;;;;;;
7623;120;122;0;42;;;;;;;;;;
7686;120;122;0;0;;;;;;;;;;
7749;120;122;0;0;;;;;;;;;;
7812;120;122;0;0;;;;;;;;;;
7875;120;122;0;0;;;;;;;;;;
7938;120;122;0;0;;;;;;;;;;
8001;120;122;0;0;;;;;;;;;;
8064;120;122;0;0;;;;;;;;;;
8127;120;122;0;0;;;;;;;;;;
8190;120;122;0;0;;;;;;;;;;
8253;120;122;0;0;;;;;;;;;;
8316;120;122;0;0;;;;;;;;;;
8379;120;122;0;0;;;;;;;;;;
8442;120;122;0;0;;;;;;;;;;
8505;120;122;0;0;;;;;;;;;;
8568;120;122;0;0;;;;;;;;;;
8631;120;122;0;56;;;;;;;;;;
8694;120;122;0;56;;;;;;;;;;
8757;120;122;0;56;;;;;;;;;;
8820;120;122;0;56;;;;;;;;;;
8883;120;122;-29;56;;;;;;;;;;
8946;120;122;-29;0;;;;;;;;;;
9009;120;122;-29;0;;;;;;;;;;
9072;120;122;-29;0;;;;;;;;;;
9135;120;122;-29;0;;;;;;;;;;
9198;120;122;-37;0;;;;;;;;;;
9261;120;122;-37;0;;;;;;;;;;
9324;120;122;-37;0;;;;;;;;;;
9387;120;122;-37;0;;;;;;;;;;
9450;120;122;-58;-40;;;;;;;;;;
9513;120;122;-58;-40;;;;;;;;;;
9576;120;122;-58;-40;;;;;;;;;;
9639;120;122;-58;-40;;;;;;;;;;
9702;120;122;-58;-40;;;;;;;;;;
9765;120;122;-69;-67;;;;;;;;;;
9828;120;122;-69;-67;;;;;;;;;;
9891;120;122;-69;-67;;;;;;;;;;
9954;120;122;-69;-67;;;;;;;;;;
10017;120;122;-69;-67;;;;;;;;;;
10080;120;122;-86;-76;;;;;;;;;;
10143;120;122;-86;-76;;;;;;;;;;
10206;120;122;-86;-76;;;;;;;;;;
10269;120;122;-86;-76;;;;;;;;;;
10332;120;122;-86;-76;;;;;;;;;;
10395;120;122;-99;-108;;;;;;;;;;
10458;120;122;-99;-108;;;;;;;;;;
10521;120;122;-99;-108;;;;;;;;;;
10584;120;122;-99;-108;;;;;;;;;;
10647;120;122;-99;-108;;;;;;;;;;
10710;118;120;-121;-159;;;;;;;;;;
10773;116;118;-121;-159;;;;;;;;;;
10836;114;115;-121;-159;;;;;;;;;;
10899;113;113;-121;-159;;;;;;;;;;
10962;109;108;-121;-159;;;;;;;;;;
11025;108;108;-111;-93;;;;;;;;;;
11088;106;108;-111;-93;;;;;;;;;;
11151;105;108;-111;-93;;;;;;;;;;
11214;102;108;-111;-93;;;;;;;;;;
11277;100;108;-111;-93;;;;;;;;;;
11340;100;107;-89;-175;;;;;;;;;;
11403;100;104;-89;-175;;;;;;;;;;
11466;100;99;-89;-175;;;;;;;;;;
11529;100;96;-89;-175;;;;;;;;;;
11592;100;94;-89;-175;;;;;;;;;;
11655;100;92;-94;-131;;;;;;;;;;
11718;100;88;-94;-131;;;;;;;;;;
11781;100;87;-94;-131;;;;;;;;;;
11844;100;85;-94;-131;;;;;;;;;;
11907;99;81;-143;-119;;;;;;;;;;
11970;97;80;-143;-119;;;;;;;;;;
12033;95;78;-143;-119;;;;;;;;;;
12096;93;77;-143;-119;;;;;;;;;;
12159;89;74;-143;-119;;;;;;;;;;
12222;87;72;-143;-119;;;;;;;;;;
12285;85;71;-160;-72;;;;;;;;;;
12348;80;71;-160;-72;;;;;;;;;;
12411;78;71;-160;-72;;;;;;;;;;
12474;75;71;-160;-72;;;;;;;;;;
12537;73;71;-160;-72;;;;;;;;;;
12600;71;71;-163;-97;;;;;;;;;;
12663;66;71;-163;-97;;;;;;;;;;
12726;64;71;-163;-97;;;;;;;;;;
12789;61;71;-163;-97;;;;;;;;;;
12852;59;71;-163;-97;;;;;;;;;;
12915;57;71;-163;-97;;;;;;;;;;
12978;52;67;-152;-126;;;;;;;;;;
13041;50;66;-152;-126;;;;;;;;;;
13104;48;64;-152;-126;;;;;;;;;;
13167;44;61;-152;-126;;;;;;;;;;
13230;42;59;-152;-134;;;;;;;;;;
13293;40;57;-113;-134;;;;;;;;;;
13356;39;55;-113;-134;;;;;;;;;;
13419;36;52;-113;-134;;;;;;;;;;
13482;34;50;-113;-134;;;;;;;;;;
13545;33;48;-113;-150;;;;;;;;;;
13608;31;46;-123;-150;;;;;;;;;;
13671;28;42;-123;-150;;;;;;;;;;
13734;26;40;-123;-150;;;;;;;;;;
13797;25;38;-123;-150;;;;;;;;;;
13860;23;36;-123;-134;;;;;;;;;;
13923;19;33;-120;-134;;;;;;;;;;
13986;18;31;-120;-134;;;;;;;;;;
14049;16;29;-120;-134;;;;;;;;;;
14112;14;28;-120;-134;;;;;;;;;;
14175;11;24;-122;-132;;;;;;;;;;
14238;9;22;-122;-132;;;;;;;;;;
14301;7;21;-122;-132;;;;;;;;;;
14364;6;19;-122;-132;;;;;;;;;;
14427;2;15;-122;-133;;;;;;;;;;
14490;0;14;-133;-133;;;;;;;;;;
14553;0;12;-133;-133;;;;;;;;;;
14616;-4;8;-133;-133;;;;;;;;;;
14679;-6;7;-133;-133;;;;;;;;;;
14742;-7;5;-133;-133;;;;;;;;;;
14805;-9;3;-127;-130;;;;;;;;;;
14868;-12;0;-127;-130;;;;;;;;;;
14931;-14;-1;-127;-130;;;;;;;;;;
14994;-16;-3;-127;-130;;;;;;;;;;
15057;-18;-5;-127;-130;;;;;;;;;;
15120;-19;-6;-127;-130;;;;;;;;;;
15183;-23;-10;-132;-130;;;;;;;;;;
15246;-25;-12;-132;-130;;;;;;;;;;
15309;-26;-13;-132;-130;;;;;;;;;;
15372;-28;-15;-132;-130;;;;;;;;;;
15435;-30;-17;-132;-130;;;;;;;;;;
15498;-33;-20;-127;-133;;;;;;;;;;
15561;-35;-22;-127;-133;;;;;;;;;;
15624;-37;-24;-127;-133;;;;;;;;;;
15687;-40;-27;-127;-133;;;;;;;;;;
15750;-42;-29;-115;-133;;;;;;;;;;
15813;-43;-31;-115;-126;;;;;;;;;;
15876;-45;-32;-115;-126;;;;;;;;;;
15939;-48;-36;-115;-126;;;;;;;;;;
16002;-49;-38;-115;-126;;;;;;;;;;
16065;-51;-39;-118;-126;;;;;;;;;;
16128;-52;-41;-118;-122;;;;;;;;;;
16191;-55;-44;-118;-122;;;;;;;;;;
16254;-57;-46;-118;-122;;;;;;;;;;
16317;-58;-47;-118;-122;;;;;;;;;;
16380;-60;-49;-119;-122;;;;;;;;;;
16443;-63;-52;-119;-116;;;;;;;;;;
16506;-64;-53;-119;-116;;;;;;;;;;
16569;-66;-55;-119;-116;;;;;;;;;;
16632;-67;-56;-119;-116;;;;;;;;;;
16695;-69;-59;-109;-112;;;;;;;;;;
16758;-69;-61;-109;-112;;;;;;;;;;
16821;-69;-62;-109;-112;;;;;;;;;;
16884;-69;-65;-109;-112;;;;;;;;;;
16947;-69;-67;-118;-112;;;;;;;;;;
17010;-70;-68;-118;-111;;;;;;;;;;
17073;-72;-70;-118;-111;;;;;;;;;;
17136;-73;-71;-118;-111;;;;;;;;;;
17199;-76;-74;-118;-111;;;;;;;;;;
17262;-78;-76;-118;-111;;;;;;;;;;
17325;-80;-77;-140;-111;;;;;;;;;;
17388;-82;-79;-140;-111;;;;;;;;;;
17451;-86;-79;-140;-79;;;;;;;;;;
17514;-88;-79;-140;-79;;;;;;;;;;
17577;-90;-79;-140;-79;;;;;;;;;;
17640;-90;-79;-109;-79;;;;;;;;;;
17703;-90;-79;-109;-99;;;;;;;;;;
17766;-90;-79;-109;-99;;;;;;;;;;
17829;-90;-79;-109;-99;;;;;;;;;;
17892;-90;-79;-86;-99;;;;;;;;;;
17955;-90;-79;-86;-99;;;;;;;;;;
18018;-90;-80;-86;-127;;;;;;;;;;
18081;-90;-82;-86;-127;;;;;;;;;;
18144;-90;-83;-86;-127;;;;;;;;;;
18207;-91;-87;-129;-127;;;;;;;;;;
18270;-93;-89;-129;-127;;;;;;;;;;
18333;-94;-90;-129;-101;;;;;;;;;;
18396;-96;-90;-129;-101;;;;;;;;;;
18459;-100;-90;-129;-101;;;;;;;;;;
18522;-101;-90;-122;-101;;;;;;;;;;
18585;-103;-90;-122;-101;;;;;;;;;;
18648;-105;-90;-122;-128;;;;;;;;;;
18711;-108;-94;-122;-128;;;;;;;;;;
18774;-110;-96;-122;-128;;;;;;;;;;
18837;-111;-97;-71;-128;;;;;;;;;;
18900;-111;-101;-71;-120;;;;;;;;;;
18963;-111;-102;-71;-120;;;;;;;;;;
19026;-111;-104;-71;-120;;;;;;;;;;
19089;-111;-106;-71;-120;;;;;;;;;;
19152;-111;-109;-54;-120;;;;;;;;;;
19215;-111;-111;-54;-90;;;;;;;;;;
19278;-111;-111;-54;-90;;;;;;;;;;
19341;-111;-111;-54;-90;;;;;;;;;;
19404;-111;-111;-54;-90;;;;;;;;;;
19467;-111;-111;-49;-90;;;;;;;;;;
19530;-111;-111;-49;-90;;;;;;;;;;
19593;-111;-111;-49;-73;;;;;;;;;;
19656;-111;-111;-49;-73;;;;;;;;;;
19719;-111;-111;-49;-73;;;;;;;;;;
19782;-111;-111;-79;-73;;;;;;;;;;
19845;-111;-111;-79;-73;;;;;;;;;;
19908;-111;-111;-79;-48;;;;;;;;;;
19971;-111;-111;-79;-48;;;;;;;;;;
20034;-111;-111;-79;-48;;;;;;;;;;
20097;-113;-111;-163;-48;;;;;;;;;;
20160;-115;-111;-163;-48;;;;;;;;;;
20223;-120;-111;-163;-39;;;;;;;;;;
20286;-122;-111;-163;-39;;;;;;;;;;
20349;-124;-111;-163;-39;;;;;;;;;;
20412;-126;-111;-111;-39;;;;;;;;;;
20475;-129;-111;-111;-65;;;;;;;;;;
20538;-131;-111;-111;-65;;;;;;;;;;
20601;-132;-111;-111;-65;;;;;;;;;;
20664;-135;-111;0;-65;;;;;;;;;;
20727;-135;-111;0;-65;;;;;;;;;;
20790;-135;-111;0;-86;;;;;;;;;;
20853;-135;-111;0;-86;;;;;;;;;;
20916;-135;-111;0;-86;;;;;;;;;;
20979;-135;-111;0;-86;;;;;;;;;;
21042;-135;-111;0;-86;;;;;;;;;;
21105;-135;-111;0;-83;;;;;;;;;;
21168;-135;-111;0;-83;;;;;;;;;;
21231;-135;-111;0;-83;;;;;;;;;;
21294;-135;-111;0;-83;;;;;;;;;;
21357;-135;-111;0;-83;;;;;;;;;;
21420;-135;-111;0;-110;;;;;;;;;;
21483;-135;-111;0;-110;;;;;;;;;;
21546;-135;-111;0;-110;;;;;;;;;;
21609;-135;-111;0;-110;;;;;;;;;;
21672;-135;-111;0;-110;;;;;;;;;;
